time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.3771,1,0.0,0.0,0.0,0.0549,2.356,jog
0.3827,2,0.0005,-0.0002,-0.0005,0.0607,2.328,jog
0.3856,3,0.0008,-0.0004,-0.0007,0.0535,2.318,jog
0.3906,4,0.0011,-0.0005,-0.0009,0.052,2.308,jog
0.3935,5,0.0014,-0.0007,-0.0012,0.0511,2.269,jog
0.3961,6,0.0015,-0.0008,-0.0012,0.0511,2.262,jog
0.3992,7,0.0017,-0.0008,-0.0015,0.053,2.24,jog
0.4042,8,0.002,-0.0009,-0.0018,0.0541,2.207,jog
0.4049,9,0.002,-0.0009,-0.0018,0.0541,2.203,jog
0.4086,10,0.0022,-0.0009,-0.002,0.0503,2.184,jog
0.4109,11,0.0025,-0.0009,-0.0023,0.0505,2.168,jog
0.413,12,0.0025,-0.0009,-0.0023,0.0505,2.165,jog
0.4159,13,0.0027,-0.001,-0.0026,0.0525,2.144,jog
0.4189,14,0.003,-0.001,-0.0028,0.0519,2.122,jog
0.4206,15,0.003,-0.001,-0.0028,0.0519,2.122,jog
0.424,16,0.0033,-0.001,-0.0031,0.0659,2.077,jog
0.4291,17,0.0035,-0.001,-0.0033,0.0525,2.047,jog
0.4296,18,0.0035,-0.0011,-0.0034,0.0525,2.048,jog
0.4333,19,0.0037,-0.0011,-0.0036,0.0507,2.01,jog
0.4377,20,0.004,-0.0012,-0.0038,0.0626,1.957,jog
0.4382,21,0.004,-0.0012,-0.0038,0.0626,1.957,jog
0.4411,22,0.0042,-0.0013,-0.004,0.0576,1.91,jog
0.4431,23,0.0044,-0.0014,-0.0042,0.0515,1.869,jog
0.4451,24,0.0044,-0.0014,-0.0042,0.0515,1.869,jog
0.4478,25,0.0046,-0.0015,-0.0044,0.0594,1.821,jog
0.4496,26,0.0046,-0.0015,-0.0044,0.0594,1.821,jog
0.453,27,0.0049,-0.0016,-0.0046,0.0599,1.759,jog
0.454,28,0.0049,-0.0016,-0.0046,0.0599,1.759,jog
0.4589,29,0.0051,-0.0017,-0.0048,0.0534,1.706,jog
0.4616,30,0.0054,-0.0018,-0.0051,0.059,1.649,jog
0.4659,31,0.0056,-0.0019,-0.0053,0.0633,1.578,jog
0.4667,32,0.0056,-0.0019,-0.0053,0.0633,1.578,jog
0.4705,33,0.0059,-0.002,-0.0055,0.0567,1.524,jog
0.4709,34,0.0059,-0.002,-0.0055,0.0567,1.524,jog
0.4752,35,0.0061,-0.0021,-0.0058,0.0608,1.459,jog
0.477,36,0.0064,-0.0022,-0.006,0.064,1.391,jog
0.4787,37,0.0064,-0.0022,-0.006,0.064,1.391,jog
0.4809,38,0.0067,-0.0023,-0.0062,0.0622,1.33,jog
0.4838,39,0.0067,-0.0023,-0.0062,0.0622,1.33,jog
0.4906,40,0.0073,-0.0026,-0.0068,0.067,1.188,jog
0.4941,41,0.0076,-0.0028,-0.007,0.0696,1.117,jog
0.4964,42,0.0076,-0.0028,-0.007,0.0696,1.117,jog
0.4993,43,0.0079,-0.0029,-0.0073,0.0719,1.043,jog
0.5038,44,0.0081,-0.003,-0.0076,0.0676,0.978,jog
0.5048,45,0.0081,-0.003,-0.0076,0.0676,0.979,jog
0.5079,46,0.0085,-0.0032,-0.0079,0.0795,0.896,jog
0.5122,47,0.0088,-0.0033,-0.0081,0.0699,0.831,jog
0.5151,48,0.0091,-0.0035,-0.0084,0.0735,0.76,jog
0.5167,49,0.0091,-0.0035,-0.0084,0.0735,0.76,jog
0.5209,50,0.0094,-0.0036,-0.0087,0.0797,0.679,jog
0.5233,51,0.0097,-0.0038,-0.009,0.0727,0.61,jog
0.5273,52,0.0101,-0.0039,-0.0093,0.083,0.519,jog
0.5297,53,0.0101,-0.0039,-0.0093,0.083,0.519,jog
0.5329,54,0.0104,-0.004,-0.0095,0.0755,0.456,jog
0.5355,55,0.0107,-0.0042,-0.0099,0.0903,0.367,jog
0.5395,56,0.0111,-0.0043,-0.0102,0.0761,0.305,jog
0.5433,57,0.0111,-0.0043,-0.0102,0.0761,0.306,jog
0.5476,58,0.0118,-0.0046,-0.0109,0.0843,0.16,jog
0.5497,59,0.0118,-0.0046,-0.0109,0.0843,0.16,jog
0.5529,60,0.0122,-0.0048,-0.0112,0.0952,0.078,jog
0.555,61,0.0122,-0.0048,-0.0112,0.0952,0.078,jog
0.5587,62,0.0125,-0.0049,-0.0115,0.0793,0.016,jog
0.5613,63,0.0129,-0.005,-0.0119,0.0856,0.047,jog
0.5654,64,0.0133,-0.0052,-0.0122,0.0944,0.122,jog
0.5656,65,0.0133,-0.0052,-0.0122,0.0944,0.122,jog
