time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,240.15,21.92,922.54
2.034,240.07,20.55,935.3
3.034,240.14,20.3,943.77
4.035,240.0,20.2,928.03
5.034,239.81,20.13,885.86
