time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.011,240.6,19.86,430.57
2.01,239.5,19.79,411.87
3.01,239.59,19.71,429.82
4.01,239.81,19.74,416.37
5.01,239.42,19.82,434.28
6.01,239.99,19.81,474.72
