time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,joint_track_20cm_10deg,gait
0.7486,126,0.0047,-0.0012,-0.0046,0.0201,0.262,1,stand
0.7507,127,0.0048,-0.0012,-0.0047,0.0217,0.292,1,stand
0.7528,128,0.0048,-0.0012,-0.0047,0.0217,0.292,1,stand
0.7549,129,0.0049,-0.0013,-0.0047,0.0175,0.32,1,stand
0.757,130,0.0049,-0.0013,-0.0047,0.0175,0.32,1,stand
0.7591,131,0.005,-0.0013,-0.0048,0.024,0.347,1,stand
0.7611,132,0.005,-0.0013,-0.0048,0.024,0.346,1,stand
0.7632,133,0.0051,-0.0014,-0.0049,0.0326,0.366,1,stand
0.7652,134,0.0051,-0.0014,-0.0049,0.0326,0.366,1,stand
0.7673,135,0.0052,-0.0015,-0.005,0.0218,0.395,1,stand
0.7693,136,0.0052,-0.0015,-0.005,0.0218,0.395,1,stand
0.7714,137,0.0053,-0.0015,-0.0051,0.0292,0.428,1,stand
0.7735,138,0.0054,-0.0015,-0.0051,0.0292,0.428,1,stand
0.7756,139,0.0054,-0.0016,-0.0052,0.0207,0.458,1,stand
0.7776,140,0.0054,-0.0016,-0.0052,0.0207,0.458,1,stand
0.7797,141,0.0056,-0.0016,-0.0053,0.0273,0.487,1,stand
0.7818,142,0.0056,-0.0016,-0.0053,0.0273,0.487,1,stand
0.7839,143,0.0057,-0.0017,-0.0054,0.0228,0.521,1,stand
0.786,144,0.0057,-0.0017,-0.0054,0.0228,0.521,1,stand
0.7881,145,0.0058,-0.0017,-0.0055,0.023,0.556,1,stand
0.7901,146,0.0058,-0.0017,-0.0055,0.023,0.556,1,stand
0.7922,147,0.0059,-0.0018,-0.0056,0.0231,0.58,1,stand
0.7943,148,0.0059,-0.0018,-0.0056,0.0231,0.58,1,stand
0.7963,149,0.006,-0.0018,-0.0057,0.0285,0.617,1,stand
0.7983,150,0.006,-0.0018,-0.0057,0.0285,0.617,1,stand
0.8004,151,0.0061,-0.0018,-0.0058,0.0226,0.648,1,stand
0.8024,152,0.0061,-0.0018,-0.0058,0.0226,0.649,1,stand
0.8045,153,0.0062,-0.0018,-0.0059,0.0235,0.689,1,stand
0.8065,154,0.0062,-0.0018,-0.0059,0.0235,0.689,1,stand
0.8086,155,0.0063,-0.0019,-0.006,0.0273,0.723,1,stand
0.8106,156,0.0063,-0.0019,-0.006,0.0273,0.724,1,stand
0.8127,157,0.0061,-0.0018,-0.0058,0.0536,0.924,1,stand
0.8148,158,0.0061,-0.0018,-0.0058,0.0536,0.924,1,stand
0.8168,159,0.0062,-0.0019,-0.0059,0.0394,0.955,1,stand
0.8189,160,0.0062,-0.0019,-0.0059,0.0394,0.955,1,stand
0.8209,161,0.0063,-0.0019,-0.006,0.0312,1.004,1,stand
0.823,162,0.0063,-0.0019,-0.006,0.0312,1.005,1,stand
0.8251,163,0.0064,-0.002,-0.0061,0.027,1.055,1,stand
0.8271,164,0.0064,-0.002,-0.0061,0.027,1.056,1,stand
0.8292,165,0.0066,-0.0021,-0.0062,0.0302,1.115,1,stand
0.8312,166,0.0066,-0.0021,-0.0062,0.0302,1.115,1,stand
0.8334,167,0.0067,-0.0022,-0.0063,0.0243,1.172,1,stand
0.8354,168,0.0066,-0.0021,-0.0063,0.0243,1.173,1,stand
0.8375,169,0.0067,-0.0022,-0.0064,0.0265,1.226,1,stand
0.8396,170,0.0067,-0.0022,-0.0064,0.0265,1.226,1,stand
0.8417,171,0.0068,-0.0023,-0.0064,0.029,1.288,1,stand
0.8438,172,0.0068,-0.0023,-0.0064,0.029,1.288,1,stand
0.8458,173,0.0069,-0.0024,-0.0065,0.0207,1.33,1,stand
0.8479,174,0.0069,-0.0023,-0.0065,0.0207,1.33,1,stand
0.8501,175,0.007,-0.0025,-0.0065,0.0283,1.383,1,stand
0.8521,176,0.007,-0.0025,-0.0065,0.0283,1.383,1,stand
0.8543,177,0.007,-0.0025,-0.0066,0.0181,1.425,1,stand
0.8563,178,0.007,-0.0025,-0.0066,0.0181,1.425,1,stand
0.8584,179,0.0071,-0.0026,-0.0066,0.0175,1.474,1,stand
0.8605,180,0.0071,-0.0026,-0.0066,0.0175,1.474,1,stand
0.8626,181,0.0072,-0.0026,-0.0067,0.0185,1.518,1,stand
0.8647,182,0.0072,-0.0026,-0.0067,0.0185,1.518,1,stand
0.8668,183,0.0073,-0.0027,-0.0068,0.0297,1.569,1,stand
0.8688,184,0.0073,-0.0027,-0.0068,0.0297,1.569,1,stand
0.8709,185,0.0074,-0.0027,-0.0069,0.0254,1.623,1,stand
0.873,186,0.0074,-0.0027,-0.0068,0.0254,1.623,1,stand
0.8757,187,0.0075,-0.0028,-0.0069,0.0202,1.677,1,stand
0.8777,188,0.0075,-0.0028,-0.0069,0.0202,1.677,1,stand
0.8798,189,0.0075,-0.0028,-0.007,0.0224,1.728,1,stand
0.8819,190,0.0075,-0.0028,-0.007,0.0224,1.728,1,stand
0.8841,191,0.0077,-0.0029,-0.0071,0.0251,1.786,1,stand
0.8861,192,0.0077,-0.0029,-0.0071,0.0251,1.786,1,stand
0.8883,193,0.0077,-0.0029,-0.0072,0.02,1.834,1,stand
0.8903,194,0.0077,-0.0029,-0.0072,0.02,1.834,1,stand
0.8924,195,0.0078,-0.003,-0.0073,0.025,1.885,1,stand
0.8944,196,0.0078,-0.003,-0.0073,0.025,1.885,1,stand
0.8965,197,0.008,-0.003,-0.0074,0.0273,1.929,1,stand
0.8986,198,0.008,-0.003,-0.0074,0.0273,1.929,1,stand
0.9007,199,0.008,-0.003,-0.0074,0.0191,1.972,1,stand
0.9027,200,0.008,-0.003,-0.0074,0.0191,1.972,1,stand
0.9048,201,0.0081,-0.003,-0.0075,0.021,2.024,1,stand
0.9068,202,0.0081,-0.003,-0.0075,0.021,2.024,1,stand
0.9089,203,0.0082,-0.0031,-0.0076,0.0234,2.068,1,stand
0.911,204,0.0082,-0.0031,-0.0076,0.0234,2.068,1,stand
0.913,205,0.0083,-0.0031,-0.0077,0.0219,2.112,1,stand
0.9151,206,0.0083,-0.0031,-0.0077,0.0219,2.112,1,stand
0.9171,207,0.0084,-0.0031,-0.0078,0.0252,2.149,1,stand
0.9192,208,0.0085,-0.0031,-0.0079,0.0252,2.149,1,stand
0.9212,209,0.0086,-0.0032,-0.008,0.027,2.192,1,stand
0.9233,210,0.0086,-0.0032,-0.008,0.027,2.192,1,stand
0.9253,211,0.0087,-0.0032,-0.0081,0.0343,2.214,1,stand
0.9274,212,0.0087,-0.0032,-0.0081,0.0343,2.214,1,stand
0.9294,213,0.0089,-0.0033,-0.0083,0.0292,2.246,1,stand
0.9315,214,0.0089,-0.0033,-0.0083,0.0292,2.246,1,stand
0.9335,215,0.009,-0.0033,-0.0084,0.0254,2.277,1,stand
0.9356,216,0.009,-0.0033,-0.0084,0.0254,2.275,1,stand
0.9376,217,0.0092,-0.0033,-0.0085,0.0286,2.304,1,stand
0.9397,218,0.0092,-0.0034,-0.0086,0.0286,2.301,1,stand
0.9418,219,0.0094,-0.0035,-0.0088,0.0288,2.332,1,stand
0.9438,220,0.0096,-0.0036,-0.0089,0.0288,2.332,1,stand
0.9459,221,0.0099,-0.0038,-0.0091,0.0257,2.362,1,stand
0.9479,222,0.0101,-0.004,-0.0093,0.0257,2.37,1,stand
0.9501,223,0.0104,-0.0041,-0.0095,0.0281,2.403,1,stand
0.9522,224,0.0105,-0.0042,-0.0096,0.0281,2.41,1,stand
0.9543,225,0.0107,-0.0043,-0.0098,0.0307,2.437,1,stand
0.9563,226,0.0107,-0.0044,-0.0098,0.0307,2.449,1,stand
0.9584,227,0.0109,-0.0044,-0.0099,0.0271,2.471,1,stand
0.9604,228,0.0109,-0.0044,-0.0099,0.0271,2.479,1,stand
0.9626,229,0.011,-0.0044,-0.0101,0.0252,2.51,1,stand
0.9646,230,0.011,-0.0044,-0.0101,0.0252,2.521,1,stand
0.9668,231,0.0111,-0.0044,-0.0102,0.0281,2.543,1,stand
0.9688,232,0.0111,-0.0044,-0.0102,0.0281,2.549,1,stand
0.9709,233,0.0112,-0.0044,-0.0103,0.0315,2.58,1,stand
0.973,234,0.0112,-0.0044,-0.0103,0.0315,2.584,1,stand
0.975,235,0.0117,-0.0047,-0.0108,0.1421,2.433,1,stand
0.9771,236,0.0117,-0.0047,-0.0107,0.1421,2.436,1,stand
0.9792,237,0.0118,-0.0047,-0.0109,0.0345,2.455,1,stand
0.9812,238,0.0118,-0.0046,-0.0109,0.0345,2.457,1,stand
0.9834,239,0.0119,-0.0046,-0.011,0.0376,2.47,1,stand
0.9855,240,0.0119,-0.0046,-0.011,0.0376,2.47,1,stand
0.9876,241,0.012,-0.0045,-0.0111,0.0388,2.474,1,stand
0.9896,242,0.012,-0.0045,-0.0111,0.0388,2.473,1,stand
0.9917,243,0.0121,-0.0045,-0.0113,0.0408,2.471,1,stand
0.9937,244,0.0121,-0.0045,-0.0113,0.0408,2.471,1,stand
0.9959,245,0.0118,-0.0041,-0.0111,0.0935,2.654,1,stand
0.9979,246,0.0118,-0.0041,-0.011,0.0935,2.653,1,stand
1.0,247,0.0119,-0.0041,-0.0112,0.041,2.666,1,stand
1.0021,248,0.012,-0.0041,-0.0112,0.041,2.666,1,stand
1.0042,249,0.0121,-0.0041,-0.0114,0.0347,2.688,1,stand
1.0062,250,0.0121,-0.0041,-0.0114,0.0347,2.688,1,stand
1.0084,251,0.0123,-0.0041,-0.0116,0.0338,2.708,1,stand
1.0104,252,0.0123,-0.0042,-0.0116,0.0338,2.708,1,stand
1.0125,253,0.0125,-0.0041,-0.0118,0.0388,2.725,1,stand
1.0145,254,0.0125,-0.0042,-0.0118,0.0388,2.724,1,stand
1.0167,255,0.0126,-0.0042,-0.0119,0.0388,2.735,1,stand
1.0187,256,0.0126,-0.0042,-0.0119,0.0388,2.735,1,stand
1.0208,257,0.0128,-0.0042,-0.0121,0.0329,2.755,1,stand
1.0229,258,0.0128,-0.0042,-0.0121,0.0329,2.755,1,stand
1.025,259,0.0132,-0.0045,-0.0125,0.1226,2.584,1,stand
1.027,260,0.0132,-0.0045,-0.0125,0.1226,2.584,1,stand
1.0292,261,0.0134,-0.0045,-0.0126,0.0314,2.59,1,stand
1.0313,262,0.0134,-0.0045,-0.0126,0.0314,2.59,1,stand
1.0334,263,0.0131,-0.0042,-0.0124,0.0751,2.779,1,stand
1.0354,264,0.0131,-0.0042,-0.0124,0.0751,2.779,1,stand
1.0375,265,0.0133,-0.0042,-0.0126,0.0292,2.792,1,stand
1.0396,266,0.0133,-0.0042,-0.0126,0.0292,2.792,1,stand
1.0417,267,0.0134,-0.0043,-0.0127,0.0359,2.807,1,stand
1.0437,268,0.0134,-0.0043,-0.0127,0.0359,2.807,1,stand
1.046,269,0.0135,-0.0043,-0.0128,0.0276,2.825,1,stand
1.0481,270,0.0135,-0.0043,-0.0128,0.0276,2.825,1,stand
1.0502,271,0.0137,-0.0044,-0.013,0.0412,2.835,1,stand
1.0523,272,0.0137,-0.0044,-0.013,0.0412,2.835,1,stand
1.0544,273,0.0138,-0.0044,-0.0131,0.0306,2.857,1,stand
1.0565,274,0.0139,-0.0044,-0.0131,0.0306,2.857,1,stand
1.0586,275,0.014,-0.0044,-0.0132,0.0264,2.886,1,stand
1.0607,276,0.014,-0.0044,-0.0133,0.0264,2.886,1,stand
1.0628,277,0.0141,-0.0045,-0.0134,0.0273,2.903,1,stand
1.0648,278,0.0141,-0.0045,-0.0134,0.0273,2.903,1,stand
1.0669,279,0.0142,-0.0045,-0.0135,0.0242,2.924,1,stand
1.069,280,0.0142,-0.0045,-0.0135,0.0242,2.924,1,stand
1.0712,281,0.0143,-0.0046,-0.0136,0.0234,2.943,1,stand
1.0733,282,0.0143,-0.0046,-0.0136,0.0234,2.943,1,stand
1.0754,283,0.0144,-0.0046,-0.0137,0.0224,2.959,1,stand
1.0775,284,0.0144,-0.0046,-0.0137,0.0224,2.959,1,stand
1.0796,285,0.0145,-0.0047,-0.0138,0.0271,2.973,1,stand
1.0817,286,0.0145,-0.0047,-0.0138,0.0271,2.973,1,stand
1.084,287,0.0151,-0.005,-0.0142,0.1352,2.815,1,stand
1.0858,288,0.0151,-0.005,-0.0142,0.1352,2.815,1,stand
1.088,289,0.0152,-0.005,-0.0144,0.0296,2.817,1,stand
1.09,290,0.0152,-0.005,-0.0144,0.0296,2.817,1,stand
1.0922,291,0.0149,-0.0047,-0.0141,0.0984,2.683,1,stand
1.0942,292,0.0149,-0.0047,-0.0141,0.0984,2.683,1,stand
1.0963,293,0.0151,-0.0047,-0.0143,0.0417,2.672,1,stand
1.0984,294,0.0151,-0.0047,-0.0143,0.0417,2.672,1,stand
1.1006,295,0.0152,-0.0047,-0.0145,0.045,2.664,1,stand
1.1026,296,0.0152,-0.0047,-0.0145,0.045,2.663,1,stand
1.1048,297,0.0154,-0.0047,-0.0147,0.0509,2.651,1,stand
1.1068,298,0.0154,-0.0047,-0.0147,0.0509,2.65,1,stand
1.1089,299,0.0156,-0.0047,-0.0149,0.05,2.632,1,stand
1.111,300,0.0156,-0.0047,-0.0149,0.05,2.631,1,stand
1.113,301,0.0158,-0.0046,-0.0151,0.0468,2.605,1,stand
1.1151,302,0.0158,-0.0046,-0.0151,0.0468,2.605,1,stand
1.1171,303,0.016,-0.0046,-0.0153,0.0511,2.584,1,stand
1.1192,304,0.016,-0.0046,-0.0153,0.0511,2.584,1,stand
1.1214,305,0.0162,-0.0045,-0.0155,0.0501,2.56,1,stand
1.1235,306,0.0162,-0.0045,-0.0155,0.0501,2.559,1,stand
1.1256,307,0.0164,-0.0045,-0.0157,0.0525,2.534,1,stand
1.1276,308,0.0164,-0.0045,-0.0157,0.0525,2.534,1,stand
1.1297,309,0.0165,-0.0045,-0.0159,0.0508,2.508,1,stand
1.1317,310,0.0165,-0.0045,-0.0159,0.0508,2.507,1,stand
1.1339,311,0.0167,-0.0044,-0.0161,0.0523,2.488,1,stand
1.1359,312,0.0167,-0.0044,-0.0161,0.0523,2.488,1,stand
1.138,313,0.017,-0.0044,-0.0164,0.0579,2.459,1,stand
1.14,314,0.017,-0.0044,-0.0164,0.0579,2.459,1,stand
1.1421,315,0.0171,-0.0044,-0.0166,0.0454,2.438,1,stand
1.1441,316,0.0171,-0.0044,-0.0166,0.0454,2.438,1,stand
1.1462,317,0.0173,-0.0044,-0.0167,0.0453,2.421,1,stand
1.1482,318,0.0173,-0.0044,-0.0167,0.0453,2.42,1,stand
1.1503,319,0.0175,-0.0044,-0.0169,0.0412,2.4,1,stand
1.1524,320,0.0175,-0.0044,-0.0169,0.0412,2.4,1,stand
1.1544,321,0.0176,-0.0043,-0.0171,0.0438,2.388,1,stand
1.1565,322,0.0176,-0.0043,-0.0171,0.0438,2.388,1,stand
1.1586,323,0.0178,-0.0043,-0.0173,0.0431,2.372,1,stand
1.1606,324,0.0178,-0.0043,-0.0172,0.0431,2.372,1,stand
1.1627,325,0.018,-0.0044,-0.0174,0.0436,2.357,1,stand
1.1647,326,0.018,-0.0044,-0.0174,0.0436,2.357,1,stand
1.1668,327,0.0181,-0.0044,-0.0176,0.0428,2.346,1,stand
1.1688,328,0.0181,-0.0044,-0.0176,0.0428,2.346,1,stand
1.171,329,0.0183,-0.0044,-0.0178,0.0452,2.336,1,stand
1.173,330,0.0183,-0.0044,-0.0178,0.0452,2.336,1,stand
1.1751,331,0.0185,-0.0044,-0.018,0.0438,2.324,1,stand
1.1771,332,0.0185,-0.0044,-0.018,0.0438,2.324,1,stand
1.1792,333,0.0187,-0.0045,-0.0181,0.0427,2.318,1,stand
1.1814,334,0.0187,-0.0045,-0.0181,0.0427,2.318,1,stand
1.1835,335,0.0189,-0.0045,-0.0183,0.0462,2.301,1,stand
1.1855,336,0.0189,-0.0046,-0.0183,0.0462,2.301,1,stand
1.1877,337,0.019,-0.0046,-0.0185,0.0414,2.3,1,stand
1.1898,338,0.019,-0.0046,-0.0185,0.0414,2.3,1,stand
1.1918,339,0.0192,-0.0046,-0.0186,0.0357,2.296,1,stand
1.1939,340,0.0192,-0.0046,-0.0186,0.0357,2.296,1,stand
1.1959,341,0.0193,-0.0047,-0.0188,0.038,2.291,1,stand
1.198,342,0.0193,-0.0047,-0.0188,0.038,2.291,1,stand
1.2001,343,0.0195,-0.0048,-0.0189,0.0395,2.288,1,stand
1.2021,344,0.0195,-0.0048,-0.0189,0.0395,2.288,1,stand
1.2042,345,0.0198,-0.0048,-0.0192,0.0597,2.302,1,stand
1.2063,346,0.0198,-0.0048,-0.0192,0.0597,2.302,1,stand
1.2083,347,0.0199,-0.0049,-0.0193,0.0414,2.283,1,stand
1.2103,348,0.0199,-0.0049,-0.0193,0.0414,2.283,1,stand
1.2125,349,0.0201,-0.005,-0.0195,0.0401,2.282,1,stand
1.2145,350,0.0201,-0.005,-0.0195,0.0401,2.282,1,stand
1.2166,351,0.0203,-0.0051,-0.0196,0.0386,2.28,1,stand
1.2187,352,0.0203,-0.0051,-0.0196,0.0386,2.28,1,stand
1.2208,353,0.0205,-0.0052,-0.0198,0.0531,2.275,1,stand
1.2228,354,0.0205,-0.0052,-0.0198,0.0531,2.275,1,stand
1.225,355,0.0207,-0.0052,-0.02,0.0386,2.269,1,stand
1.227,356,0.0207,-0.0052,-0.02,0.0386,2.269,1,stand
1.2291,357,0.0209,-0.0053,-0.0202,0.0363,2.269,1,stand
1.2312,358,0.0209,-0.0053,-0.0202,0.0363,2.269,1,stand
1.2334,359,0.0211,-0.0054,-0.0203,0.0428,2.266,1,stand
1.2354,360,0.0211,-0.0054,-0.0204,0.0428,2.266,1,stand
1.2375,361,0.0213,-0.0055,-0.0205,0.0438,2.272,1,stand
1.2396,362,0.0213,-0.0055,-0.0206,0.0438,2.273,1,stand
1.2416,363,0.0215,-0.0056,-0.0207,0.0403,2.277,1,stand
1.2438,364,0.0216,-0.0057,-0.0208,0.0403,2.278,1,stand
1.2458,365,0.0219,-0.0059,-0.0211,0.0401,2.285,1,stand
1.2479,366,0.0221,-0.0061,-0.0213,0.0401,2.279,1,stand
1.2501,367,0.0225,-0.0064,-0.0215,0.05,2.269,1,stand
1.2522,368,0.0226,-0.0065,-0.0216,0.05,2.266,1,stand
1.2543,369,0.0228,-0.0067,-0.0218,0.0491,2.261,1,stand
1.2563,370,0.0229,-0.0067,-0.0219,0.0491,2.248,1,stand
