time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.005,239.99,22.04,479.77
2.005,240.04,20.62,476.2
3.005,240.07,20.35,480.43
4.004,239.94,20.24,480.5
5.004,240.03,20.18,480.49
6.005,239.99,19.97,479.59
7.004,240.04,19.96,481.76
