time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.4616,1,0.0,0.0,0.0,0.2142,0.0,walk
0.4636,2,0.001,0.0003,-0.0009,0.2277,0.066,walk
0.4656,3,0.001,0.0003,-0.0009,0.2277,0.066,walk
0.4677,4,0.002,0.0007,-0.0019,0.2437,0.132,walk
0.4697,5,0.002,0.0007,-0.0019,0.2437,0.133,walk
0.4718,6,0.0024,0.0008,-0.0023,0.1006,0.039,walk
0.4738,7,0.0024,0.0008,-0.0023,0.1006,0.038,walk
0.4759,8,0.0034,0.0012,-0.0032,0.2263,0.009,walk
0.4779,9,0.0034,0.0012,-0.0032,0.2263,0.009,walk
0.48,10,0.0044,0.0016,-0.0041,0.236,0.042,walk
0.482,11,0.0044,0.0016,-0.0041,0.236,0.042,walk
0.4842,12,0.0053,0.002,-0.005,0.2334,0.084,walk
0.4862,13,0.0053,0.002,-0.005,0.2334,0.085,walk
0.4884,14,0.0063,0.0023,-0.0059,0.2354,0.14,walk
0.4905,15,0.0063,0.0023,-0.0059,0.2354,0.14,walk
0.4925,16,0.0073,0.0026,-0.0068,0.2253,0.175,walk
0.4945,17,0.0073,0.0026,-0.0068,0.2253,0.176,walk
0.4967,18,0.0083,0.0029,-0.0077,0.2387,0.235,walk
0.4987,19,0.0083,0.0029,-0.0077,0.2387,0.235,walk
0.5008,20,0.0092,0.0032,-0.0086,0.2242,0.264,walk
0.5029,21,0.0092,0.0033,-0.0086,0.2242,0.265,walk
0.5049,22,0.0101,0.0036,-0.0095,0.216,0.303,walk
0.507,23,0.0101,0.0036,-0.0095,0.216,0.304,walk
0.5091,24,0.0111,0.0039,-0.0104,0.2289,0.347,walk
0.5111,25,0.0111,0.0039,-0.0104,0.2289,0.347,walk
0.5133,26,0.0121,0.0043,-0.0114,0.2565,0.432,walk
0.5153,27,0.0121,0.0043,-0.0114,0.2565,0.432,walk
0.5175,28,0.0131,0.0046,-0.0123,0.2387,0.496,walk
0.5195,29,0.0131,0.0046,-0.0123,0.2387,0.496,walk
0.5216,30,0.014,0.0049,-0.0131,0.2139,0.534,walk
0.5237,31,0.014,0.0049,-0.0131,0.2139,0.534,walk
0.5257,32,0.015,0.0052,-0.014,0.2306,0.567,walk
