time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.037,240.23,21.76,480.04
2.037,240.11,20.59,480.16
3.037,240.14,20.35,479.0
4.037,240.12,20.23,480.37
5.037,240.1,20.17,479.36
6.037,240.15,19.95,480.0
