time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5417,1,0.0,0.0,0.0,0.0275,23.092,stand
0.542,2,0.0,-0.0,-0.0,0.0275,23.092,stand
0.5423,3,0.0,-0.0,-0.0,0.0275,23.092,stand
0.5425,4,0.0,-0.0,-0.0,0.0275,23.092,stand
0.5428,5,0.0,-0.0,-0.0,0.0275,23.092,stand
0.543,6,0.0,-0.0,-0.0,0.0275,23.093,stand
0.5432,7,0.0,-0.0,-0.0,0.0275,23.093,stand
0.5437,8,0.0,0.0,-0.0,0.0114,23.095,stand
0.545,9,0.0,0.0,-0.0,0.0114,23.095,stand
0.5452,10,0.0,0.0,-0.0,0.0114,23.095,stand
0.5454,11,0.0,0.0,-0.0,0.0114,23.095,stand
0.5457,12,0.0,0.0,-0.0,0.0114,23.095,stand
0.5459,13,0.0,0.0,-0.0,0.0114,23.095,stand
0.5461,14,0.0,0.0,-0.0,0.0114,23.095,stand
0.5462,15,0.0,0.0,-0.0,0.0114,23.095,stand
0.5466,16,0.0,0.0,-0.0,0.0114,23.095,stand
0.5468,17,0.0,0.0,-0.0,0.0114,23.095,stand
0.5469,18,0.0,0.0,-0.0,0.0114,23.095,stand
0.5471,19,0.0,0.0,-0.0,0.0114,23.095,stand
0.5473,20,0.0,0.0,-0.0,0.0114,23.095,stand
0.5474,21,0.0,0.0,-0.0,0.0114,23.095,stand
0.548,22,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5492,23,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5494,24,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5495,25,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5497,26,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5499,27,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.55,28,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5502,29,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5504,30,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5506,31,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5508,32,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5509,33,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5511,34,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5513,35,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5514,36,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5516,37,0.0001,0.0,-0.0001,0.0133,23.098,stand
0.5522,38,0.0001,0.0,-0.0001,0.0128,23.107,stand
0.5534,39,0.0001,0.0,-0.0001,0.0128,23.107,stand
0.5536,40,0.0001,0.0,-0.0001,0.0128,23.107,stand
0.5538,41,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.554,42,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5542,43,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5544,44,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5546,45,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5548,46,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.555,47,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5551,48,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5553,49,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5555,50,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5557,51,0.0001,0.0,-0.0001,0.0128,23.108,stand
0.5564,52,0.0002,0.0,-0.0002,0.0097,23.109,stand
0.5575,53,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5577,54,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5579,55,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.558,56,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5582,57,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5584,58,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5586,59,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5588,60,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5589,61,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5591,62,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5593,63,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5595,64,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5597,65,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5599,66,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.56,67,0.0002,0.0,-0.0002,0.0097,23.11,stand
0.5615,68,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5617,69,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5619,70,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5621,71,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5622,72,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5624,73,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5626,74,0.0002,0.0,-0.0002,0.0134,23.105,stand
0.5628,75,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5629,76,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5631,77,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5633,78,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5635,79,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5637,80,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5638,81,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.564,82,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5642,83,0.0002,0.0,-0.0002,0.0134,23.106,stand
0.5657,84,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5659,85,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5661,86,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5663,87,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5665,88,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5667,89,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5669,90,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.567,91,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5672,92,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5673,93,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5675,94,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5677,95,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5678,96,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.568,97,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5682,98,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.5685,99,0.0003,0.0001,-0.0003,0.0267,23.096,stand
0.57,100,0.0004,0.0001,-0.0003,0.0115,23.105,stand
0.5703,101,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5705,102,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5707,103,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5708,104,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.571,105,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5711,106,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5713,107,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5715,108,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5717,109,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5719,110,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.572,111,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5722,112,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5724,113,0.0004,0.0001,-0.0003,0.0115,23.106,stand
0.5726,114,0.0004,0.0001,-0.0003,0.0115,23.106,stand
