time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.005,240.08,21.92,480.84
2.005,240.0,20.61,479.63
3.005,240.15,20.35,479.72
4.005,240.08,20.24,480.06
5.005,240.06,20.18,480.46
6.005,239.94,19.96,480.31
