time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,240.02,21.86,949.56
2.034,240.03,20.56,943.36
3.034,240.19,20.3,952.92
4.034,240.0,20.2,933.22
5.035,240.05,20.14,972.84
6.034,240.09,19.94,972.48
