time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.036,240.2,21.84,934.32
2.036,239.98,20.56,911.84
3.036,239.96,20.31,900.47
4.036,239.98,20.2,938.83
5.036,240.03,20.14,893.36
6.036,239.84,19.94,918.01
