time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.042,240.16,22.04,479.96
2.042,240.03,20.62,480.12
3.042,240.03,20.34,480.24
4.042,240.07,20.24,480.18
5.042,240.03,20.18,479.74
6.042,240.01,19.97,480.15
