time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.014,240.1,9.76,146.9
2.015,240.33,16.44,494.15
3.012,239.76,17.77,455.0
4.012,239.92,18.39,422.41
5.012,240.04,18.72,482.49
6.012,238.79,19.81,424.87
