time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,239.95,22.01,917.76
2.035,239.98,20.53,936.23
3.035,240.02,20.3,967.9
4.035,240.12,20.19,858.28
5.035,239.87,20.12,920.52
6.035,239.85,19.94,951.01
