time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.036,240.06,21.83,479.21
2.036,240.05,20.6,481.04
3.036,240.02,20.35,480.68
4.036,239.96,20.24,479.89
5.036,240.02,20.18,480.76
6.035,240.0,19.96,478.36
