time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5153,1,0.0,0.0,0.0,0.2242,0.0,walk
0.5173,2,0.0,-0.0,0.0,0.2242,0.0,walk
0.5195,3,0.0009,0.0003,-0.0008,0.216,0.038,walk
0.5216,4,0.0009,0.0003,-0.0008,0.216,0.038,walk
0.5237,5,0.0018,0.0006,-0.0017,0.2289,0.08,walk
0.5257,6,0.0018,0.0006,-0.0017,0.2289,0.08,walk
0.528,7,0.0029,0.001,-0.0027,0.2565,0.165,walk
0.5301,8,0.0029,0.001,-0.0027,0.2565,0.164,walk
0.5323,9,0.0039,0.0013,-0.0037,0.2387,0.228,walk
0.5343,10,0.0039,0.0013,-0.0037,0.2387,0.228,walk
0.5366,11,0.0048,0.0016,-0.0045,0.2139,0.265,walk
0.5387,12,0.0048,0.0016,-0.0045,0.2139,0.264,walk
0.5409,13,0.0057,0.0019,-0.0054,0.2306,0.296,walk
0.5443,14,0.0067,0.0023,-0.0063,0.2369,0.353,walk
0.5453,15,0.0067,0.0023,-0.0063,0.2369,0.352,walk
0.5474,16,0.0076,0.0026,-0.0072,0.2231,0.43,walk
0.5494,17,0.0076,0.0026,-0.0072,0.2231,0.429,walk
0.5516,18,0.0086,0.0029,-0.0081,0.2335,0.494,walk
0.5536,19,0.0086,0.0029,-0.0081,0.2335,0.494,walk
0.5558,20,0.0096,0.0032,-0.009,0.2292,0.537,walk
0.5579,21,0.0096,0.0032,-0.009,0.2292,0.536,walk
0.5599,22,0.0105,0.0036,-0.0098,0.2158,0.573,walk
0.562,23,0.0105,0.0036,-0.0098,0.2158,0.573,walk
0.5641,24,0.0114,0.0039,-0.0106,0.2167,0.629,walk
0.5661,25,0.0113,0.0039,-0.0106,0.2167,0.628,walk
0.5687,26,0.0123,0.0043,-0.0115,0.2213,0.683,walk
0.5704,27,0.0123,0.0043,-0.0115,0.2213,0.682,walk
0.5725,28,0.0132,0.0048,-0.0123,0.2267,0.731,walk
0.5746,29,0.0132,0.0048,-0.0123,0.2267,0.731,walk
0.5766,30,0.0141,0.0052,-0.0131,0.2185,0.796,walk
0.5787,31,0.0141,0.0052,-0.0131,0.2185,0.795,walk
0.5809,32,0.0149,0.0055,-0.0138,0.187,0.827,walk
0.5829,33,0.0149,0.0055,-0.0138,0.187,0.827,walk
0.585,34,0.0158,0.0059,-0.0147,0.2263,0.897,walk
0.587,35,0.0158,0.0059,-0.0147,0.2263,0.897,walk
0.5892,36,0.0167,0.0064,-0.0155,0.2278,0.95,walk
0.5912,37,0.0167,0.0064,-0.0155,0.2278,0.95,walk
0.5934,38,0.0175,0.0068,-0.0162,0.1915,0.962,walk
0.5954,39,0.0175,0.0068,-0.0162,0.1915,0.961,walk
0.5978,40,0.0183,0.0072,-0.0168,0.1866,0.983,walk
0.5999,41,0.0183,0.0072,-0.0168,0.1866,0.983,walk
0.6032,42,0.0192,0.0077,-0.0175,0.2134,1.032,walk
0.6053,43,0.0192,0.0077,-0.0175,0.2134,1.032,walk
0.6079,44,0.0201,0.0083,-0.0183,0.2487,1.131,walk
0.6094,45,0.0201,0.0083,-0.0183,0.2487,1.131,walk
0.6115,46,0.021,0.0089,-0.0191,0.2119,1.168,walk
0.6135,47,0.021,0.0088,-0.0191,0.2119,1.169,walk
0.6156,48,0.0218,0.0094,-0.0197,0.2039,1.187,walk
0.6176,49,0.0218,0.0094,-0.0197,0.2039,1.187,walk
0.62,50,0.0227,0.0099,-0.0204,0.2149,1.208,walk
0.622,51,0.0227,0.0099,-0.0204,0.2149,1.208,walk
0.6243,52,0.0235,0.0105,-0.0211,0.2058,1.199,walk
0.6268,53,0.0244,0.0111,-0.0217,0.2222,1.227,walk
0.6291,54,0.0244,0.0111,-0.0217,0.2222,1.227,walk
0.6325,55,0.0249,0.0114,-0.0221,0.1149,1.073,walk
0.6333,56,0.0248,0.0114,-0.0221,0.1149,1.074,walk
0.6354,57,0.0257,0.012,-0.0227,0.207,1.046,walk
0.6374,58,0.0257,0.012,-0.0227,0.207,1.046,walk
0.6402,59,0.0265,0.0126,-0.0233,0.2207,1.033,walk
0.6423,60,0.0265,0.0126,-0.0233,0.2207,1.033,walk
0.6445,61,0.0274,0.0132,-0.024,0.2072,1.003,walk
0.6466,62,0.0274,0.0132,-0.024,0.2072,1.003,walk
0.6488,63,0.0282,0.0138,-0.0246,0.2054,0.986,walk
0.6509,64,0.0282,0.0138,-0.0246,0.2054,0.987,walk
0.653,65,0.029,0.0145,-0.0251,0.2248,0.961,walk
0.6551,66,0.029,0.0145,-0.0251,0.2248,0.962,walk
0.6572,67,0.0298,0.0151,-0.0257,0.2051,0.92,walk
0.6593,68,0.0298,0.0151,-0.0257,0.2051,0.921,walk
0.6616,69,0.0307,0.0159,-0.0263,0.2264,0.916,walk
0.6636,70,0.0307,0.0158,-0.0263,0.2264,0.918,walk
0.6659,71,0.0315,0.0165,-0.0268,0.2236,0.885,walk
0.6694,72,0.0322,0.0171,-0.0273,0.2112,0.829,walk
0.67,73,0.0321,0.0169,-0.0273,0.2112,0.829,walk
0.6724,74,0.0329,0.0175,-0.0279,0.2284,0.796,walk
0.6741,75,0.0329,0.0174,-0.0279,0.2284,0.791,walk
0.6762,76,0.0328,0.0173,-0.0279,0.2284,0.784,walk
0.6782,77,0.0342,0.0185,-0.0288,0.3713,0.694,walk
0.6803,78,0.0342,0.0184,-0.0288,0.3713,0.69,walk
