time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.27,22.12,481.05
2.004,240.04,20.63,475.9
3.004,240.03,20.36,481.07
4.004,240.01,20.24,479.8
5.004,240.0,20.19,480.12
6.004,240.0,19.97,480.57
