time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.005,240.01,22.05,479.51
2.005,239.96,20.63,479.46
3.005,239.96,20.36,479.25
4.005,240.06,20.24,480.63
5.005,240.01,20.17,480.17
6.004,240.05,19.96,480.4
7.004,239.95,19.96,480.78
