time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5126,1,0.0,-0.0,0.0,0.2261,0.981,stand
0.5145,2,0.0,-0.0,0.0,0.2261,0.981,walk
0.5168,3,0.001,0.0004,-0.0009,0.2404,1.039,walk
0.5195,4,0.0019,0.0007,-0.0018,0.2254,1.068,walk
0.5212,5,0.0019,0.0007,-0.0018,0.2254,1.068,walk
0.5233,6,0.0028,0.001,-0.0026,0.2168,1.106,walk
0.5254,7,0.0028,0.001,-0.0026,0.2168,1.106,walk
0.5274,8,0.0038,0.0013,-0.0035,0.229,1.148,walk
0.5295,9,0.0038,0.0013,-0.0035,0.229,1.148,walk
0.5317,10,0.0048,0.0017,-0.0045,0.257,1.232,walk
0.5338,11,0.0048,0.0017,-0.0045,0.257,1.232,walk
0.5358,12,0.0058,0.002,-0.0055,0.2391,1.296,walk
0.5379,13,0.0058,0.002,-0.0055,0.2391,1.295,walk
0.5399,14,0.0067,0.0022,-0.0063,0.2144,1.332,walk
0.542,15,0.0067,0.0022,-0.0063,0.2144,1.332,walk
0.5441,16,0.0077,0.0026,-0.0072,0.2308,1.364,walk
0.5461,17,0.0077,0.0026,-0.0072,0.2308,1.363,walk
0.5482,18,0.0086,0.003,-0.0081,0.237,1.42,walk
0.5503,19,0.0086,0.003,-0.0081,0.237,1.419,walk
0.5524,20,0.0096,0.0033,-0.009,0.2232,1.497,walk
0.5545,21,0.0096,0.0033,-0.009,0.2232,1.496,walk
0.5566,22,0.0105,0.0036,-0.0099,0.2338,1.561,walk
0.5587,23,0.0105,0.0036,-0.0099,0.2338,1.561,walk
0.5608,24,0.0115,0.0039,-0.0108,0.2294,1.603,walk
0.5628,25,0.0115,0.0039,-0.0108,0.2294,1.603,walk
0.565,26,0.0124,0.0043,-0.0116,0.2159,1.64,walk
0.567,27,0.0124,0.0043,-0.0116,0.2159,1.639,walk
0.5691,28,0.0133,0.0046,-0.0124,0.2182,1.696,walk
0.5711,29,0.0133,0.0046,-0.0124,0.2182,1.695,walk
0.5733,30,0.0142,0.005,-0.0133,0.2217,1.749,walk
0.5753,31,0.0142,0.005,-0.0133,0.2217,1.749,walk
0.5784,32,0.0151,0.0054,-0.0141,0.2269,1.798,walk
0.5795,33,0.0151,0.0054,-0.0141,0.2269,1.797,walk
0.5816,34,0.016,0.0059,-0.0149,0.2186,1.862,walk
0.5837,35,0.016,0.0059,-0.0149,0.2186,1.862,walk
0.5859,36,0.0168,0.0062,-0.0156,0.1875,1.894,walk
0.5879,37,0.0168,0.0062,-0.0156,0.1875,1.893,walk
0.59,38,0.0177,0.0066,-0.0165,0.2264,1.963,walk
0.5921,39,0.0177,0.0066,-0.0164,0.2264,1.963,walk
0.596,40,0.0187,0.0071,-0.0173,0.2282,2.016,walk
0.598,41,0.0187,0.0071,-0.0173,0.2282,2.016,walk
0.6003,42,0.0194,0.0075,-0.0179,0.1916,2.027,walk
0.6035,43,0.0202,0.0079,-0.0186,0.1866,2.049,walk
0.6056,44,0.0202,0.0079,-0.0186,0.1866,2.049,walk
0.6079,45,0.0211,0.0084,-0.0193,0.2144,2.097,walk
0.6099,46,0.0211,0.0084,-0.0193,0.2144,2.097,walk
0.6121,47,0.0221,0.009,-0.0201,0.2523,2.197,walk
0.6141,48,0.0221,0.009,-0.0201,0.2523,2.197,walk
0.6164,49,0.0229,0.0095,-0.0208,0.2137,2.234,walk
0.6184,50,0.0229,0.0095,-0.0208,0.2137,2.234,walk
0.6206,51,0.0237,0.01,-0.0215,0.2043,2.252,walk
0.6227,52,0.0237,0.01,-0.0215,0.2043,2.252,walk
0.6249,53,0.0246,0.0106,-0.0222,0.2167,2.273,walk
0.6269,54,0.0246,0.0106,-0.0222,0.2167,2.273,walk
0.6294,55,0.0254,0.0112,-0.0228,0.2066,2.264,walk
0.631,56,0.0254,0.0111,-0.0228,0.2066,2.264,walk
0.6331,57,0.0263,0.0118,-0.0235,0.2261,2.292,walk
0.6351,58,0.0263,0.0118,-0.0235,0.2261,2.292,walk
0.6372,59,0.0267,0.0121,-0.0238,0.1149,2.139,walk
0.6393,60,0.0267,0.0121,-0.0238,0.1149,2.139,walk
0.6413,61,0.0275,0.0127,-0.0245,0.2107,2.111,walk
0.6433,62,0.0275,0.0126,-0.0245,0.2107,2.111,walk
0.6454,63,0.0284,0.0133,-0.0251,0.2245,2.098,walk
0.6474,64,0.0284,0.0133,-0.0251,0.2245,2.098,walk
0.6499,65,0.0292,0.0139,-0.0257,0.2113,2.067,walk
0.6519,66,0.0292,0.0139,-0.0257,0.2113,2.068,walk
0.6541,67,0.03,0.0144,-0.0263,0.2092,2.051,walk
0.6566,68,0.0309,0.0152,-0.0269,0.2313,2.026,walk
0.6584,69,0.0308,0.0152,-0.0269,0.2313,2.026,walk
0.6604,70,0.0308,0.0151,-0.0269,0.2313,2.026,walk
0.6628,71,0.0316,0.0158,-0.0274,0.2101,1.984,walk
0.6664,72,0.0325,0.0165,-0.028,0.2339,1.98,walk
0.6684,73,0.0325,0.0165,-0.028,0.2339,1.98,walk
0.6707,74,0.0333,0.0172,-0.0285,0.23,1.946,walk
0.6727,75,0.0332,0.0172,-0.0285,0.23,1.947,walk
0.675,76,0.034,0.0179,-0.0289,0.2154,1.891,walk
0.6771,77,0.0339,0.0177,-0.0289,0.2154,1.889,walk
0.6792,78,0.0347,0.0184,-0.0294,0.2357,1.858,walk
0.6812,79,0.0347,0.0183,-0.0294,0.2357,1.855,walk
0.6834,80,0.0361,0.0195,-0.0303,0.3815,1.772,walk
0.6857,81,0.0367,0.0201,-0.0307,0.1905,1.649,walk
0.6874,82,0.0367,0.0201,-0.0307,0.1905,1.642,walk
0.6895,83,0.0367,0.02,-0.0307,0.1905,1.638,walk
0.6916,84,0.0376,0.021,-0.0312,0.2749,1.671,walk
0.6937,85,0.0376,0.021,-0.0312,0.2749,1.66,walk
0.6958,86,0.0383,0.0218,-0.0315,0.214,1.576,walk
0.6979,87,0.0383,0.0218,-0.0315,0.214,1.573,walk
0.7,88,0.039,0.0225,-0.0319,0.1945,1.45,walk
0.7024,89,0.0399,0.0235,-0.0322,0.2562,1.379,walk
