time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,240.05,21.79,475.25
2.035,240.05,20.59,475.45
3.035,239.96,20.34,480.02
4.035,239.94,20.23,474.57
5.035,239.9,20.18,479.73
6.035,240.0,19.97,478.65
