time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,239.82,22.2,4301.24
2.035,240.05,20.59,4009.92
3.034,240.04,20.33,4192.44
4.034,240.02,20.21,4209.18
5.034,240.03,20.15,3879.47
6.034,240.02,19.95,3864.04
