time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.6112,1,0.0,-0.0,0.0,0.2137,1.775,walk
0.6115,2,0.0,-0.0,0.0,0.2137,1.775,walk
0.6118,3,0.0,-0.0,0.0,0.2137,1.775,walk
0.612,4,0.0,-0.0,0.0,0.2137,1.775,walk
0.6122,5,0.0,-0.0,0.0,0.2137,1.775,walk
0.6124,6,0.0,-0.0,0.0,0.2137,1.776,walk
0.6126,7,0.0,-0.0,0.0,0.2137,1.776,walk
0.6128,8,0.0,-0.0,0.0,0.2137,1.776,walk
0.6133,9,0.0008,0.0005,-0.0007,0.2043,1.793,walk
0.6135,10,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6137,11,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6149,12,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6151,13,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6154,14,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6155,15,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6157,16,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6159,17,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6162,18,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6164,19,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6165,20,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6167,21,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6168,22,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.617,23,0.0008,0.0005,-0.0007,0.2043,1.794,walk
0.6175,24,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6177,25,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6188,26,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.619,27,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6192,28,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6194,29,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6195,30,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6197,31,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6199,32,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.62,33,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6202,34,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6204,35,0.0017,0.001,-0.0014,0.2167,1.815,walk
0.6205,36,0.0017,0.001,-0.0014,0.2167,1.815,walk
