time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.6044,1,0.0,0.0,0.0,0.2338,1.172,walk
0.606,2,0.001,0.0003,-0.0009,0.2294,1.215,walk
0.6079,3,0.001,0.0003,-0.0009,0.2294,1.215,walk
0.6088,4,0.001,0.0003,-0.0009,0.2294,1.215,walk
0.6102,5,0.0019,0.0007,-0.0017,0.2159,1.252,walk
0.6118,6,0.0019,0.0007,-0.0017,0.2159,1.252,walk
0.6125,7,0.0019,0.0007,-0.0017,0.2159,1.252,walk
0.6132,8,0.0019,0.0007,-0.0017,0.2159,1.252,walk
0.6154,9,0.0028,0.001,-0.0026,0.2182,1.309,walk
0.6161,10,0.0028,0.001,-0.0026,0.2182,1.308,walk
0.6168,11,0.0028,0.001,-0.0026,0.2182,1.308,walk
0.6175,12,0.0028,0.001,-0.0026,0.2182,1.308,walk
0.6196,13,0.0037,0.0014,-0.0034,0.2217,1.363,walk
0.6203,14,0.0037,0.0014,-0.0034,0.2217,1.362,walk
0.621,15,0.0037,0.0014,-0.0034,0.2217,1.362,walk
0.6222,16,0.0046,0.0018,-0.0042,0.2269,1.411,walk
0.6238,17,0.0046,0.0018,-0.0042,0.2269,1.411,walk
0.6245,18,0.0046,0.0018,-0.0042,0.2269,1.411,walk
0.6252,19,0.0046,0.0018,-0.0042,0.2269,1.411,walk
0.6259,20,0.0046,0.0018,-0.0042,0.2269,1.411,walk
0.6281,21,0.0055,0.0022,-0.0051,0.2186,1.476,walk
0.6288,22,0.0055,0.0022,-0.0051,0.2186,1.476,walk
0.6295,23,0.0055,0.0022,-0.0051,0.2186,1.476,walk
0.6306,24,0.0063,0.0025,-0.0058,0.1875,1.508,walk
0.6322,25,0.0063,0.0025,-0.0058,0.1875,1.508,walk
0.633,26,0.0063,0.0025,-0.0058,0.1875,1.507,walk
0.6337,27,0.0063,0.0025,-0.0058,0.1875,1.507,walk
0.6348,28,0.0072,0.003,-0.0066,0.2264,1.577,walk
0.6364,29,0.0072,0.003,-0.0066,0.2264,1.577,walk
0.6371,30,0.0072,0.003,-0.0066,0.2264,1.577,walk
0.6378,31,0.0072,0.003,-0.0066,0.2264,1.577,walk
0.6389,32,0.0082,0.0035,-0.0074,0.2282,1.63,walk
0.6405,33,0.0082,0.0035,-0.0074,0.2282,1.63,walk
0.6412,34,0.0082,0.0035,-0.0074,0.2282,1.63,walk
0.6419,35,0.0082,0.0035,-0.0074,0.2282,1.63,walk
0.6426,36,0.0082,0.0035,-0.0074,0.2282,1.63,walk
0.6446,37,0.009,0.0039,-0.0081,0.1916,1.641,walk
0.6452,38,0.009,0.0039,-0.0081,0.1916,1.641,walk
0.6459,39,0.009,0.0039,-0.0081,0.1916,1.641,walk
0.6466,40,0.009,0.0039,-0.0081,0.1916,1.641,walk
0.6486,41,0.0098,0.0042,-0.0088,0.1866,1.662,walk
0.6493,42,0.0098,0.0042,-0.0088,0.1866,1.662,walk
0.65,43,0.0098,0.0042,-0.0088,0.1866,1.662,walk
0.6507,44,0.0098,0.0042,-0.0088,0.1866,1.662,walk
0.6523,45,0.0106,0.0048,-0.0095,0.2144,1.71,walk
0.6537,46,0.0106,0.0048,-0.0095,0.2144,1.71,walk
0.6546,47,0.0106,0.0048,-0.0095,0.2144,1.71,walk
0.6559,48,0.0117,0.0054,-0.0103,0.2523,1.808,walk
0.6578,49,0.0117,0.0054,-0.0103,0.2523,1.808,walk
0.6585,50,0.0117,0.0054,-0.0103,0.2523,1.808,walk
0.6592,51,0.0117,0.0054,-0.0103,0.2523,1.808,walk
0.6604,52,0.0125,0.006,-0.011,0.2137,1.845,walk
0.6621,53,0.0125,0.006,-0.011,0.2137,1.844,walk
0.6629,54,0.0125,0.006,-0.011,0.2137,1.844,walk
0.6635,55,0.0125,0.006,-0.011,0.2137,1.844,walk
0.6656,56,0.0134,0.0065,-0.0117,0.2043,1.862,walk
0.6664,57,0.0134,0.0065,-0.0117,0.2043,1.861,walk
0.6671,58,0.0134,0.0065,-0.0117,0.2043,1.861,walk
0.6691,59,0.0143,0.007,-0.0124,0.2167,1.882,walk
0.6698,60,0.0143,0.007,-0.0124,0.2167,1.882,walk
0.6705,61,0.0143,0.007,-0.0124,0.2167,1.881,walk
0.6712,62,0.0143,0.007,-0.0124,0.2167,1.881,walk
0.6722,63,0.0151,0.0076,-0.013,0.2066,1.872,walk
0.6743,64,0.0151,0.0076,-0.013,0.2066,1.872,walk
0.675,65,0.0151,0.0076,-0.013,0.2066,1.871,walk
0.6757,66,0.0151,0.0076,-0.013,0.2066,1.871,walk
0.6774,67,0.016,0.0082,-0.0137,0.2261,1.898,walk
0.6785,68,0.016,0.0082,-0.0137,0.2261,1.898,walk
0.6792,69,0.016,0.0082,-0.0137,0.2261,1.898,walk
0.6799,70,0.016,0.0082,-0.0137,0.2261,1.898,walk
0.6809,71,0.0164,0.0086,-0.014,0.1149,1.744,walk
0.6826,72,0.0164,0.0086,-0.014,0.1149,1.744,walk
0.6832,73,0.0164,0.0086,-0.014,0.1149,1.743,walk
0.684,74,0.0164,0.0086,-0.014,0.1149,1.743,walk
0.6852,75,0.0173,0.0092,-0.0147,0.2107,1.715,walk
0.6869,76,0.0173,0.0092,-0.0147,0.2107,1.715,walk
0.6876,77,0.0173,0.0092,-0.0147,0.2107,1.715,walk
0.6883,78,0.0173,0.0092,-0.0147,0.2107,1.714,walk
0.6905,79,0.0182,0.0098,-0.0153,0.2245,1.701,walk
0.6912,80,0.0182,0.0098,-0.0153,0.2245,1.701,walk
0.6919,81,0.0182,0.0098,-0.0153,0.2245,1.701,walk
0.6931,82,0.019,0.0104,-0.0159,0.2113,1.67,walk
0.6948,83,0.019,0.0104,-0.0159,0.2113,1.67,walk
0.6955,84,0.019,0.0104,-0.0159,0.2113,1.669,walk
0.6962,85,0.019,0.0104,-0.0159,0.2113,1.669,walk
0.6972,86,0.0198,0.011,-0.0165,0.2092,1.653,walk
0.6989,87,0.0198,0.011,-0.0165,0.2092,1.653,walk
0.6996,88,0.0198,0.011,-0.0165,0.2092,1.652,walk
0.7003,89,0.0198,0.011,-0.0165,0.2092,1.652,walk
0.7015,90,0.0207,0.0118,-0.0171,0.2313,1.627,walk
0.7032,91,0.0207,0.0118,-0.0171,0.2313,1.626,walk
0.7041,92,0.0207,0.0118,-0.017,0.2313,1.626,walk
0.705,93,0.0207,0.0118,-0.017,0.2313,1.626,walk
0.7075,94,0.0215,0.0124,-0.0176,0.2101,1.584,walk
0.7085,95,0.0215,0.0124,-0.0176,0.2101,1.584,walk
0.7092,96,0.0215,0.0124,-0.0176,0.2101,1.584,walk
0.7114,97,0.0224,0.0132,-0.0181,0.2339,1.58,walk
0.7122,98,0.0224,0.0132,-0.0181,0.2339,1.58,walk
0.7129,99,0.0224,0.0132,-0.0181,0.2339,1.58,walk
0.7141,100,0.0233,0.0139,-0.0187,0.23,1.545,walk
0.7159,101,0.0233,0.0139,-0.0186,0.23,1.545,walk
0.7167,102,0.0233,0.0139,-0.0186,0.23,1.545,walk
0.7173,103,0.0233,0.0139,-0.0186,0.23,1.545,walk
0.7185,104,0.0241,0.0147,-0.0191,0.2154,1.489,walk
0.7203,105,0.0241,0.0147,-0.0191,0.2154,1.489,walk
0.7211,106,0.0241,0.0147,-0.0191,0.2154,1.489,walk
0.7232,107,0.025,0.0155,-0.0196,0.2357,1.462,walk
0.724,108,0.025,0.0155,-0.0196,0.2357,1.462,walk
0.7247,109,0.025,0.0155,-0.0196,0.2357,1.462,walk
0.7255,110,0.025,0.0155,-0.0196,0.2357,1.462,walk
0.7277,111,0.0264,0.0167,-0.0205,0.3815,1.384,walk
0.7284,112,0.0264,0.0167,-0.0205,0.3815,1.384,walk
0.7291,113,0.0264,0.0167,-0.0205,0.3815,1.384,walk
0.7298,114,0.0264,0.0167,-0.0205,0.3815,1.384,walk
0.7308,115,0.0272,0.0174,-0.0208,0.1905,1.271,walk
0.7325,116,0.0271,0.0174,-0.0208,0.1905,1.271,walk
0.7331,117,0.0271,0.0174,-0.0208,0.1905,1.271,walk
0.7338,118,0.0271,0.0174,-0.0208,0.1905,1.271,walk
0.7348,119,0.0281,0.0184,-0.0213,0.2749,1.311,walk
