time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,239.86,22.1,907.15
2.034,240.01,20.58,893.13
3.035,240.05,20.32,920.73
4.034,240.0,20.21,933.61
5.034,239.92,20.15,914.21
6.034,239.99,19.94,938.29
