time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.01,21.86,479.76
2.004,240.05,20.58,475.68
3.004,240.01,20.34,480.61
4.004,239.95,20.23,476.71
5.004,239.79,20.17,479.07
6.004,240.02,19.96,479.78
7.004,240.1,19.97,480.88
8.004,239.94,19.96,481.81
9.004,239.98,19.96,479.88
10.004,239.97,19.97,479.66
11.004,239.99,19.96,479.84
12.004,239.9,19.96,474.28
13.004,240.07,19.96,472.57
