time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,joint_track_20cm_10deg,gait
0.8895,198,0.1794,-0.1685,0.0614,3.4228,5.42,1,jog
0.8916,199,0.1786,-0.1674,0.0623,2.1894,5.348,1,jog
0.8936,200,0.1822,-0.1712,0.0624,3.5014,5.419,1,jog
0.8957,201,0.181,-0.1694,0.0637,2.1416,5.278,1,jog
0.8978,202,0.1849,-0.1736,0.0635,3.5453,5.364,1,jog
0.8998,203,0.1836,-0.1718,0.0649,2.2826,5.295,1,jog
0.9019,204,0.188,-0.1763,0.0653,2.348,5.662,1,jog
0.904,205,0.1868,-0.1745,0.0667,2.4588,5.56,1,jog
0.9061,206,0.1907,-0.1786,0.0668,1.283,5.624,1,jog
0.9081,207,0.1894,-0.1768,0.0681,2.3031,5.492,1,jog
0.9102,208,0.1938,-0.1813,0.0684,3.4626,5.525,1,jog
0.9122,209,0.1925,-0.1794,0.0697,2.4739,5.461,1,jog
0.9143,210,0.196,-0.1833,0.0695,1.1413,5.506,1,jog
0.9164,211,0.1947,-0.1814,0.0709,2.1538,5.41,1,jog
0.9184,212,0.1981,-0.1848,0.0712,3.4982,5.368,1,jog
0.9205,213,0.1968,-0.1829,0.0726,2.2677,5.306,1,jog
0.9225,214,0.2003,-0.1866,0.0728,3.6485,5.297,0,jog
0.9246,215,0.1994,-0.1853,0.0737,2.5018,5.236,1,jog
0.9266,216,0.2036,-0.1898,0.0737,3.8703,5.254,0,jog
0.9287,217,0.2027,-0.1885,0.0746,2.8851,5.196,0,jog
0.9308,218,0.2068,-0.1929,0.0743,1.2851,5.307,0,jog
0.9328,219,0.2054,-0.1909,0.0757,2.4311,5.254,0,jog
0.9349,220,0.2089,-0.1947,0.0756,3.7135,5.35,0,jog
0.9369,221,0.2079,-0.1933,0.0765,2.5776,5.303,0,jog
0.939,222,0.2115,-0.1973,0.0762,3.7591,5.463,0,jog
0.9411,223,0.2103,-0.1959,0.0767,2.7211,5.439,0,jog
0.9434,224,0.2141,-0.2001,0.0761,3.7712,5.655,0,jog
0.9454,225,0.2129,-0.1986,0.0765,2.8313,5.599,0,jog
0.9475,226,0.2164,-0.2026,0.0759,1.4668,5.726,0,jog
0.9496,227,0.2145,-0.2005,0.0762,2.6151,5.631,0,jog
0.9518,228,0.2179,-0.2043,0.0755,3.3137,5.785,0,jog
0.9538,229,0.2165,-0.2028,0.0759,2.7056,5.719,0,jog
0.9559,230,0.2198,-0.2065,0.0753,3.7357,5.813,0,jog
0.958,231,0.2186,-0.2051,0.0757,2.739,5.711,0,jog
0.9601,232,0.2222,-0.2092,0.0749,3.7462,5.807,0,jog
0.9622,233,0.221,-0.2078,0.0753,2.7784,5.774,0,jog
0.9643,234,0.2245,-0.2118,0.0745,3.6896,5.845,0,jog
0.9664,235,0.2233,-0.2104,0.0749,2.7616,5.743,0,jog
0.9685,236,0.2268,-0.2143,0.0742,3.7782,5.805,0,jog
0.9705,237,0.2248,-0.2119,0.075,2.6161,5.735,0,jog
0.9726,238,0.2288,-0.2164,0.0741,3.1632,5.823,0,jog
0.9746,239,0.2266,-0.2139,0.0749,2.5562,5.715,0,jog
0.9768,240,0.2307,-0.2185,0.074,3.5877,5.758,0,jog
0.9788,241,0.2285,-0.2159,0.0748,2.5705,5.646,0,jog
0.9809,242,0.2317,-0.2195,0.0741,3.1003,5.726,0,jog
0.9829,243,0.2302,-0.2178,0.0746,2.7343,5.655,0,jog
0.985,244,0.2334,-0.2214,0.0739,3.1768,5.686,0,jog
0.987,245,0.2319,-0.2197,0.0743,2.7281,5.589,0,jog
0.9891,246,0.2354,-0.2236,0.0736,3.7003,5.641,0,jog
0.9912,247,0.2339,-0.2219,0.074,2.8336,5.609,0,jog
0.9933,248,0.2371,-0.2255,0.0733,1.3402,5.639,0,jog
0.9954,249,0.2356,-0.2238,0.0737,2.7397,5.578,0,jog
0.9974,250,0.239,-0.2276,0.073,3.7677,5.607,0,jog
0.9995,251,0.2366,-0.2249,0.0735,2.6429,5.548,0,jog
1.0017,252,0.2391,-0.228,0.0722,1.1758,5.81,0,jog
1.0038,253,0.2374,-0.2261,0.0725,2.5564,5.753,0,jog
1.0063,254,0.2403,-0.2293,0.0717,2.2446,5.912,0,jog
1.0084,255,0.2385,-0.2274,0.0719,2.6034,5.859,0,jog
1.0104,256,0.2411,-0.2304,0.071,3.1387,6.103,0,jog
1.0125,257,0.2382,-0.2273,0.0713,2.3561,6.025,0,jog
1.0145,258,0.2406,-0.2302,0.0702,3.5095,6.236,0,jog
1.0166,259,0.2385,-0.2279,0.0703,2.5226,6.162,0,jog
1.0186,260,0.2408,-0.2306,0.0692,2.9392,6.357,0,jog
1.0207,261,0.2385,-0.2282,0.0692,2.4813,6.333,0,jog
1.0228,262,0.2406,-0.2308,0.068,3.725,6.503,0,jog
1.0248,263,0.2383,-0.2284,0.0679,2.5118,6.455,0,jog
1.0271,264,0.2406,-0.2312,0.0666,3.7462,6.613,0,jog
1.0291,265,0.2384,-0.2289,0.0667,2.5921,6.568,0,jog
1.0312,266,0.241,-0.2319,0.0655,3.5611,6.751,0,jog
1.0332,267,0.2388,-0.2297,0.0656,2.6138,6.729,0,jog
1.0352,268,0.241,-0.2322,0.0643,3.2742,6.896,0,jog
1.0373,269,0.238,-0.2293,0.064,2.4913,6.83,0,jog
1.0394,270,0.2397,-0.2314,0.0624,3.6962,6.983,0,jog
1.0414,271,0.2358,-0.2275,0.0622,2.3131,6.936,0,jog
1.0436,272,0.2383,-0.2304,0.0609,3.6606,7.1,0,jog
1.0456,273,0.2359,-0.2279,0.0608,2.5915,7.051,0,jog
1.0477,274,0.2394,-0.2319,0.0594,3.6749,7.286,0,jog
1.0498,275,0.2356,-0.228,0.059,2.4068,7.181,0,jog
1.0518,276,0.2377,-0.2306,0.0574,2.8169,7.402,0,jog
1.0539,277,0.235,-0.228,0.057,2.593,7.344,0,jog
1.0559,278,0.237,-0.2303,0.0557,0.6782,7.474,0,jog
1.058,279,0.2344,-0.2277,0.0554,2.4994,7.376,0,jog
1.0602,280,0.237,-0.2312,0.0523,3.3625,7.657,0,jog
1.0622,281,0.2346,-0.2287,0.0521,3.092,7.621,0,jog
1.0644,282,0.2368,-0.2313,0.0506,0.4998,7.829,0,jog
1.0664,283,0.2345,-0.229,0.0504,2.5397,7.755,0,jog
1.0685,284,0.2367,-0.2315,0.0494,0.731,7.893,0,jog
1.0705,285,0.2334,-0.2282,0.0492,2.2481,7.814,0,jog
1.0726,286,0.2356,-0.2307,0.0478,2.7183,7.913,0,jog
1.0747,287,0.2335,-0.2285,0.0477,2.4775,7.831,0,jog
1.0767,288,0.2372,-0.2325,0.0466,3.2464,8.156,0,jog
1.0788,289,0.2339,-0.2293,0.0465,2.407,7.989,0,jog
1.0809,290,0.2366,-0.2323,0.0453,3.7617,8.319,0,jog
1.083,291,0.2345,-0.2301,0.0452,2.6632,8.276,0,jog
1.085,292,0.2374,-0.2333,0.0441,3.3401,8.704,0,jog
1.0871,293,0.2352,-0.2311,0.044,2.7303,8.617,0,jog
1.0892,294,0.2396,-0.2354,0.0442,3.037,9.087,0,jog
1.0913,295,0.2374,-0.2332,0.0442,3.2793,8.997,0,jog
1.0934,296,0.2396,-0.2358,0.0424,1.1326,9.325,0,jog
1.0954,297,0.2363,-0.2325,0.0423,2.3514,9.188,0,jog
1.0976,298,0.2403,-0.2367,0.0416,2.3272,10.079,0,jog
1.0996,299,0.237,-0.2333,0.0414,2.5145,9.894,0,jog
1.1017,300,0.2389,-0.2356,0.0397,1.2088,10.393,0,jog
1.1038,301,0.2366,-0.2333,0.0396,2.4436,10.346,0,jog
1.1059,302,0.2377,-0.2347,0.038,1.7151,10.817,0,jog
1.1079,303,0.2354,-0.2323,0.0379,2.0158,10.721,0,jog
1.1101,304,0.2375,-0.2347,0.0362,3.5965,11.221,0,jog
1.1122,305,0.2351,-0.2323,0.0361,2.4643,11.123,0,jog
1.1143,306,0.2373,-0.2348,0.0345,2.9895,11.708,0,jog
1.1163,307,0.2349,-0.2324,0.0345,2.5005,11.608,0,jog
1.1184,308,0.2371,-0.2348,0.0327,3.2256,12.137,0,jog
1.1204,309,0.2335,-0.2312,0.0326,2.3003,11.932,0,jog
1.1225,310,0.2357,-0.2336,0.0311,2.6761,12.406,0,jog
1.1246,311,0.2333,-0.2312,0.031,2.498,12.353,0,jog
1.1267,312,0.2355,-0.2337,0.0295,3.6602,12.827,0,jog
1.1287,313,0.2331,-0.2312,0.0294,2.5303,12.72,0,jog
1.1311,314,0.2353,-0.2336,0.0279,2.5546,13.057,0,jog
1.1331,315,0.2328,-0.2311,0.0279,2.4913,12.948,0,jog
1.1352,316,0.2351,-0.2336,0.0266,2.8728,13.351,0,jog
1.1372,317,0.2326,-0.2311,0.0266,2.5018,13.295,0,jog
1.1393,318,0.2362,-0.2348,0.0253,3.674,13.718,0,jog
1.1413,319,0.2324,-0.231,0.0253,2.3049,13.549,0,jog
1.1434,320,0.2349,-0.2336,0.0241,3.3673,13.937,0,jog
1.1455,321,0.2311,-0.2299,0.0241,2.3493,13.764,0,jog
1.1476,322,0.2334,-0.2323,0.0219,2.4709,14.517,0,jog
1.1496,323,0.2308,-0.2298,0.0219,2.6536,14.398,0,jog
1.1518,324,0.2328,-0.2319,0.0199,0.9414,15.054,0,jog
1.1538,325,0.2302,-0.2293,0.0199,2.4793,14.874,0,jog
1.1559,326,0.2322,-0.2315,0.0176,3.1622,15.455,0,jog
1.158,327,0.2296,-0.2289,0.0176,2.5298,15.393,0,jog
1.1601,328,0.232,-0.2314,0.0172,1.2815,15.675,0,jog
1.1622,329,0.2295,-0.2288,0.0172,2.5314,15.549,0,jog
1.1643,330,0.2318,-0.2313,0.0163,2.935,15.842,0,jog
1.1663,331,0.2293,-0.2287,0.0164,2.5282,15.713,0,jog
1.1684,332,0.2309,-0.2305,0.0132,1.9227,16.329,0,jog
1.1704,333,0.2271,-0.2267,0.0133,2.3931,16.196,0,jog
1.1726,334,0.2309,-0.2306,0.0126,1.4261,16.564,0,jog
1.1746,335,0.2272,-0.2268,0.0127,2.3187,16.292,0,jog
1.1768,336,0.23,-0.2297,0.0119,3.8095,16.485,0,jog
1.1788,337,0.2275,-0.2272,0.012,2.7137,16.344,0,jog
1.1811,338,0.2302,-0.2299,0.0105,2.3825,16.614,0,jog
1.1831,339,0.2277,-0.2275,0.0106,2.681,16.471,0,jog
1.1852,340,0.2312,-0.2309,0.0104,2.1945,16.455,0,jog
1.1872,341,0.2287,-0.2285,0.0105,2.9248,16.237,0,jog
1.1893,342,0.2321,-0.2319,0.0095,2.8105,16.368,0,jog
1.1913,343,0.2297,-0.2295,0.0096,2.9313,16.294,0,jog
1.1934,344,0.2327,-0.2325,0.0083,1.532,16.447,0,jog
1.1955,345,0.2291,-0.2289,0.0085,2.5638,16.223,0,jog
1.1976,346,0.2322,-0.2321,0.0069,3.8404,16.171,0,jog
1.1996,347,0.2297,-0.2296,0.0071,2.8651,16.023,0,jog
1.2017,348,0.2332,-0.2331,0.0066,1.985,16.119,0,jog
1.2037,349,0.2307,-0.2306,0.0068,2.9832,15.97,0,jog
1.2058,350,0.2354,-0.2353,0.0055,2.797,16.097,0,jog
1.2079,351,0.2321,-0.232,0.0063,2.7755,15.875,0,jog
1.21,352,0.237,-0.2369,0.0052,3.8244,15.917,0,jog
1.212,353,0.2339,-0.2338,0.0062,2.8432,15.701,0,jog
1.2141,354,0.238,-0.2379,0.0055,3.9996,15.846,0,jog
1.2161,355,0.2359,-0.2358,0.0063,3.1176,15.706,0,jog
1.2184,356,0.2398,-0.2397,0.0054,3.9723,15.785,0,jog
1.2205,357,0.2366,-0.2365,0.0067,2.8741,15.517,0,jog
1.2225,358,0.2406,-0.2405,0.0061,3.9539,15.558,0,jog
1.2246,359,0.2383,-0.2382,0.0067,3.0852,15.494,0,jog
1.2267,360,0.2431,-0.2431,0.0053,4.0195,15.647,0,jog
1.2287,361,0.2397,-0.2396,0.0065,2.8641,15.456,0,jog
1.231,362,0.2438,-0.2438,0.0058,3.9295,15.475,0,jog
1.2331,363,0.2417,-0.2416,0.0069,3.1908,15.352,0,jog
1.2352,364,0.2461,-0.246,0.0071,2.0523,15.056,0,jog
1.2372,365,0.244,-0.2438,0.008,3.32,14.995,0,jog
1.2393,366,0.2492,-0.2491,0.0069,2.4618,15.105,0,jog
1.2413,367,0.2463,-0.2461,0.0085,3.0124,14.926,0,jog
1.2434,368,0.2504,-0.2504,0.0065,3.0895,15.154,0,jog
1.2454,369,0.2485,-0.2484,0.0072,3.3742,15.04,0,jog
1.2476,370,0.2528,-0.2527,0.0068,0.7726,15.126,0,jog
1.2496,371,0.25,-0.2499,0.0078,3.0002,14.915,0,jog
1.2518,372,0.2546,-0.2546,0.0064,4.0254,15.052,0,jog
1.2538,373,0.2529,-0.2528,0.0068,3.4506,14.962,0,jog
1.2559,374,0.2582,-0.2581,0.0057,3.8786,15.051,0,jog
1.2579,375,0.2564,-0.2563,0.0063,3.686,14.968,0,jog
1.2601,376,0.2614,-0.2614,0.0049,3.5971,15.067,0,jog
1.2621,377,0.2596,-0.2595,0.0054,3.6076,14.952,0,jog
1.2642,378,0.2646,-0.2645,0.0041,3.875,15.019,0,jog
1.2662,379,0.2625,-0.2625,0.0044,3.6299,14.982,0,jog
1.2683,380,0.2677,-0.2677,0.0031,4.1863,14.964,0,jog
