time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,joint_track_20cm_10deg,gait
0.5304,1,0.0,0.0,0.0,0.0118,0.0,1,stand
0.5328,2,0.0,0.0,-0.0,0.0114,0.001,1,stand
0.5348,3,0.0,-0.0,-0.0,0.0114,0.001,1,stand
0.537,4,0.0001,-0.0,-0.0001,0.0108,0.004,1,stand
0.539,5,0.0001,-0.0,-0.0001,0.0108,0.004,1,stand
0.5411,6,0.0001,-0.0,-0.0001,0.0132,0.003,1,stand
0.5432,7,0.0001,-0.0,-0.0001,0.0132,0.003,1,stand
0.5454,8,0.0002,-0.0,-0.0002,0.0127,0.005,1,stand
0.5474,9,0.0002,-0.0,-0.0002,0.0127,0.005,1,stand
0.5496,10,0.0002,-0.0,-0.0002,0.0094,0.009,1,stand
0.5516,11,0.0002,-0.0,-0.0002,0.0094,0.009,1,stand
0.5538,12,0.0003,-0.0,-0.0003,0.0158,0.008,1,stand
0.5561,13,0.0003,-0.0,-0.0003,0.0104,0.011,1,stand
0.558,14,0.0003,-0.0,-0.0003,0.0104,0.011,1,stand
0.5614,15,0.0004,-0.0,-0.0004,0.0127,0.02,1,stand
0.5625,16,0.0003,-0.0,-0.0003,0.0127,0.02,1,stand
0.5645,17,0.0004,0.0,-0.0004,0.0085,0.019,1,stand
0.5666,18,0.0004,-0.0,-0.0004,0.0085,0.019,1,stand
0.5687,19,0.0004,0.0,-0.0004,0.0123,0.028,1,stand
0.5708,20,0.0004,0.0,-0.0004,0.0123,0.027,1,stand
0.5735,21,0.0005,0.0,-0.0005,0.0115,0.034,1,stand
0.575,22,0.0005,0.0,-0.0005,0.0115,0.034,1,stand
0.5771,23,0.0006,-0.0,-0.0006,0.0273,0.021,1,stand
0.5791,24,0.0006,-0.0,-0.0006,0.0273,0.021,1,stand
0.5812,25,0.0006,-0.0,-0.0006,0.0113,0.023,1,stand
0.5833,26,0.0006,-0.0,-0.0006,0.0113,0.022,1,stand
0.5854,27,0.0006,-0.0,-0.0006,0.0121,0.025,1,stand
0.5874,28,0.0006,-0.0,-0.0006,0.0121,0.024,1,stand
