time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.09,21.84,478.12
2.004,240.04,20.6,479.8
3.004,240.03,20.34,476.6
4.005,240.06,20.24,478.86
5.004,239.98,20.18,475.58
6.004,240.05,19.97,487.0
