time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.4831,1,0.0,0.0,-0.0,0.0,0.0,jog
0.4872,2,0.0,-0.0,-0.0,0.0,0.0,jog
0.4932,3,0.0,-0.0,-0.0,0.0,0.0,jog
0.4974,4,0.0,-0.0,-0.0,0.0,0.001,jog
0.5065,5,0.0,-0.0,-0.0,0.0,0.001,jog
0.5122,6,0.0,-0.0,-0.0,0.0,0.002,jog
0.5219,7,0.0001,-0.0,-0.0,0.0,0.002,jog
0.5249,8,0.0001,-0.0,-0.0,0.0,0.003,jog
0.5356,9,0.0001,-0.0,-0.0,0.0,0.003,jog
0.543,10,0.0001,-0.0,-0.0,0.0,0.003,jog
0.5498,11,0.0001,-0.0,-0.0,0.0,0.004,jog
0.5554,12,0.0001,-0.0,-0.0,0.0,0.006,jog
0.5648,13,0.0001,-0.0,-0.0001,0.0,0.006,jog
0.5696,14,0.0001,-0.0,-0.0001,0.0,0.008,jog
0.5782,15,0.0001,-0.0,-0.0001,0.0,0.009,jog
0.5992,16,0.0001,0.0,-0.0,0.0,0.013,jog
0.6044,17,0.0001,0.0001,-0.0,0.0,0.014,jog
0.6116,18,0.0001,0.0001,-0.0,0.0,0.015,jog
0.6206,19,0.0001,0.0001,-0.0,0.0,0.016,jog
0.6362,20,0.0001,0.0,-0.0,0.0,0.018,jog
0.6468,21,0.0,0.0,-0.0,0.0,0.018,jog
0.6545,22,0.0,0.0,0.0,0.0,0.018,jog
0.6653,23,0.0,-0.0,0.0,0.0,0.017,jog
0.6719,24,0.0001,-0.0001,0.0,0.0,0.017,jog
0.6804,25,0.0001,-0.0001,0.0,0.0,0.016,jog
0.6855,26,0.0002,-0.0002,0.0,0.0,0.016,jog
0.6972,27,0.0002,-0.0002,0.0001,0.0,0.015,jog
0.7014,28,0.0007,-0.0007,0.0,0.0,0.02,jog
0.7153,29,0.0009,-0.0009,0.0,0.0,0.062,jog
0.7222,30,0.0009,-0.0009,0.0,0.0,0.065,jog
0.7289,31,0.0009,-0.0009,0.0,0.0,0.094,jog
0.7309,32,0.0008,-0.0008,0.0,0.0,0.103,jog
0.7354,33,0.0008,-0.0008,0.0001,0.0,0.106,jog
0.744,34,0.0008,-0.0008,0.0001,0.0,0.108,jog
0.7522,35,0.0008,-0.0008,0.0001,0.0,0.109,jog
0.7598,36,0.0008,-0.0008,0.0001,0.0,0.11,jog
0.7653,37,0.0009,-0.0009,0.0001,0.0,0.11,jog
0.7696,38,0.0009,-0.0009,0.0001,0.0,0.11,jog
0.7728,39,0.0009,-0.0009,0.0001,0.0,0.11,jog
0.7877,40,0.0008,-0.0008,0.0001,0.0,0.111,jog
0.8003,41,0.0008,-0.0008,0.0001,0.0,0.111,jog
0.8031,42,0.0008,-0.0008,0.0001,0.0,0.112,jog
0.8073,43,0.0008,-0.0008,0.0001,0.0,0.113,jog
0.8218,44,0.0009,-0.0008,0.0002,0.0,0.113,jog
0.8285,45,0.0009,-0.0009,0.0002,0.0,0.114,jog
0.8319,46,0.0009,-0.0009,0.0002,0.0,0.114,jog
0.8399,47,0.0009,-0.0008,0.0002,0.0,0.114,jog
0.848,48,0.0009,-0.0008,0.0002,0.0,0.113,jog
0.8529,49,0.0009,-0.0008,0.0002,0.0,0.113,jog
0.8587,50,0.0009,-0.0008,0.0002,0.0,0.113,jog
0.8676,51,0.0008,-0.0008,0.0002,0.0,0.112,jog
0.8708,52,0.0008,-0.0008,0.0002,0.0,0.111,jog
0.882,53,0.0008,-0.0008,0.0003,0.0,0.11,jog
0.8895,54,0.0008,-0.0007,0.0003,0.0,0.109,jog
0.8904,55,0.0008,-0.0007,0.0003,0.0,0.109,jog
0.8962,56,0.0008,-0.0007,0.0003,0.0,0.109,jog
0.9013,57,0.0008,-0.0007,0.0003,0.0,0.109,jog
0.908,58,0.0007,-0.0007,0.0003,0.0,0.108,jog
0.9146,59,0.0007,-0.0006,0.0003,0.0,0.107,jog
0.9216,60,0.0007,-0.0006,0.0003,0.0,0.107,jog
0.9248,61,0.0007,-0.0006,0.0003,0.0,0.106,jog
0.9315,62,0.0007,-0.0006,0.0003,0.0,0.106,jog
0.9341,63,0.0007,-0.0006,0.0003,0.0,0.106,jog
0.937,64,0.0007,-0.0006,0.0003,0.0,0.106,jog
0.9496,65,0.0006,-0.0006,0.0003,0.0,0.106,jog
0.9559,66,0.0006,-0.0006,0.0003,0.0,0.106,jog
0.9578,67,0.0006,-0.0006,0.0003,0.0,0.107,jog
0.9677,68,0.0007,-0.0006,0.0003,0.0,0.107,jog
0.9724,69,0.0007,-0.0006,0.0004,0.0,0.107,jog
0.9766,70,0.0007,-0.0006,0.0004,0.0,0.108,jog
0.9775,71,0.0007,-0.0006,0.0004,0.0,0.108,jog
0.9853,72,0.0007,-0.0006,0.0004,0.0,0.109,jog
1.0034,73,0.0018,-0.0018,0.0004,0.0,0.1,jog
1.0141,74,0.002,-0.0019,0.0004,0.0,0.065,jog
1.0153,75,0.002,-0.0019,0.0004,0.0,0.049,jog
1.0168,76,0.002,-0.0019,0.0004,0.0,0.049,jog
1.0179,77,0.0019,-0.0019,0.0004,0.0,0.042,jog
1.0189,78,0.0019,-0.0019,0.0004,0.0,0.039,jog
1.0312,79,0.0017,-0.0017,0.0004,0.0,0.012,jog
1.035,80,0.0017,-0.0016,0.0004,0.0,0.012,jog
1.0372,81,0.0016,-0.0016,0.0004,0.0,0.012,jog
1.0401,82,0.0016,-0.0015,0.0004,0.0,0.013,jog
1.0469,83,0.0016,-0.0015,0.0004,0.0,0.013,jog
1.0525,84,0.0015,-0.0015,0.0004,0.0,0.014,jog
1.068,85,0.0016,-0.0016,0.0004,0.0,0.016,jog
1.0707,86,0.0016,-0.0016,0.0004,0.0,0.016,jog
1.0808,87,0.0016,-0.0016,0.0003,0.0,0.016,jog
1.0914,88,0.0016,-0.0016,0.0003,0.0,0.016,jog
1.1016,89,0.0016,-0.0016,0.0003,0.0,0.016,jog
1.1049,90,0.0016,-0.0016,0.0003,0.0,0.016,jog
1.1114,91,0.0016,-0.0016,0.0003,0.0,0.016,jog
1.1177,92,0.0017,-0.0016,0.0003,0.0,0.016,jog
1.1184,93,0.0017,-0.0016,0.0003,0.0,0.016,jog
1.1227,94,0.0017,-0.0017,0.0003,0.0,0.016,jog
1.1285,95,0.0017,-0.0017,0.0003,0.0,0.016,jog
1.1337,96,0.0017,-0.0017,0.0003,0.0,0.017,jog
1.1482,97,0.0017,-0.0017,0.0003,0.0,0.017,jog
1.149,98,0.0017,-0.0017,0.0003,0.0,0.018,jog
1.1504,99,0.0017,-0.0017,0.0003,0.0,0.018,jog
1.1543,100,0.0018,-0.0017,0.0003,0.0,0.018,jog
1.1579,101,0.0018,-0.0017,0.0003,0.0,0.019,jog
1.1642,102,0.0018,-0.0017,0.0003,0.0,0.019,jog
1.1675,103,0.0018,-0.0017,0.0003,0.0,0.02,jog
1.1698,104,0.0018,-0.0017,0.0004,0.0,0.021,jog
1.1727,105,0.0018,-0.0017,0.0004,0.0,0.021,jog
1.1731,106,0.0018,-0.0017,0.0004,0.0,0.021,jog
1.1742,107,0.0018,-0.0017,0.0004,0.0,0.021,jog
1.1829,108,0.0018,-0.0017,0.0004,0.0,0.023,jog
1.1867,109,0.0018,-0.0017,0.0004,0.0,0.023,jog
1.1897,110,0.0018,-0.0017,0.0004,0.0,0.023,jog
1.1903,111,0.0018,-0.0017,0.0004,0.0,0.024,jog
1.1917,112,0.0018,-0.0017,0.0004,0.0,0.024,jog
1.1945,113,0.0018,-0.0017,0.0004,0.0,0.025,jog
1.195,114,0.0018,-0.0017,0.0004,0.0,0.025,jog
1.1985,115,0.0018,-0.0017,0.0004,0.0,0.025,jog
1.199,116,0.0018,-0.0017,0.0004,0.0,0.025,jog
1.2018,117,0.0018,-0.0017,0.0004,0.0,0.025,jog
1.2023,118,0.0018,-0.0017,0.0004,0.0,0.026,jog
1.2034,119,0.0018,-0.0017,0.0004,0.0,0.026,jog
1.2065,120,0.0018,-0.0017,0.0004,0.0,0.026,jog
1.207,121,0.0018,-0.0017,0.0004,0.0,0.026,jog
1.2088,122,0.0018,-0.0018,0.0004,0.0,0.027,jog
1.2115,123,0.0018,-0.0018,0.0004,0.0,0.027,jog
1.2133,124,0.0018,-0.0018,0.0004,0.0,0.027,jog
1.2201,125,0.0018,-0.0018,0.0004,0.0,0.028,jog
1.2231,126,0.0018,-0.0018,0.0004,0.0,0.028,jog
1.2236,127,0.0018,-0.0018,0.0005,0.0,0.028,jog
1.2252,128,0.0018,-0.0018,0.0005,0.0,0.028,jog
1.2275,129,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2286,130,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2299,131,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2315,132,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2325,133,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.234,134,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2356,135,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2367,136,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2386,137,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2397,138,0.0018,-0.0018,0.0005,0.0,0.029,jog
1.2407,139,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2442,140,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.248,141,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.249,142,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2515,143,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.253,144,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.256,145,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2567,146,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2579,147,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2596,148,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2632,149,0.0019,-0.0018,0.0005,0.0,0.029,jog
1.2673,150,0.002,-0.0019,0.0005,0.0,0.029,jog
1.2685,151,0.002,-0.0019,0.0005,0.0,0.029,jog
1.2719,152,0.002,-0.0019,0.0005,0.0,0.029,jog
1.2742,153,0.002,-0.0019,0.0005,0.0,0.029,jog
1.2776,154,0.002,-0.002,0.0006,0.0,0.029,jog
1.2791,155,0.0021,-0.002,0.0006,0.0,0.029,jog
1.2801,156,0.0021,-0.002,0.0006,0.0,0.029,jog
1.2815,157,0.0021,-0.002,0.0006,0.0,0.029,jog
1.2825,158,0.0021,-0.002,0.0006,0.0,0.029,jog
1.2857,159,0.0021,-0.002,0.0006,0.0,0.029,jog
1.2867,160,0.0021,-0.0021,0.0006,0.0,0.029,jog
1.2878,161,0.0021,-0.0021,0.0006,0.0,0.029,jog
1.29,162,0.0022,-0.0021,0.0006,0.0,0.028,jog
1.291,163,0.0022,-0.0021,0.0006,0.0,0.028,jog
1.2945,164,0.0023,-0.0022,0.0006,0.0,0.028,jog
1.2948,165,0.0024,-0.0023,0.0006,0.0,0.028,jog
1.2964,166,0.0025,-0.0024,0.0006,0.0,0.029,jog
1.2977,167,0.0026,-0.0025,0.0006,0.0,0.034,jog
1.2988,168,0.0026,-0.0025,0.0006,0.0,0.034,jog
1.3018,169,0.0026,-0.0026,0.0006,0.0,0.036,jog
1.3023,170,0.0027,-0.0026,0.0006,0.0,0.041,jog
1.3033,171,0.0027,-0.0027,0.0006,0.0,0.044,jog
1.3049,172,0.0028,-0.0027,0.0006,0.0,0.047,jog
1.3075,173,0.0028,-0.0027,0.0006,0.0,0.06,jog
1.3121,174,0.0028,-0.0028,0.0006,0.0,0.06,jog
1.3131,175,0.0028,-0.0028,0.0006,0.0,0.077,jog
1.3155,176,0.0028,-0.0028,0.0006,0.0,0.088,jog
1.3189,177,0.0028,-0.0028,0.0006,0.0,0.088,jog
1.3194,178,0.0028,-0.0028,0.0006,0.0,0.096,jog
1.321,179,0.0028,-0.0027,0.0006,0.0,0.098,jog
1.3246,180,0.0028,-0.0027,0.0006,0.0,0.102,jog
1.3309,181,0.0027,-0.0027,0.0006,0.0,0.112,jog
1.3337,182,0.0027,-0.0026,0.0006,0.0,0.113,jog
1.3359,183,0.0027,-0.0026,0.0006,0.0,0.115,jog
1.3374,184,0.0027,-0.0026,0.0006,0.0,0.115,jog
1.3396,185,0.0027,-0.0026,0.0006,0.0,0.115,jog
1.3407,186,0.0027,-0.0026,0.0006,0.0,0.115,jog
1.3441,187,0.0027,-0.0026,0.0006,0.0,0.115,jog
1.3446,188,0.0026,-0.0026,0.0006,0.0,0.115,jog
1.3481,189,0.0026,-0.0026,0.0006,0.0,0.116,jog
1.3484,190,0.0027,-0.0026,0.0006,0.0,0.116,jog
1.3495,191,0.0027,-0.0026,0.0006,0.0,0.116,jog
1.3527,192,0.0027,-0.0026,0.0006,0.0,0.116,jog
