time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.005,240.09,22.06,473.46
2.005,240.04,20.6,479.98
3.005,240.01,20.35,479.75
4.005,240.02,20.24,479.5
5.005,239.86,20.18,475.77
6.005,240.01,19.97,479.9
