time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5526,1,0.0009,0.0004,-0.0008,0.2269,1.36,walk
0.5536,2,0.0009,0.0004,-0.0008,0.2269,1.36,walk
0.5546,3,0.0009,0.0004,-0.0008,0.2269,1.36,walk
0.5566,4,0.0018,0.0008,-0.0016,0.2186,1.425,walk
0.5574,5,0.0018,0.0008,-0.0016,0.2186,1.425,walk
0.5581,6,0.0018,0.0008,-0.0016,0.2186,1.425,walk
0.5588,7,0.0018,0.0008,-0.0016,0.2186,1.425,walk
0.5607,8,0.0026,0.0011,-0.0024,0.1875,1.457,walk
0.5614,9,0.0026,0.0011,-0.0024,0.1875,1.457,walk
0.5621,10,0.0026,0.0011,-0.0024,0.1875,1.457,walk
0.5628,11,0.0026,0.0011,-0.0024,0.1875,1.457,walk
0.565,12,0.0036,0.0015,-0.0032,0.2264,1.527,walk
0.5657,13,0.0035,0.0015,-0.0032,0.2264,1.527,walk
0.5664,14,0.0035,0.0015,-0.0032,0.2264,1.527,walk
0.5671,15,0.0035,0.0015,-0.0032,0.2264,1.527,walk
0.5681,16,0.0045,0.002,-0.004,0.2282,1.581,walk
0.5697,17,0.0045,0.002,-0.004,0.2282,1.581,walk
0.5704,18,0.0045,0.002,-0.004,0.2282,1.581,walk
0.5711,19,0.0045,0.002,-0.004,0.2282,1.581,walk
0.572,20,0.0053,0.0024,-0.0047,0.1916,1.592,walk
0.5737,21,0.0053,0.0024,-0.0047,0.1916,1.592,walk
0.5744,22,0.0053,0.0024,-0.0047,0.1916,1.592,walk
0.5751,23,0.0053,0.0024,-0.0047,0.1916,1.592,walk
0.5761,24,0.006,0.0028,-0.0054,0.1866,1.614,walk
0.5778,25,0.006,0.0027,-0.0054,0.1866,1.614,walk
0.5785,26,0.006,0.0027,-0.0054,0.1866,1.614,walk
0.5793,27,0.006,0.0027,-0.0054,0.1866,1.614,walk
0.5803,28,0.0069,0.0033,-0.0061,0.2144,1.663,walk
0.582,29,0.0069,0.0033,-0.0061,0.2144,1.663,walk
0.5827,30,0.0069,0.0032,-0.0061,0.2144,1.663,walk
0.5834,31,0.0069,0.0032,-0.0061,0.2144,1.663,walk
0.5842,32,0.0069,0.0032,-0.0061,0.2144,1.663,walk
0.5863,33,0.0079,0.0039,-0.0069,0.2523,1.762,walk
0.587,34,0.0079,0.0039,-0.0069,0.2523,1.762,walk
0.5877,35,0.0079,0.0039,-0.0069,0.2523,1.762,walk
0.5884,36,0.0079,0.0039,-0.0069,0.2523,1.762,walk
0.5904,37,0.0088,0.0044,-0.0076,0.2137,1.799,walk
0.5911,38,0.0088,0.0044,-0.0076,0.2137,1.799,walk
0.5918,39,0.0088,0.0044,-0.0076,0.2137,1.799,walk
0.5928,40,0.0096,0.0049,-0.0083,0.2043,1.817,walk
0.5944,41,0.0096,0.0049,-0.0083,0.2043,1.817,walk
0.5951,42,0.0096,0.0049,-0.0083,0.2043,1.817,walk
0.5958,43,0.0096,0.0049,-0.0083,0.2043,1.817,walk
0.5965,44,0.0096,0.0049,-0.0083,0.2043,1.817,walk
0.5984,45,0.0105,0.0054,-0.009,0.2167,1.838,walk
0.5991,46,0.0105,0.0054,-0.009,0.2167,1.838,walk
0.5998,47,0.0105,0.0054,-0.009,0.2167,1.838,walk
0.6006,48,0.0105,0.0054,-0.009,0.2167,1.838,walk
0.6031,49,0.0113,0.006,-0.0096,0.2066,1.829,walk
0.6041,50,0.0113,0.006,-0.0096,0.2066,1.83,walk
0.6054,51,0.0122,0.0066,-0.0103,0.2261,1.857,walk
0.6073,52,0.0122,0.0066,-0.0103,0.2261,1.857,walk
0.608,53,0.0122,0.0066,-0.0103,0.2261,1.857,walk
0.6087,54,0.0122,0.0066,-0.0103,0.2261,1.857,walk
0.6097,55,0.0127,0.007,-0.0106,0.1149,1.704,walk
0.6112,56,0.0127,0.007,-0.0106,0.1149,1.704,walk
0.6119,57,0.0127,0.007,-0.0106,0.1149,1.704,walk
0.6126,58,0.0127,0.007,-0.0106,0.1149,1.704,walk
0.6135,59,0.0135,0.0075,-0.0113,0.2107,1.676,walk
0.6151,60,0.0135,0.0075,-0.0113,0.2107,1.676,walk
0.6158,61,0.0135,0.0075,-0.0113,0.2107,1.676,walk
0.6164,62,0.0135,0.0075,-0.0113,0.2107,1.676,walk
0.6171,63,0.0135,0.0075,-0.0113,0.2107,1.676,walk
0.6192,64,0.0144,0.0082,-0.0119,0.2245,1.663,walk
0.6199,65,0.0144,0.0082,-0.0119,0.2245,1.663,walk
0.6205,66,0.0144,0.0082,-0.0119,0.2245,1.663,walk
0.6212,67,0.0144,0.0082,-0.0119,0.2245,1.663,walk
