time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,240.01,21.88,950.73
2.034,239.95,20.54,968.57
3.034,239.98,20.3,947.24
4.034,240.0,20.19,903.13
5.034,239.94,20.14,935.06
6.034,240.0,19.94,953.46
