time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.6035,1,0.001,0.0004,-0.0009,0.237,0.985,walk
0.6045,2,0.001,0.0004,-0.0009,0.237,0.985,walk
0.6055,3,0.001,0.0004,-0.0009,0.237,0.986,walk
0.6076,4,0.0019,0.0007,-0.0018,0.2232,1.063,walk
0.6083,5,0.0019,0.0007,-0.0018,0.2232,1.063,walk
0.609,6,0.0019,0.0007,-0.0018,0.2232,1.064,walk
0.6097,7,0.0019,0.0007,-0.0018,0.2232,1.064,walk
0.6119,8,0.0029,0.0011,-0.0027,0.2338,1.129,walk
0.6126,9,0.0029,0.0011,-0.0027,0.2338,1.129,walk
0.6132,10,0.0029,0.0011,-0.0027,0.2338,1.129,walk
0.6139,11,0.0029,0.0011,-0.0027,0.2338,1.129,walk
0.6149,12,0.0038,0.0014,-0.0036,0.2294,1.172,walk
0.6165,13,0.0038,0.0014,-0.0036,0.2294,1.173,walk
0.6172,14,0.0038,0.0014,-0.0036,0.2294,1.173,walk
0.6178,15,0.0038,0.0014,-0.0036,0.2294,1.173,walk
0.6188,16,0.0047,0.0018,-0.0044,0.2159,1.21,walk
0.6204,17,0.0047,0.0018,-0.0044,0.2159,1.211,walk
0.6211,18,0.0048,0.0018,-0.0044,0.2159,1.211,walk
0.6218,19,0.0048,0.0018,-0.0044,0.2159,1.211,walk
0.6227,20,0.0057,0.0021,-0.0053,0.2182,1.267,walk
0.6234,21,0.0057,0.0021,-0.0053,0.2182,1.267,walk
0.625,22,0.0057,0.0021,-0.0053,0.2182,1.267,walk
0.6258,23,0.0057,0.0021,-0.0053,0.2182,1.268,walk
0.6278,24,0.0066,0.0025,-0.0061,0.2217,1.322,walk
0.6288,25,0.0066,0.0025,-0.0061,0.2217,1.322,walk
0.6295,26,0.0066,0.0025,-0.0061,0.2217,1.322,walk
0.6302,27,0.0066,0.0025,-0.0061,0.2217,1.323,walk
0.6322,28,0.0075,0.0029,-0.0069,0.2269,1.372,walk
0.633,29,0.0075,0.0029,-0.0069,0.2269,1.372,walk
0.6337,30,0.0075,0.0029,-0.0069,0.2269,1.372,walk
0.6344,31,0.0075,0.0029,-0.0069,0.2269,1.372,walk
0.6361,32,0.0084,0.0033,-0.0078,0.2186,1.437,walk
0.6372,33,0.0084,0.0033,-0.0078,0.2186,1.438,walk
0.6379,34,0.0084,0.0033,-0.0078,0.2186,1.438,walk
0.6386,35,0.0084,0.0033,-0.0078,0.2186,1.438,walk
0.6397,36,0.0092,0.0036,-0.0085,0.1875,1.47,walk
0.6413,37,0.0092,0.0037,-0.0085,0.1875,1.47,walk
0.6421,38,0.0092,0.0037,-0.0085,0.1875,1.47,walk
0.6427,39,0.0092,0.0037,-0.0085,0.1875,1.47,walk
0.6438,40,0.0102,0.0041,-0.0093,0.2264,1.541,walk
0.6454,41,0.0102,0.0041,-0.0093,0.2264,1.541,walk
0.6461,42,0.0102,0.0041,-0.0093,0.2264,1.541,walk
0.6468,43,0.0102,0.0041,-0.0093,0.2264,1.541,walk
0.6487,44,0.0111,0.0046,-0.0101,0.2282,1.594,walk
0.6494,45,0.0111,0.0046,-0.0101,0.2282,1.594,walk
0.6501,46,0.0111,0.0046,-0.0101,0.2282,1.594,walk
0.6508,47,0.0111,0.0046,-0.0101,0.2282,1.594,walk
0.6529,48,0.0119,0.005,-0.0108,0.1916,1.606,walk
0.654,49,0.0119,0.005,-0.0108,0.1916,1.606,walk
0.6551,50,0.0119,0.005,-0.0108,0.1916,1.606,walk
0.6572,51,0.0127,0.0054,-0.0115,0.1866,1.628,walk
0.6581,52,0.0127,0.0054,-0.0115,0.1866,1.628,walk
0.6588,53,0.0127,0.0054,-0.0115,0.1866,1.628,walk
0.6596,54,0.0127,0.0054,-0.0115,0.1866,1.628,walk
0.6616,55,0.0136,0.0059,-0.0122,0.2144,1.677,walk
0.6624,56,0.0136,0.0059,-0.0122,0.2144,1.677,walk
0.6631,57,0.0136,0.0059,-0.0122,0.2144,1.677,walk
0.6639,58,0.0136,0.0059,-0.0122,0.2144,1.677,walk
0.6649,59,0.0146,0.0066,-0.013,0.2523,1.776,walk
0.6665,60,0.0146,0.0066,-0.013,0.2523,1.776,walk
0.6672,61,0.0146,0.0066,-0.013,0.2523,1.776,walk
0.6679,62,0.0146,0.0066,-0.013,0.2523,1.776,walk
0.6689,63,0.0155,0.0071,-0.0137,0.2137,1.814,walk
0.6706,64,0.0155,0.0071,-0.0137,0.2137,1.814,walk
0.6713,65,0.0155,0.0071,-0.0137,0.2137,1.814,walk
0.6719,66,0.0155,0.0071,-0.0137,0.2137,1.814,walk
0.673,67,0.0163,0.0076,-0.0144,0.2043,1.832,walk
0.6747,68,0.0163,0.0076,-0.0144,0.2043,1.832,walk
0.6754,69,0.0163,0.0076,-0.0144,0.2043,1.831,walk
0.6761,70,0.0163,0.0076,-0.0144,0.2043,1.831,walk
0.6771,71,0.0172,0.0081,-0.0151,0.2167,1.852,walk
0.6787,72,0.0172,0.0081,-0.0151,0.2167,1.852,walk
0.6795,73,0.0172,0.0081,-0.0151,0.2167,1.852,walk
0.6803,74,0.0172,0.0081,-0.0151,0.2167,1.852,walk
0.6822,75,0.018,0.0087,-0.0158,0.2066,1.843,walk
0.683,76,0.018,0.0087,-0.0158,0.2066,1.843,walk
0.6838,77,0.018,0.0087,-0.0158,0.2066,1.843,walk
0.6845,78,0.018,0.0087,-0.0158,0.2066,1.843,walk
0.6855,79,0.0189,0.0094,-0.0164,0.2261,1.87,walk
0.6872,80,0.0189,0.0094,-0.0164,0.2261,1.87,walk
0.6879,81,0.0189,0.0094,-0.0164,0.2261,1.87,walk
0.6886,82,0.0189,0.0094,-0.0164,0.2261,1.87,walk
0.6905,83,0.0194,0.0097,-0.0168,0.1149,1.716,walk
0.6912,84,0.0194,0.0097,-0.0168,0.1149,1.716,walk
0.6919,85,0.0194,0.0097,-0.0168,0.1149,1.716,walk
0.6927,86,0.0194,0.0097,-0.0168,0.1149,1.716,walk
0.6947,87,0.0202,0.0103,-0.0174,0.2107,1.688,walk
0.6954,88,0.0202,0.0103,-0.0174,0.2107,1.688,walk
0.6961,89,0.0202,0.0103,-0.0174,0.2107,1.688,walk
0.6968,90,0.0202,0.0103,-0.0174,0.2107,1.688,walk
0.6979,91,0.0211,0.0109,-0.0181,0.2245,1.675,walk
0.6995,92,0.0211,0.0109,-0.0181,0.2245,1.674,walk
0.7002,93,0.0211,0.0109,-0.0181,0.2245,1.674,walk
0.7009,94,0.0211,0.0109,-0.0181,0.2245,1.674,walk
0.7032,95,0.0219,0.0115,-0.0187,0.2113,1.643,walk
