time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,240.05,22.11,974.77
2.034,240.08,20.57,957.02
3.034,240.02,20.32,947.31
4.034,239.85,20.21,949.98
5.034,239.95,20.14,987.21
6.034,240.04,19.94,957.55
