time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.17,21.84,479.3
2.004,239.97,20.61,480.67
3.004,239.99,20.36,479.57
4.004,239.81,20.24,479.22
5.004,239.96,20.18,479.53
6.004,239.98,19.97,476.05
7.004,240.01,19.97,484.86
