time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.17,21.82,475.78
2.004,240.05,20.6,480.22
3.004,240.01,20.35,475.96
4.004,239.98,20.24,478.35
5.004,240.13,20.18,475.78
6.004,240.04,19.97,480.3
7.004,240.01,19.96,480.3
8.004,240.02,19.97,480.22
9.004,240.0,19.97,476.41
