time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.1,22.11,479.77
2.004,240.06,20.62,481.0
3.004,240.0,20.36,480.09
4.004,239.99,20.23,480.36
5.004,239.99,20.18,480.12
6.004,240.01,19.97,479.99
