time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.052,239.99,22.97,4335.78
2.052,239.9,20.64,4443.83
3.052,239.96,20.35,4109.22
4.052,240.08,20.22,3951.1
5.052,240.29,20.15,3804.98
6.052,239.96,19.94,3730.93
