time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.02,22.11,471.12
2.004,240.02,20.62,478.29
3.004,239.97,20.36,480.48
4.004,240.15,20.24,480.06
5.004,240.04,20.18,480.54
6.004,240.02,19.97,485.86
