time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,240.13,21.91,478.87
2.035,239.96,20.6,470.21
3.035,240.02,20.36,479.25
4.035,240.01,20.24,480.5
5.035,239.97,20.18,480.25
6.035,240.0,19.97,474.94
