time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,240.0,21.82,4127.27
2.036,239.92,20.54,4225.25
3.036,240.04,20.31,4258.8
4.036,239.96,20.2,4022.81
5.035,239.99,20.14,3763.99
6.035,240.0,19.94,3852.22
