time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.007,240.07,21.0,355.1
2.007,239.84,20.24,333.94
3.008,239.73,20.12,352.01
4.007,240.14,19.99,351.86
5.007,239.92,19.97,364.06
6.007,239.83,19.82,350.65
