time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.03,21.91,479.68
2.004,240.01,20.59,480.01
3.004,240.05,20.35,478.75
4.004,240.0,20.23,479.06
5.004,239.96,20.17,469.29
6.004,239.99,19.96,475.19
