time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,239.96,21.8,902.46
2.035,239.88,20.56,902.13
3.035,240.03,20.32,895.5
4.035,240.04,20.2,968.62
5.035,239.92,20.14,941.7
6.035,240.06,19.93,948.43
