time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5614,1,0.0,0.0,0.0,0.2217,1.158,walk
0.5639,2,0.0009,0.0004,-0.0008,0.2269,1.108,walk
0.5649,3,0.0009,0.0004,-0.0008,0.2269,1.108,walk
0.5656,4,0.0009,0.0004,-0.0008,0.2269,1.108,walk
0.5669,5,0.0019,0.0008,-0.0016,0.2186,1.043,walk
0.5685,6,0.0019,0.0008,-0.0016,0.2186,1.042,walk
0.5692,7,0.0019,0.0008,-0.0016,0.2186,1.042,walk
0.5699,8,0.0019,0.0008,-0.0016,0.2186,1.042,walk
0.5712,9,0.0026,0.0012,-0.0024,0.1875,1.01,walk
0.5728,10,0.0026,0.0012,-0.0024,0.1875,1.01,walk
0.5736,11,0.0026,0.0012,-0.0024,0.1875,1.01,walk
0.5744,12,0.0026,0.0012,-0.0024,0.1875,1.01,walk
0.5755,13,0.0036,0.0016,-0.0032,0.2264,0.94,walk
0.5773,14,0.0036,0.0016,-0.0032,0.2264,0.939,walk
0.578,15,0.0036,0.0016,-0.0032,0.2264,0.939,walk
0.5789,16,0.0036,0.0016,-0.0032,0.2264,0.939,walk
0.581,17,0.0045,0.0021,-0.004,0.2282,0.885,walk
0.5818,18,0.0045,0.0021,-0.004,0.2282,0.885,walk
0.583,19,0.0045,0.0021,-0.004,0.2282,0.885,walk
0.585,20,0.0053,0.0025,-0.0047,0.1916,0.873,walk
0.5857,21,0.0053,0.0025,-0.0047,0.1916,0.873,walk
0.5864,22,0.0053,0.0025,-0.0047,0.1916,0.873,walk
0.5875,23,0.0061,0.0029,-0.0054,0.1866,0.851,walk
0.5891,24,0.0061,0.0029,-0.0054,0.1866,0.851,walk
0.59,25,0.0061,0.0029,-0.0054,0.1866,0.851,walk
0.5907,26,0.0061,0.0029,-0.0054,0.1866,0.851,walk
0.5928,27,0.007,0.0034,-0.0061,0.2144,0.802,walk
0.5936,28,0.007,0.0034,-0.0061,0.2144,0.802,walk
0.5944,29,0.007,0.0034,-0.0061,0.2144,0.802,walk
0.5951,30,0.007,0.0034,-0.0061,0.2144,0.802,walk
0.5973,31,0.008,0.004,-0.0069,0.2523,0.702,walk
0.5981,32,0.008,0.0041,-0.0069,0.2523,0.702,walk
0.5988,33,0.008,0.0041,-0.0069,0.2523,0.702,walk
0.5996,34,0.008,0.0041,-0.0069,0.2523,0.702,walk
0.6015,35,0.0089,0.0046,-0.0076,0.2137,0.665,walk
0.6023,36,0.0089,0.0046,-0.0076,0.2137,0.664,walk
0.603,37,0.0089,0.0046,-0.0076,0.2137,0.664,walk
0.6036,38,0.0089,0.0046,-0.0076,0.2137,0.664,walk
0.6046,39,0.0097,0.0051,-0.0083,0.2043,0.646,walk
0.6063,40,0.0097,0.0051,-0.0083,0.2043,0.646,walk
0.607,41,0.0097,0.0051,-0.0083,0.2043,0.646,walk
0.6077,42,0.0097,0.0051,-0.0083,0.2043,0.646,walk
0.6096,43,0.0106,0.0056,-0.009,0.2167,0.625,walk
0.6103,44,0.0106,0.0056,-0.009,0.2167,0.625,walk
0.6111,45,0.0106,0.0056,-0.009,0.2167,0.625,walk
0.612,46,0.0106,0.0056,-0.009,0.2167,0.625,walk
0.6141,47,0.0115,0.0062,-0.0097,0.2066,0.633,walk
0.615,48,0.0115,0.0062,-0.0097,0.2066,0.633,walk
0.616,49,0.0115,0.0062,-0.0097,0.2066,0.633,walk
0.618,50,0.0124,0.0069,-0.0103,0.2261,0.605,walk
0.6187,51,0.0124,0.0069,-0.0103,0.2261,0.605,walk
0.6194,52,0.0124,0.0069,-0.0103,0.2261,0.605,walk
0.6201,53,0.0124,0.0069,-0.0103,0.2261,0.605,walk
0.6211,54,0.0129,0.0072,-0.0107,0.1149,0.759,walk
0.6228,55,0.0129,0.0072,-0.0107,0.1149,0.759,walk
0.6235,56,0.0129,0.0072,-0.0107,0.1149,0.758,walk
0.6242,57,0.0129,0.0072,-0.0107,0.1149,0.758,walk
0.6252,58,0.0137,0.0078,-0.0113,0.2107,0.786,walk
0.6268,59,0.0137,0.0078,-0.0113,0.2107,0.786,walk
0.6275,60,0.0137,0.0078,-0.0113,0.2107,0.786,walk
0.6282,61,0.0137,0.0078,-0.0113,0.2107,0.786,walk
0.6292,62,0.0146,0.0085,-0.0119,0.2245,0.799,walk
0.6309,63,0.0146,0.0085,-0.0119,0.2245,0.799,walk
0.6316,64,0.0147,0.0085,-0.0119,0.2245,0.799,walk
0.6323,65,0.0147,0.0085,-0.0119,0.2245,0.799,walk
0.6336,66,0.0155,0.0091,-0.0125,0.2113,0.83,walk
0.635,67,0.0155,0.0091,-0.0125,0.2113,0.83,walk
0.6356,68,0.0155,0.0091,-0.0125,0.2113,0.83,walk
0.6363,69,0.0155,0.0091,-0.0125,0.2113,0.83,walk
0.637,70,0.0155,0.0091,-0.0125,0.2113,0.829,walk
0.639,71,0.0164,0.0097,-0.0132,0.2092,0.846,walk
0.6397,72,0.0164,0.0097,-0.0132,0.2092,0.846,walk
0.6403,73,0.0164,0.0097,-0.0132,0.2092,0.846,walk
0.641,74,0.0164,0.0097,-0.0132,0.2092,0.846,walk
0.6431,75,0.0173,0.0105,-0.0137,0.2313,0.871,walk
0.6439,76,0.0173,0.0105,-0.0137,0.2313,0.871,walk
0.6445,77,0.0173,0.0105,-0.0137,0.2313,0.871,walk
0.6452,78,0.0173,0.0105,-0.0137,0.2313,0.871,walk
0.6463,79,0.0181,0.0111,-0.0143,0.2101,0.913,walk
0.6479,80,0.0181,0.0111,-0.0143,0.2101,0.913,walk
0.6486,81,0.0181,0.0111,-0.0143,0.2101,0.913,walk
0.6493,82,0.0181,0.0111,-0.0143,0.2101,0.913,walk
0.6503,83,0.019,0.0119,-0.0148,0.2339,0.918,walk
0.652,84,0.019,0.0119,-0.0148,0.2339,0.918,walk
0.6527,85,0.019,0.0119,-0.0148,0.2339,0.918,walk
0.6533,86,0.019,0.0119,-0.0148,0.2339,0.918,walk
0.6553,87,0.0199,0.0126,-0.0154,0.23,0.952,walk
0.656,88,0.0199,0.0126,-0.0154,0.23,0.952,walk
0.6567,89,0.0199,0.0126,-0.0154,0.23,0.952,walk
0.6584,90,0.0207,0.0134,-0.0158,0.2154,1.009,walk
0.6605,91,0.0207,0.0134,-0.0158,0.2154,1.009,walk
0.6616,92,0.0207,0.0134,-0.0158,0.2154,1.009,walk
0.664,93,0.0216,0.0142,-0.0163,0.2357,1.036,walk
0.665,94,0.0216,0.0142,-0.0163,0.2357,1.036,walk
0.6656,95,0.0216,0.0142,-0.0163,0.2357,1.036,walk
0.6668,96,0.0231,0.0154,-0.0172,0.3815,1.114,walk
0.6684,97,0.0231,0.0154,-0.0172,0.3815,1.114,walk
0.6691,98,0.0231,0.0154,-0.0172,0.3815,1.114,walk
0.6697,99,0.0231,0.0154,-0.0172,0.3815,1.114,walk
0.6706,100,0.0231,0.0154,-0.0172,0.3815,1.115,walk
0.6727,101,0.0239,0.0161,-0.0176,0.1905,1.228,walk
0.6734,102,0.0239,0.0161,-0.0176,0.1905,1.229,walk
0.6741,103,0.0239,0.0161,-0.0176,0.1905,1.229,walk
0.6753,104,0.0249,0.0171,-0.0181,0.2749,1.189,walk
0.677,105,0.0249,0.0171,-0.0181,0.2749,1.189,walk
0.6777,106,0.0249,0.0171,-0.0181,0.2749,1.189,walk
0.6784,107,0.0249,0.0171,-0.0181,0.2749,1.189,walk
0.6796,108,0.0257,0.0179,-0.0184,0.214,1.263,walk
0.6813,109,0.0257,0.0179,-0.0184,0.214,1.263,walk
0.6824,110,0.0257,0.0179,-0.0184,0.214,1.263,walk
0.6843,111,0.0264,0.0186,-0.0188,0.1945,1.381,walk
0.6851,112,0.0264,0.0186,-0.0188,0.1945,1.382,walk
0.6858,113,0.0264,0.0186,-0.0188,0.1945,1.382,walk
0.6865,114,0.0264,0.0186,-0.0188,0.1945,1.382,walk
0.6875,115,0.0274,0.0196,-0.0192,0.2562,1.445,walk
0.6891,116,0.0274,0.0196,-0.0192,0.2562,1.445,walk
0.6898,117,0.0274,0.0196,-0.0192,0.2562,1.445,walk
0.6905,118,0.0274,0.0195,-0.0192,0.2562,1.445,walk
0.6912,119,0.0274,0.0195,-0.0192,0.2562,1.445,walk
0.6931,120,0.0283,0.0205,-0.0196,0.2501,1.392,walk
0.6939,121,0.0283,0.0205,-0.0196,0.2501,1.392,walk
0.6945,122,0.0283,0.0205,-0.0196,0.2501,1.393,walk
0.6952,123,0.0283,0.0205,-0.0196,0.2501,1.393,walk
0.6972,124,0.0294,0.0215,-0.02,0.2859,1.406,walk
0.6979,125,0.0294,0.0215,-0.02,0.2859,1.406,walk
0.6986,126,0.0294,0.0215,-0.02,0.2859,1.407,walk
0.6993,127,0.0294,0.0215,-0.02,0.2859,1.407,walk
0.7003,128,0.0303,0.0224,-0.0204,0.2282,1.5,walk
0.702,129,0.0303,0.0224,-0.0204,0.2282,1.5,walk
0.7027,130,0.0302,0.0224,-0.0204,0.2282,1.501,walk
0.7034,131,0.0302,0.0224,-0.0204,0.2282,1.501,walk
0.7044,132,0.0309,0.0231,-0.0206,0.1778,1.648,walk
0.7059,133,0.0309,0.0231,-0.0206,0.1778,1.648,walk
0.7066,134,0.0309,0.023,-0.0206,0.1778,1.649,walk
0.7073,135,0.0309,0.023,-0.0206,0.1778,1.649,walk
0.7083,136,0.0318,0.0239,-0.0209,0.2418,1.758,walk
0.71,137,0.0317,0.0239,-0.0209,0.2418,1.758,walk
0.7109,138,0.0317,0.0237,-0.0209,0.2418,1.759,walk
0.7117,139,0.0316,0.0237,-0.0209,0.2418,1.759,walk
0.7129,140,0.0325,0.0246,-0.0212,0.2439,1.912,walk
0.7149,141,0.0324,0.0245,-0.0213,0.2439,1.909,walk
0.7156,142,0.0323,0.0244,-0.0213,0.2439,1.907,walk
0.7177,143,0.0329,0.025,-0.0214,0.1573,2.147,walk
0.7184,144,0.0328,0.0248,-0.0214,0.1573,2.139,walk
0.7191,145,0.0328,0.0248,-0.0214,0.1573,2.139,walk
0.7199,146,0.0328,0.0248,-0.0214,0.1573,2.135,walk
0.7208,147,0.0335,0.0256,-0.0217,0.2103,2.283,walk
0.7225,148,0.0335,0.0255,-0.0217,0.2103,2.276,walk
0.7232,149,0.0335,0.0255,-0.0217,0.2103,2.272,walk
0.7239,150,0.0335,0.0255,-0.0217,0.2103,2.272,walk
0.7249,151,0.0345,0.0265,-0.0221,0.2651,2.38,walk
0.7266,152,0.0345,0.0265,-0.0221,0.2651,2.376,walk
0.7274,153,0.0345,0.0265,-0.0221,0.2651,2.372,walk
0.7281,154,0.0345,0.0265,-0.0221,0.2651,2.368,walk
0.7288,155,0.0345,0.0265,-0.0221,0.2651,2.364,walk
0.7298,156,0.0354,0.0274,-0.0224,0.247,2.464,walk
0.7315,157,0.0354,0.0274,-0.0224,0.247,2.46,walk
0.7322,158,0.0354,0.0274,-0.0224,0.247,2.46,walk
0.7329,159,0.0354,0.0274,-0.0224,0.247,2.457,walk
0.7349,160,0.0365,0.0286,-0.0227,0.2846,2.527,walk
0.7356,161,0.0365,0.0286,-0.0227,0.2846,2.521,walk
0.7363,162,0.0365,0.0286,-0.0227,0.2846,2.521,walk
0.737,163,0.0365,0.0286,-0.0227,0.2846,2.518,walk
0.7389,164,0.0376,0.0298,-0.0231,0.2959,2.602,walk
0.7397,165,0.0377,0.0298,-0.0231,0.2959,2.595,walk
0.7403,166,0.0377,0.0298,-0.0231,0.2959,2.595,walk
0.7411,167,0.0377,0.0298,-0.0231,0.2959,2.595,walk
0.7432,168,0.0387,0.0309,-0.0234,0.2734,2.66,walk
0.744,169,0.0387,0.0309,-0.0234,0.2734,2.656,walk
0.7446,170,0.0387,0.0309,-0.0234,0.2734,2.654,walk
0.7454,171,0.0387,0.0309,-0.0234,0.2734,2.654,walk
0.7475,172,0.04,0.0322,-0.0237,0.3177,2.703,walk
0.7482,173,0.04,0.0322,-0.0237,0.3177,2.7,walk
0.7489,174,0.04,0.0322,-0.0237,0.3177,2.7,walk
0.7496,175,0.04,0.0322,-0.0237,0.3177,2.7,walk
0.7516,176,0.0413,0.0335,-0.0241,0.3313,2.732,walk
0.7523,177,0.0413,0.0336,-0.0241,0.3313,2.732,walk
0.753,178,0.0413,0.0336,-0.0241,0.3313,2.732,walk
0.7537,179,0.0413,0.0336,-0.0241,0.3313,2.731,walk
0.7557,180,0.0425,0.0348,-0.0244,0.3108,2.772,walk
0.7564,181,0.0425,0.0348,-0.0244,0.3108,2.772,walk
0.7571,182,0.0425,0.0348,-0.0244,0.3108,2.772,walk
0.7578,183,0.0426,0.0348,-0.0244,0.3108,2.772,walk
0.7588,184,0.0439,0.0362,-0.0248,0.3289,2.825,walk
0.7605,185,0.0439,0.0362,-0.0248,0.3289,2.825,walk
