time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,239.98,22.79,949.23
2.035,239.84,20.59,902.27
3.035,239.96,20.32,978.06
4.035,240.02,20.2,950.9
5.035,240.09,20.13,914.24
6.035,240.08,19.94,960.14
