time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.7042,1,0.0008,0.0007,-0.0004,0.1905,1.124,walk
0.7052,2,0.0008,0.0007,-0.0004,0.1905,1.123,walk
0.7075,3,0.0019,0.0017,-0.0008,0.2749,1.163,walk
0.7085,4,0.0019,0.0017,-0.0008,0.2749,1.163,walk
0.7092,5,0.0019,0.0017,-0.0008,0.2749,1.163,walk
0.7103,6,0.0028,0.0025,-0.0012,0.214,1.089,walk
0.7122,7,0.0028,0.0025,-0.0012,0.214,1.088,walk
0.713,8,0.0028,0.0025,-0.0012,0.214,1.088,walk
0.7137,9,0.0028,0.0025,-0.0012,0.214,1.088,walk
0.7158,10,0.0036,0.0032,-0.0016,0.1945,0.97,walk
0.7166,11,0.0036,0.0032,-0.0016,0.1945,0.969,walk
0.7173,12,0.0036,0.0032,-0.0016,0.1945,0.969,walk
0.7184,13,0.0046,0.0042,-0.0019,0.2562,0.906,walk
0.7202,14,0.0046,0.0042,-0.0019,0.2562,0.906,walk
0.7209,15,0.0046,0.0042,-0.0019,0.2562,0.905,walk
0.7216,16,0.0046,0.0042,-0.0019,0.2562,0.905,walk
0.7226,17,0.0057,0.0051,-0.0023,0.2501,0.958,walk
0.7241,18,0.0057,0.0051,-0.0023,0.2501,0.958,walk
0.7249,19,0.0057,0.0052,-0.0023,0.2501,0.958,walk
0.7255,20,0.0057,0.0052,-0.0023,0.2501,0.958,walk
0.7262,21,0.0057,0.0052,-0.0023,0.2501,0.958,walk
0.7272,22,0.0068,0.0062,-0.0028,0.2859,0.944,walk
0.7289,23,0.0068,0.0062,-0.0028,0.2859,0.943,walk
0.7296,24,0.0068,0.0063,-0.0028,0.2859,0.943,walk
0.7303,25,0.0068,0.0063,-0.0028,0.2859,0.943,walk
0.7313,26,0.0078,0.0071,-0.0031,0.2282,0.849,walk
0.7329,27,0.0078,0.0071,-0.0031,0.2282,0.849,walk
0.7336,28,0.0078,0.0071,-0.0031,0.2282,0.849,walk
0.7343,29,0.0078,0.0071,-0.0031,0.2282,0.849,walk
0.7362,30,0.0085,0.0079,-0.0033,0.1778,0.702,walk
0.7369,31,0.0085,0.0079,-0.0033,0.1778,0.701,walk
0.7376,32,0.0085,0.0079,-0.0033,0.1778,0.701,walk
0.7382,33,0.0085,0.0079,-0.0033,0.1778,0.701,walk
0.7391,34,0.0095,0.0088,-0.0036,0.2418,0.593,walk
0.7407,35,0.0095,0.0088,-0.0036,0.2418,0.593,walk
0.7414,36,0.0095,0.0088,-0.0036,0.2418,0.592,walk
0.7421,37,0.0095,0.0088,-0.0036,0.2418,0.592,walk
0.7428,38,0.0095,0.0088,-0.0036,0.2418,0.592,walk
0.7447,39,0.0106,0.0098,-0.0039,0.2439,0.438,walk
0.7453,40,0.0106,0.0098,-0.0039,0.2439,0.438,walk
0.746,41,0.0106,0.0098,-0.0039,0.2439,0.438,walk
0.7467,42,0.0106,0.0098,-0.0039,0.2439,0.438,walk
0.7477,43,0.0112,0.0104,-0.0041,0.1573,0.198,walk
0.7494,44,0.0112,0.0104,-0.0041,0.1573,0.198,walk
0.7501,45,0.0112,0.0105,-0.0041,0.1573,0.197,walk
0.7508,46,0.0112,0.0105,-0.0041,0.1573,0.197,walk
0.7519,47,0.0121,0.0113,-0.0044,0.2103,0.045,walk
0.754,48,0.0121,0.0113,-0.0044,0.2103,0.045,walk
0.7552,49,0.0121,0.0113,-0.0044,0.2103,0.045,walk
0.7565,50,0.0132,0.0123,-0.0047,0.2651,0.068,walk
0.7582,51,0.0132,0.0123,-0.0047,0.2651,0.068,walk
0.7589,52,0.0132,0.0123,-0.0047,0.2651,0.069,walk
0.7597,53,0.0132,0.0123,-0.0047,0.2651,0.069,walk
0.7607,54,0.0142,0.0133,-0.005,0.247,0.176,walk
0.7623,55,0.0142,0.0133,-0.005,0.247,0.176,walk
0.763,56,0.0142,0.0133,-0.005,0.247,0.176,walk
0.7638,57,0.0142,0.0133,-0.005,0.247,0.176,walk
0.7656,58,0.0154,0.0144,-0.0054,0.2846,0.25,walk
0.7664,59,0.0154,0.0144,-0.0054,0.2846,0.25,walk
0.7671,60,0.0154,0.0144,-0.0054,0.2846,0.25,walk
0.7678,61,0.0154,0.0144,-0.0054,0.2846,0.25,walk
0.7697,62,0.0166,0.0156,-0.0057,0.2959,0.337,walk
0.7705,63,0.0166,0.0156,-0.0057,0.2959,0.337,walk
0.7712,64,0.0166,0.0156,-0.0057,0.2959,0.338,walk
0.7719,65,0.0166,0.0156,-0.0057,0.2959,0.338,walk
0.7738,66,0.0178,0.0167,-0.006,0.2734,0.404,walk
0.7745,67,0.0178,0.0167,-0.006,0.2734,0.405,walk
0.7752,68,0.0178,0.0167,-0.006,0.2734,0.405,walk
0.7759,69,0.0178,0.0167,-0.006,0.2734,0.405,walk
0.7778,70,0.0191,0.018,-0.0064,0.3177,0.455,walk
0.7785,71,0.0191,0.018,-0.0064,0.3177,0.455,walk
0.7792,72,0.0191,0.018,-0.0064,0.3177,0.455,walk
0.7799,73,0.0191,0.018,-0.0064,0.3177,0.455,walk
0.7809,74,0.0205,0.0193,-0.0067,0.3313,0.487,walk
0.7825,75,0.0205,0.0193,-0.0067,0.3313,0.487,walk
0.7832,76,0.0205,0.0193,-0.0067,0.3313,0.487,walk
0.7838,77,0.0205,0.0193,-0.0067,0.3313,0.487,walk
0.7845,78,0.0205,0.0193,-0.0067,0.3313,0.487,walk
0.7865,79,0.0217,0.0206,-0.0071,0.3108,0.528,walk
0.7872,80,0.0217,0.0206,-0.0071,0.3108,0.528,walk
0.7879,81,0.0217,0.0206,-0.0071,0.3108,0.528,walk
