time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,joint_track_20cm_10deg,gait
0.6669,95,0.0083,0.0037,0.0074,0.0796,0.567,1,walk
0.669,96,0.0086,0.0039,0.0077,0.0853,0.577,1,walk
0.671,97,0.0086,0.0039,0.0077,0.0853,0.577,1,walk
0.6731,98,0.0089,0.0041,0.0079,0.0812,0.603,1,walk
0.6751,99,0.0089,0.0041,0.0079,0.0812,0.603,1,walk
0.6773,100,0.0093,0.0043,0.0082,0.0847,0.616,1,walk
0.6793,101,0.0093,0.0043,0.0082,0.0847,0.616,1,walk
0.6815,102,0.0096,0.0044,0.0085,0.0789,0.634,1,walk
0.6834,103,0.0096,0.0044,0.0085,0.0789,0.634,1,walk
0.6856,104,0.01,0.0046,0.0089,0.0849,0.642,1,walk
0.6876,105,0.01,0.0046,0.0088,0.0849,0.642,1,walk
0.6897,106,0.0103,0.0047,0.0092,0.0834,0.655,1,walk
0.6917,107,0.0103,0.0047,0.0092,0.0834,0.655,1,walk
0.694,108,0.0107,0.0048,0.0095,0.091,0.662,1,walk
0.696,109,0.0107,0.0048,0.0095,0.091,0.662,1,walk
0.6981,110,0.011,0.005,0.0099,0.0918,0.674,1,walk
0.7001,111,0.011,0.005,0.0099,0.0918,0.674,1,walk
0.7022,112,0.0114,0.0052,0.0102,0.0917,0.689,1,walk
0.7042,113,0.0114,0.0051,0.0102,0.0917,0.688,1,walk
0.7063,114,0.0118,0.0053,0.0106,0.093,0.7,1,walk
0.7084,115,0.0118,0.0053,0.0106,0.093,0.7,1,walk
0.7105,116,0.0122,0.0054,0.0109,0.0997,0.714,1,walk
0.7125,117,0.0122,0.0054,0.0109,0.0997,0.714,1,walk
0.7147,118,0.0126,0.0055,0.0113,0.0979,0.719,1,walk
0.7167,119,0.0126,0.0055,0.0113,0.0979,0.719,1,walk
0.7188,120,0.013,0.0056,0.0117,0.0903,0.738,1,walk
0.7209,121,0.013,0.0056,0.0117,0.0903,0.738,1,walk
0.7231,122,0.0134,0.0057,0.0121,0.097,0.748,1,walk
0.7251,123,0.0134,0.0057,0.0121,0.097,0.748,1,walk
0.7273,124,0.0138,0.0058,0.0125,0.1021,0.75,1,walk
0.7293,125,0.0138,0.0058,0.0125,0.1021,0.751,1,walk
0.7314,126,0.0142,0.0059,0.0129,0.0963,0.78,1,walk
0.7335,127,0.0142,0.0059,0.0129,0.0963,0.78,1,walk
0.7356,128,0.0146,0.006,0.0133,0.1035,0.799,1,walk
0.7376,129,0.0146,0.006,0.0133,0.1035,0.799,1,walk
0.7398,130,0.015,0.0061,0.0137,0.1039,0.804,1,walk
0.7418,131,0.015,0.0061,0.0137,0.1039,0.804,1,walk
0.7439,132,0.0154,0.0061,0.0142,0.1079,0.815,1,walk
0.7459,133,0.0154,0.0061,0.0142,0.1079,0.815,1,walk
0.7482,134,0.016,0.0063,0.0147,0.1307,0.779,1,walk
0.7503,135,0.016,0.0063,0.0147,0.1307,0.78,1,walk
0.7526,136,0.0165,0.0065,0.0152,0.1229,0.706,1,walk
0.7546,137,0.0165,0.0065,0.0152,0.1229,0.706,1,walk
0.7569,138,0.0169,0.0065,0.0156,0.1107,0.723,1,walk
0.7589,139,0.0169,0.0065,0.0156,0.1107,0.723,1,walk
0.7612,140,0.0174,0.0064,0.0161,0.1196,0.749,1,walk
0.7646,141,0.0178,0.0064,0.0166,0.1194,0.78,1,walk
0.7666,142,0.0178,0.0064,0.0166,0.1194,0.78,1,walk
0.7688,143,0.0182,0.0063,0.0171,0.109,0.822,1,walk
0.7709,144,0.0182,0.0063,0.0171,0.109,0.822,1,walk
0.7732,145,0.0187,0.0062,0.0176,0.1289,0.841,1,walk
0.7751,146,0.0187,0.0063,0.0176,0.1289,0.841,1,walk
0.7772,147,0.0191,0.0062,0.0181,0.1233,0.873,1,walk
0.7793,148,0.0191,0.0062,0.0181,0.1233,0.874,1,walk
0.7813,149,0.0196,0.0061,0.0186,0.126,0.886,1,walk
0.7834,150,0.0196,0.0061,0.0186,0.126,0.886,1,walk
0.7857,151,0.0201,0.006,0.0191,0.1317,0.908,1,walk
0.7876,152,0.0201,0.006,0.0191,0.1317,0.908,1,walk
0.7899,153,0.0206,0.0059,0.0197,0.1359,0.918,1,walk
0.7918,154,0.0206,0.0059,0.0197,0.1359,0.919,1,walk
0.7941,155,0.0211,0.0057,0.0203,0.141,0.934,1,walk
0.796,156,0.0211,0.0057,0.0203,0.141,0.934,1,walk
0.7983,157,0.0216,0.0056,0.0208,0.1485,0.957,1,walk
0.8003,158,0.0216,0.0056,0.0208,0.1485,0.957,1,walk
0.8025,159,0.0221,0.0054,0.0215,0.15,0.98,1,walk
0.8045,160,0.0221,0.0054,0.0214,0.15,0.98,1,walk
0.8067,161,0.0227,0.0053,0.022,0.1473,0.985,1,walk
0.8087,162,0.0227,0.0053,0.022,0.1473,0.985,1,walk
0.8109,163,0.0232,0.0051,0.0227,0.155,1.004,1,walk
0.8129,164,0.0232,0.0051,0.0227,0.155,1.004,1,walk
0.8153,165,0.0238,0.0048,0.0233,0.1654,0.993,1,walk
0.8173,166,0.0238,0.0048,0.0233,0.1654,0.994,1,walk
0.8196,167,0.0244,0.0046,0.024,0.1727,1.005,1,walk
0.8219,168,0.0251,0.0043,0.0247,0.1815,1.003,1,walk
0.8236,169,0.0251,0.0043,0.0247,0.1815,1.003,1,walk
0.8257,170,0.0251,0.0043,0.0247,0.1815,1.003,1,walk
0.8278,171,0.0257,0.0042,0.0254,0.1767,1.014,1,walk
0.8302,172,0.0264,0.0039,0.0261,0.1749,1.045,1,walk
0.832,173,0.0264,0.0039,0.0261,0.1749,1.045,1,walk
0.8352,174,0.0271,0.0036,0.0268,0.1873,1.048,1,walk
0.8367,175,0.0271,0.0036,0.0268,0.1873,1.048,1,walk
0.8393,176,0.0278,0.0033,0.0276,0.193,1.07,1,walk
0.8408,177,0.0278,0.0033,0.0276,0.193,1.07,1,walk
0.8435,178,0.0285,0.0031,0.0283,0.1914,1.083,1,walk
0.8455,179,0.0285,0.0031,0.0283,0.1914,1.083,1,walk
0.8476,180,0.0292,0.0027,0.0291,0.2022,1.091,1,walk
0.8497,181,0.0292,0.0027,0.0291,0.2022,1.091,1,walk
0.8518,182,0.03,0.0024,0.0299,0.2016,1.1,1,walk
0.8539,183,0.03,0.0024,0.0299,0.2016,1.1,1,walk
0.856,184,0.0308,0.0021,0.0307,0.2069,1.121,1,walk
0.8581,185,0.0308,0.0021,0.0307,0.2069,1.121,1,walk
0.8603,186,0.0316,0.0018,0.0315,0.2076,1.151,1,walk
0.8623,187,0.0316,0.0018,0.0315,0.2076,1.151,1,walk
0.8644,188,0.0324,0.0014,0.0324,0.2226,1.15,1,walk
0.8665,189,0.0324,0.0014,0.0324,0.2226,1.15,1,walk
0.8691,190,0.0332,0.001,0.0332,0.2131,1.161,1,walk
0.8711,191,0.0332,0.001,0.0332,0.2131,1.161,1,walk
0.8732,192,0.034,0.0006,0.034,0.226,1.164,1,walk
0.8752,193,0.034,0.0006,0.034,0.226,1.163,1,walk
0.8773,194,0.0349,0.0002,0.0349,0.2228,1.18,1,walk
0.8793,195,0.0349,0.0002,0.0349,0.2228,1.18,1,walk
0.8814,196,0.0358,-0.0002,0.0358,0.233,1.2,1,walk
0.8835,197,0.0359,-0.0002,0.0359,0.233,1.199,1,walk
0.8855,198,0.0368,-0.0007,0.0368,0.2337,1.209,1,walk
0.8876,199,0.0368,-0.0008,0.0368,0.2337,1.209,1,walk
0.8896,200,0.0378,-0.0013,0.0377,0.2331,1.223,1,walk
0.8917,201,0.0378,-0.0014,0.0378,0.2331,1.229,1,walk
0.8938,202,0.0388,-0.0019,0.0387,0.2413,1.236,1,walk
0.8958,203,0.0388,-0.002,0.0388,0.2413,1.242,1,walk
0.8979,204,0.0398,-0.0025,0.0397,0.2488,1.259,1,walk
0.8999,205,0.0398,-0.0025,0.0397,0.2488,1.271,1,walk
0.902,206,0.0408,-0.0029,0.0407,0.2495,1.278,1,walk
0.9041,207,0.0408,-0.0029,0.0407,0.2495,1.284,1,walk
0.9061,208,0.0417,-0.0033,0.0416,0.2388,1.297,1,walk
0.9082,209,0.0417,-0.0033,0.0416,0.2388,1.307,1,walk
0.9103,210,0.0427,-0.0037,0.0425,0.2443,1.338,1,walk
0.9123,211,0.0427,-0.0037,0.0425,0.2443,1.342,1,walk
0.9144,212,0.0437,-0.0042,0.0435,0.265,1.327,1,walk
0.9164,213,0.0437,-0.0042,0.0435,0.265,1.333,1,walk
0.9185,214,0.0447,-0.0046,0.0445,0.2586,1.313,1,walk
0.9206,215,0.0447,-0.0046,0.0445,0.2586,1.313,1,walk
0.9228,216,0.0457,-0.0051,0.0454,0.2505,1.32,1,walk
0.9249,217,0.0457,-0.0051,0.0454,0.2505,1.322,1,walk
0.927,218,0.0467,-0.0055,0.0464,0.2602,1.324,1,walk
0.929,219,0.0467,-0.0055,0.0464,0.2602,1.324,1,walk
0.9312,220,0.0478,-0.0059,0.0474,0.266,1.309,1,walk
0.9332,221,0.0478,-0.0059,0.0474,0.266,1.309,1,walk
0.9353,222,0.0488,-0.0064,0.0484,0.2602,1.296,1,walk
0.9373,223,0.0488,-0.0064,0.0484,0.2602,1.296,1,walk
0.9394,224,0.0498,-0.0069,0.0493,0.2581,1.301,1,walk
0.9414,225,0.0498,-0.0069,0.0494,0.2581,1.301,1,walk
0.9435,226,0.0509,-0.0074,0.0504,1.7372,1.279,1,walk
0.9456,227,0.051,-0.0074,0.0504,0.7421,1.279,1,walk
0.948,228,0.052,-0.0079,0.0514,0.6768,1.259,1,walk
0.95,229,0.0521,-0.008,0.0514,0.7352,1.259,1,walk
0.9521,230,0.0531,-0.0084,0.0524,0.4878,1.247,1,walk
0.9542,231,0.0531,-0.0084,0.0524,0.716,1.247,1,walk
0.9563,232,0.0542,-0.0089,0.0534,1.6413,1.231,1,walk
0.9583,233,0.0542,-0.0089,0.0534,0.7431,1.231,1,walk
0.9604,234,0.0553,-0.0094,0.0545,1.7143,1.162,1,walk
0.9624,235,0.0553,-0.0094,0.0545,0.7753,1.163,1,walk
0.9646,236,0.0563,-0.0097,0.0554,0.8336,1.117,1,walk
0.9667,237,0.0563,-0.0097,0.0554,0.7181,1.117,1,walk
0.9688,238,0.0573,-0.0101,0.0564,1.2483,1.073,1,walk
0.9709,239,0.0572,-0.0101,0.0563,0.732,1.075,1,walk
0.9731,240,0.0582,-0.0105,0.0573,1.2375,1.01,1,walk
0.9751,241,0.0582,-0.0104,0.0572,0.7446,1.01,1,walk
0.9772,242,0.0592,-0.0108,0.0582,0.9885,0.936,1,walk
0.9792,243,0.0591,-0.0107,0.0581,0.7445,0.937,1,walk
0.9813,244,0.0601,-0.0111,0.059,0.9478,0.891,1,walk
0.9833,245,0.06,-0.0111,0.0589,0.7425,0.892,1,walk
0.9854,246,0.0609,-0.0115,0.0598,1.1087,0.851,1,walk
0.9875,247,0.0608,-0.0114,0.0597,0.7464,0.853,1,walk
0.9895,248,0.0617,-0.0118,0.0606,1.2869,0.799,1,walk
0.9916,249,0.0616,-0.0117,0.0604,0.7546,0.801,1,walk
0.9936,250,0.0624,-0.0121,0.0613,0.8033,0.773,1,walk
0.9957,251,0.0622,-0.012,0.0611,0.7247,0.774,1,walk
0.9979,252,0.063,-0.0123,0.0618,1.1429,0.753,1,walk
1.0,253,0.0628,-0.0122,0.0616,0.7312,0.754,1,walk
1.0021,254,0.0637,-0.0126,0.0624,1.7301,0.701,1,walk
1.0041,255,0.0634,-0.0125,0.0622,0.7594,0.702,1,walk
1.0064,256,0.0642,-0.0128,0.0629,0.817,0.677,1,walk
1.0084,257,0.064,-0.0127,0.0627,0.7144,0.678,1,walk
1.0106,258,0.0647,-0.0131,0.0634,1.1444,0.655,1,walk
1.0126,259,0.0645,-0.0129,0.0631,0.7173,0.656,1,walk
1.0147,260,0.0652,-0.0133,0.0639,1.2497,0.628,1,walk
1.0168,261,0.0649,-0.0131,0.0636,0.7283,0.628,1,walk
1.0188,262,0.0657,-0.0135,0.0643,1.387,0.585,1,walk
1.0209,263,0.0654,-0.0134,0.064,0.7442,0.585,1,walk
1.023,264,0.066,-0.0136,0.0645,0.1338,0.565,1,walk
1.0251,265,0.0656,-0.0134,0.0642,0.7016,0.566,1,walk
1.0272,266,0.0663,-0.0138,0.0649,1.193,0.544,1,walk
1.0293,267,0.066,-0.0136,0.0646,0.7096,0.544,1,walk
1.0314,268,0.0668,-0.0139,0.0653,1.813,0.493,1,walk
1.0335,269,0.0664,-0.0137,0.065,0.7423,0.493,1,walk
1.0356,270,0.0671,-0.014,0.0656,0.4171,0.463,1,walk
1.0377,271,0.0667,-0.0138,0.0653,0.7065,0.463,1,walk
1.0398,272,0.0674,-0.0141,0.0659,1.0145,0.439,1,walk
1.0419,273,0.067,-0.0139,0.0655,0.7061,0.438,1,walk
1.0439,274,0.0676,-0.0142,0.0661,0.8858,0.414,1,walk
1.046,275,0.067,-0.0139,0.0656,0.6636,0.413,1,walk
1.048,276,0.0677,-0.0142,0.0662,1.1869,0.393,1,walk
1.0501,277,0.0673,-0.014,0.0658,0.7099,0.392,1,walk
1.0521,278,0.0679,-0.0142,0.0664,0.5823,0.368,1,walk
1.0542,279,0.0675,-0.014,0.066,0.6906,0.367,1,walk
1.0563,280,0.0681,-0.0143,0.0666,0.9414,0.349,1,walk
1.0583,281,0.0677,-0.014,0.0662,0.6902,0.348,1,walk
1.0604,282,0.0683,-0.0143,0.0667,0.9845,0.333,1,walk
1.0624,283,0.0678,-0.0141,0.0663,0.6932,0.332,1,walk
1.0646,284,0.0686,-0.0144,0.0671,0.5651,0.334,1,walk
1.0667,285,0.0679,-0.0141,0.0665,0.6254,0.332,1,walk
1.0688,286,0.0687,-0.0144,0.0672,0.899,0.336,1,walk
1.0709,287,0.068,-0.0141,0.0665,0.6212,0.335,1,walk
1.0729,288,0.0686,-0.0144,0.0671,1.443,0.325,1,walk
1.075,289,0.0679,-0.014,0.0664,0.6415,0.323,1,walk
1.0771,290,0.0684,-0.0142,0.0669,0.5572,0.312,1,walk
1.0792,291,0.068,-0.014,0.0665,0.6644,0.31,1,walk
1.0813,292,0.0684,-0.0141,0.067,0.8396,0.338,1,walk
1.0833,293,0.068,-0.0139,0.0665,0.6323,0.337,1,walk
1.0855,294,0.0684,-0.014,0.0669,0.2432,0.371,1,walk
1.0875,295,0.0679,-0.0138,0.0665,0.6052,0.369,1,walk
1.0896,296,0.0684,-0.014,0.0669,1.8249,0.378,1,walk
1.0916,297,0.0679,-0.0138,0.0665,0.6423,0.377,1,walk
1.0937,298,0.0684,-0.014,0.0669,0.8624,0.379,1,walk
1.0957,299,0.0679,-0.0138,0.0665,0.6439,0.377,1,walk
1.0979,300,0.0681,-0.0139,0.0667,0.4726,0.392,1,walk
1.1,301,0.0676,-0.0137,0.0662,0.6253,0.39,1,walk
1.1021,302,0.068,-0.0138,0.0666,0.1685,0.419,1,walk
1.1041,303,0.0675,-0.0136,0.0661,0.5904,0.418,1,walk
1.1063,304,0.0679,-0.0138,0.0664,0.8148,0.446,1,walk
1.1083,305,0.0674,-0.0136,0.066,0.5895,0.444,1,walk
1.1104,306,0.0677,-0.0138,0.0663,1.3203,0.47,1,walk
1.1125,307,0.0672,-0.0136,0.0659,0.6097,0.468,1,walk
1.1146,308,0.0676,-0.0138,0.0662,0.7192,0.482,1,walk
1.1167,309,0.0671,-0.0136,0.0657,0.6011,0.48,1,walk
1.1188,310,0.0674,-0.0138,0.066,0.1741,0.506,1,walk
1.1209,311,0.0669,-0.0136,0.0655,0.5757,0.502,1,walk
1.123,312,0.0672,-0.0138,0.0657,0.6636,0.542,1,walk
1.1251,313,0.0664,-0.0134,0.065,0.517,0.54,1,walk
1.1272,314,0.0667,-0.0138,0.0653,1.8046,0.559,1,walk
1.1293,315,0.0662,-0.0135,0.0648,0.6007,0.556,1,walk
1.1314,316,0.0668,-0.0147,0.0652,2.5185,0.723,1,walk
1.1335,317,0.0663,-0.0144,0.0647,0.9307,0.721,1,walk
1.1355,318,0.0666,-0.0148,0.0649,2.09,0.757,1,walk
1.1376,319,0.066,-0.0145,0.0644,0.5892,0.754,1,walk
1.1396,320,0.0663,-0.0149,0.0646,0.926,0.788,1,walk
1.1417,321,0.0658,-0.0146,0.0641,0.5933,0.786,1,walk
1.1438,322,0.066,-0.015,0.0643,0.5647,0.846,1,walk
1.1458,323,0.0654,-0.0147,0.0638,0.5792,0.844,1,walk
1.1479,324,0.0657,-0.0152,0.0639,1.169,0.91,1,walk
1.15,325,0.0648,-0.0147,0.0631,0.5316,0.908,1,walk
1.152,326,0.065,-0.0151,0.0632,0.3777,0.97,1,walk
1.1541,327,0.0644,-0.0148,0.0627,0.5621,0.967,1,walk
1.1561,328,0.0647,-0.0153,0.0628,1.7624,1.045,1,walk
1.1582,329,0.0641,-0.015,0.0623,0.5931,1.044,1,walk
1.1602,330,0.0642,-0.0154,0.0624,0.4343,1.145,1,walk
1.1623,331,0.0636,-0.0151,0.0618,0.552,1.143,1,walk
1.1645,332,0.0638,-0.0156,0.0619,1.2655,1.232,1,walk
1.1665,333,0.0632,-0.0153,0.0613,0.5698,1.23,1,walk
1.1686,334,0.0633,-0.0156,0.0613,0.5315,1.361,1,walk
1.1706,335,0.0627,-0.0153,0.0608,0.5253,1.36,1,walk
1.1729,336,0.0632,-0.0161,0.0611,2.4072,1.474,1,walk
1.1749,337,0.0623,-0.0156,0.0603,0.5603,1.472,1,walk
1.1771,338,0.0625,-0.0162,0.0604,0.4267,1.584,1,walk
1.1791,339,0.0616,-0.0157,0.0595,0.5255,1.584,1,walk
1.1813,340,0.0618,-0.0162,0.0596,0.9279,1.685,1,walk
1.1833,341,0.0613,-0.016,0.0592,0.5994,1.686,1,walk
1.1855,342,0.0616,-0.0165,0.0593,0.7888,1.829,1,walk
1.1875,343,0.0612,-0.0164,0.059,0.5736,1.826,1,walk
1.1896,344,0.0618,-0.0174,0.0593,2.4605,1.935,1,walk
1.1917,345,0.0614,-0.0172,0.0589,0.7383,1.93,1,walk
1.1939,346,0.0617,-0.0179,0.0591,1.6157,2.058,1,walk
1.1959,347,0.061,-0.0176,0.0584,0.566,2.043,1,walk
1.198,348,0.0615,-0.0183,0.0587,0.5545,2.177,1,walk
1.2,349,0.0606,-0.0179,0.0579,0.5069,2.165,1,walk
1.2021,350,0.0613,-0.0189,0.0583,2.4839,2.272,1,walk
1.2041,351,0.0605,-0.0184,0.0576,0.6636,2.256,1,walk
1.2062,352,0.0606,-0.0189,0.0576,1.9899,2.378,1,walk
1.2083,353,0.06,-0.0186,0.0571,0.5732,2.371,1,walk
1.2103,354,0.0601,-0.019,0.057,1.0408,2.505,1,walk
1.2124,355,0.0594,-0.0186,0.0564,0.5067,2.495,1,walk
1.2146,356,0.0595,-0.019,0.0564,0.773,2.554,1,walk
1.2167,357,0.0589,-0.0187,0.0559,0.5011,2.551,1,walk
1.2187,358,0.0593,-0.0197,0.0559,2.5111,2.713,1,walk
1.2208,359,0.0587,-0.0193,0.0554,0.798,2.709,1,walk
1.2231,360,0.0588,-0.02,0.0553,1.4834,2.836,1,walk
1.225,361,0.0582,-0.0197,0.0548,0.7258,2.836,1,walk
1.2271,362,0.0591,-0.0209,0.0553,2.5521,2.969,1,walk
1.2291,363,0.0583,-0.0204,0.0547,0.7852,2.972,1,walk
1.2313,364,0.0586,-0.0213,0.0546,1.9227,3.109,1,walk
1.2333,365,0.0581,-0.021,0.0542,0.7015,3.11,1,walk
1.2354,366,0.0585,-0.0217,0.0544,2.2576,3.193,1,walk
1.2375,367,0.058,-0.0214,0.054,0.6441,3.197,1,walk
1.2396,368,0.0584,-0.0221,0.054,1.9823,3.298,1,walk
1.2416,369,0.0579,-0.0219,0.0537,0.6539,3.3,1,walk
1.2437,370,0.0583,-0.0226,0.0537,0.9315,3.401,1,walk
1.2457,371,0.0578,-0.0223,0.0533,0.6501,3.402,1,walk
1.2478,372,0.0582,-0.0232,0.0534,2.45,3.488,1,walk
1.2498,373,0.0577,-0.0228,0.053,0.7103,3.489,1,walk
1.2519,374,0.058,-0.0236,0.053,0.4658,3.595,1,walk
1.2539,375,0.0573,-0.0231,0.0524,0.6207,3.597,1,walk
1.256,376,0.0579,-0.024,0.0526,0.4564,3.681,1,walk
1.2581,377,0.0571,-0.0235,0.0521,0.5906,3.683,1,walk
1.2602,378,0.0576,-0.0244,0.0522,2.4968,3.762,1,walk
1.2623,379,0.0571,-0.024,0.0518,0.7159,3.765,1,walk
1.2645,380,0.0574,-0.0249,0.0517,2.0153,3.888,1,walk
1.2666,381,0.057,-0.0245,0.0514,0.6991,3.889,1,walk
1.2687,382,0.0568,-0.0244,0.0513,2.1771,3.891,1,walk
1.2707,383,0.0563,-0.024,0.0509,0.2625,3.893,1,walk
1.273,384,0.0562,-0.024,0.0508,2.3428,3.797,1,walk
1.275,385,0.0558,-0.0236,0.0505,0.4413,3.799,1,walk
