time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.01,21.88,475.68
2.004,239.99,20.6,480.03
3.004,240.04,20.35,480.86
4.004,240.11,20.24,480.2
5.004,240.01,20.18,480.3
6.004,240.09,19.96,481.94
7.004,240.03,19.97,485.82
