time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,240.02,21.89,479.32
2.035,240.0,20.6,480.44
3.035,239.98,20.35,479.65
4.035,240.0,20.24,475.8
5.035,239.99,20.18,480.26
6.035,239.98,19.96,480.05
