time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.035,240.26,21.82,476.66
2.035,240.03,20.6,480.21
3.035,240.01,20.34,480.08
4.035,239.94,20.23,479.76
5.035,240.01,20.18,479.91
6.035,240.12,19.96,480.1
