time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.11,21.91,478.87
2.005,240.04,20.6,473.14
3.004,239.95,20.35,480.95
4.004,240.03,20.24,480.72
5.004,239.96,20.18,474.64
6.005,240.02,19.96,480.25
