time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.15,21.88,480.65
2.004,239.98,20.6,482.74
3.004,240.0,20.35,481.7
4.004,240.01,20.24,481.3
5.004,240.06,20.18,480.3
6.004,240.02,19.96,481.23
7.004,240.03,19.96,486.8
