time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.036,239.99,21.98,945.12
2.036,240.08,20.56,999.3
3.036,240.19,20.29,966.36
4.036,239.94,20.2,966.36
5.036,239.98,20.14,954.24
6.036,240.01,19.93,1016.66
