time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.012,239.82,9.19,130.67
2.012,239.9,14.59,375.19
3.012,239.83,16.68,368.78
4.012,240.16,17.54,362.81
5.012,240.69,18.05,357.02
6.012,240.0,19.02,355.27
