time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.0,21.91,480.22
2.004,240.0,20.61,480.94
3.004,239.96,20.36,480.14
4.004,240.0,20.25,480.11
5.004,239.99,20.18,479.37
6.004,239.94,19.96,482.39
