time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.034,240.0,22.2,1016.12
2.034,239.97,20.59,983.69
3.034,239.95,20.32,971.36
4.034,239.98,20.21,960.87
5.034,239.85,20.15,938.98
6.034,239.9,19.94,915.31
