Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.015522,0.025970,-0.752088,-0.658368,1.711997,-0.633853,0.015412,0.005247,0.018441,-0.726400,-0.687005,1.934272,-0.532284,0.020471,-0.026215,-0.008203,0.816523,0.576658,1.841015,-0.570123,0.936600
1,0.004167,0.015583,0.025981,-0.752102,-0.658350,1.712001,-0.633841,0.015420,0.005318,0.018454,-0.726424,-0.686979,1.934272,-0.532283,0.020466,-0.026279,-0.008246,0.816870,0.576164,1.841359,-0.569965,0.936587
2,0.008333,0.015683,0.025972,-0.752133,-0.658313,1.711995,-0.633828,0.015431,0.005348,0.018432,-0.726416,-0.686987,1.934275,-0.532285,0.020464,-0.026339,-0.008262,0.817154,0.575758,1.841677,-0.569805,0.936586
3,0.012500,0.015755,0.026111,-0.752149,-0.658287,1.711991,-0.633827,0.015432,0.005413,0.018467,-0.726443,-0.686957,1.934271,-0.532289,0.020464,-0.026478,-0.008262,0.817474,0.575298,1.841987,-0.569634,0.936567
4,0.016667,0.015834,0.026166,-0.752187,-0.658240,1.711980,-0.633818,0.015437,0.005421,0.018454,-0.726449,-0.686951,1.934265,-0.532284,0.020467,-0.026544,-0.008365,0.817774,0.574866,1.842334,-0.569433,0.936550
5,0.020833,0.015926,0.026175,-0.752210,-0.658211,1.711977,-0.633802,0.015445,0.005441,0.018459,-0.726474,-0.686925,1.934271,-0.532285,0.020460,-0.026562,-0.008399,0.818051,0.574471,1.842651,-0.569219,0.936533
6,0.025000,0.016018,0.026256,-0.752224,-0.658189,1.711970,-0.633798,0.015456,0.005436,0.018466,-0.726514,-0.686882,1.934269,-0.532288,0.020453,-0.026685,-0.008542,0.818302,0.574106,1.842948,-0.568997,0.936487
7,0.029167,0.016120,0.026354,-0.752307,-0.658088,1.711959,-0.633785,0.015464,0.005416,0.018422,-0.726526,-0.686871,1.934266,-0.532289,0.020448,-0.027217,-0.008909,0.818202,0.574218,1.843448,-0.568798,0.936444
8,0.033333,0.016230,0.026369,-0.752375,-0.658007,1.711956,-0.633774,0.015484,0.005441,0.018431,-0.726568,-0.686825,1.934267,-0.532289,0.020450,-0.027259,-0.009001,0.818524,0.573755,1.843752,-0.568569,0.936418
9,0.037500,0.016214,0.026472,-0.752445,-0.657924,1.711955,-0.633766,0.015476,0.005443,0.018432,-0.726564,-0.686830,1.934262,-0.532287,0.020448,-0.027337,-0.009233,0.818774,0.573391,1.844056,-0.568357,0.936371
10,0.041667,0.016305,0.026550,-0.752559,-0.657787,1.711957,-0.633762,0.015485,0.005447,0.018430,-0.726602,-0.686790,1.934264,-0.532289,0.020442,-0.027389,-0.009417,0.819088,0.572937,1.844356,-0.568130,0.936331
11,0.045833,0.016418,0.026686,-0.752607,-0.657725,1.711954,-0.633754,0.015484,0.005416,0.018396,-0.726637,-0.686753,1.934263,-0.532288,0.020446,-0.026877,-0.009332,0.819857,0.571860,1.844425,-0.567836,0.936282
12,0.050000,0.016439,0.026625,-0.752659,-0.657666,1.711957,-0.633749,0.015487,0.005459,0.018376,-0.726657,-0.686733,1.934262,-0.532288,0.020436,-0.026671,-0.009402,0.820229,0.571336,1.844692,-0.567585,0.936227
13,0.054167,0.016545,0.026623,-0.752709,-0.657607,1.711949,-0.633739,0.015497,0.005468,0.018423,-0.726693,-0.686693,1.934259,-0.532285,0.020435,-0.026498,-0.009423,0.820637,0.570758,1.844937,-0.567290,0.936174
14,0.058333,0.016508,0.026485,-0.752767,-0.657547,1.711949,-0.633725,0.015503,0.005464,0.018366,-0.726717,-0.686669,1.934260,-0.532285,0.020435,-0.026321,-0.009428,0.821019,0.570217,1.845167,-0.566984,0.936126
15,0.062500,0.016554,0.026566,-0.752832,-0.657467,1.711943,-0.633717,0.015497,0.005492,0.018390,-0.726752,-0.686632,1.934259,-0.532287,0.020432,-0.026259,-0.009442,0.821403,0.569665,1.845390,-0.566688,0.936041
16,0.066667,0.016738,0.026662,-0.752929,-0.657349,1.711932,-0.633708,0.015509,0.005566,0.018415,-0.726794,-0.686586,1.934258,-0.532293,0.020429,-0.026087,-0.009231,0.821774,0.569141,1.845630,-0.566349,0.936014
17,0.070833,0.016249,0.024855,-0.752930,-0.657431,1.711890,-0.633670,0.015579,0.005561,0.018422,-0.726829,-0.686549,1.934262,-0.532291,0.020432,-0.026104,-0.009485,0.821641,0.569328,1.846074,-0.566119,0.935924
18,0.075000,0.016301,0.024858,-0.753061,-0.657279,1.711879,-0.633658,0.015582,0.005542,0.018433,-0.726850,-0.686526,1.934259,-0.532295,0.020427,-0.025679,-0.009735,0.821884,0.568992,1.846323,-0.565885,0.935851
19,0.079167,0.016407,0.024852,-0.753195,-0.657123,1.711880,-0.633643,0.015590,0.005570,0.018409,-0.726888,-0.686487,1.934261,-0.532298,0.020428,-0.025150,-0.010732,0.822371,0.568294,1.846430,-0.565275,0.935555
20,0.083333,0.016559,0.024871,-0.753330,-0.656963,1.711880,-0.633631,0.015596,0.005585,0.018456,-0.726920,-0.686452,1.934261,-0.532300,0.020423,-0.025010,-0.010995,0.822659,0.567879,1.846618,-0.565008,0.935434
21,0.087500,0.016581,0.024885,-0.753465,-0.656808,1.711882,-0.633610,0.015597,0.005587,0.018427,-0.726970,-0.686399,1.934256,-0.532303,0.020426,-0.024080,-0.011049,0.823541,0.566638,1.846501,-0.564640,0.935329
22,0.091667,0.016608,0.024773,-0.753644,-0.656605,1.711890,-0.633588,0.015599,0.005542,0.018441,-0.727017,-0.686350,1.934259,-0.532306,0.020424,-0.023699,-0.011078,0.823936,0.566078,1.846730,-0.564288,0.935253
23,0.095833,0.016664,0.024442,-0.753858,-0.656371,1.711903,-0.633560,0.015629,0.005552,0.018406,-0.727091,-0.686272,1.934261,-0.532314,0.020420,-0.023344,-0.011076,0.824274,0.565601,1.846938,-0.563983,0.935177
24,0.100000,0.016768,0.024341,-0.754087,-0.656109,1.711910,-0.633526,0.015629,0.005552,0.018382,-0.727134,-0.686227,1.934260,-0.532313,0.020417,-0.022928,-0.011162,0.824671,0.565038,1.847149,-0.563702,0.935121
25,0.104167,0.016902,0.024157,-0.754327,-0.655836,1.711932,-0.633482,0.015661,0.005563,0.018375,-0.727196,-0.686161,1.934259,-0.532321,0.020414,-0.023298,-0.011247,0.825231,0.564202,1.847463,-0.563500,0.934990
26,0.108333,0.016987,0.023991,-0.754588,-0.655540,1.711956,-0.633446,0.015682,0.005583,0.018391,-0.727264,-0.686089,1.934258,-0.532327,0.020408,-0.023546,-0.011353,0.825658,0.563565,1.847744,-0.563325,0.934897
27,0.112500,0.017221,0.023860,-0.754881,-0.655202,1.711990,-0.633397,0.015705,0.005586,0.018379,-0.727291,-0.686061,1.934260,-0.532324,0.020409,-0.024641,-0.011072,0.825725,0.563425,1.848331,-0.563213,0.934734
28,0.116667,0.017247,0.023539,-0.755200,-0.654844,1.711999,-0.633360,0.015724,0.005630,0.018423,-0.727357,-0.685989,1.934259,-0.532328,0.020405,-0.025195,-0.011103,0.826202,0.562701,1.848666,-0.563040,0.934667
29,0.120833,0.017262,0.023009,-0.755566,-0.654441,1.712044,-0.633309,0.015758,0.005642,0.018427,-0.727406,-0.685937,1.934252,-0.532327,0.020399,-0.025743,-0.011071,0.826667,0.561994,1.848998,-0.562858,0.934601
30,0.125000,0.017327,0.022631,-0.755929,-0.654033,1.712086,-0.633249,0.015787,0.005667,0.018429,-0.727441,-0.685900,1.934253,-0.532326,0.020401,-0.025951,-0.011138,0.827086,0.561365,1.849356,-0.562691,0.934638
31,0.129167,0.017566,0.022431,-0.756315,-0.653588,1.712131,-0.633196,0.015838,0.005690,0.018429,-0.727490,-0.685847,1.934256,-0.532332,0.020398,-0.025301,-0.011304,0.827972,0.560084,1.849378,-0.562460,0.934653
32,0.133333,0.017806,0.022446,-0.756784,-0.653037,1.712161,-0.633132,0.015865,0.005664,0.018455,-0.727529,-0.685805,1.934251,-0.532333,0.020391,-0.025182,-0.011071,0.828323,0.559575,1.849604,-0.562242,0.934653
33,0.137500,0.017972,0.022176,-0.757336,-0.652402,1.712188,-0.633048,0.015890,0.005711,0.018436,-0.727577,-0.685754,1.934256,-0.532336,0.020392,-0.025153,-0.010811,0.828734,0.558972,1.849900,-0.562012,0.934658
34,0.141667,0.018127,0.022044,-0.757977,-0.651657,1.712221,-0.632967,0.015898,0.005716,0.018427,-0.727624,-0.685704,1.934261,-0.532339,0.020386,-0.024464,-0.010121,0.829098,0.558477,1.850178,-0.561784,0.934783
35,0.145833,0.018276,0.021946,-0.758569,-0.650966,1.712280,-0.632873,0.015928,0.005718,0.018450,-0.727687,-0.685637,1.934261,-0.532337,0.020387,-0.023337,-0.008616,0.829533,0.557904,1.850438,-0.561574,0.935089
36,0.150000,0.018310,0.021664,-0.759216,-0.650220,1.712346,-0.632787,0.015943,0.005748,0.018484,-0.727737,-0.685583,1.934265,-0.532341,0.020383,-0.024238,-0.010376,0.829857,0.557354,1.850466,-0.561389,0.934640
37,0.154167,0.018312,0.020911,-0.759765,-0.649603,1.712399,-0.632650,0.015992,0.005748,0.018521,-0.727796,-0.685519,1.934260,-0.532344,0.020384,-0.024375,-0.010343,0.829864,0.557338,1.850819,-0.561241,0.934561
38,0.158333,0.018564,0.020924,-0.760448,-0.648796,1.712466,-0.632585,0.016032,0.005756,0.018478,-0.727868,-0.685444,1.934259,-0.532343,0.020385,-0.024962,-0.011033,0.830213,0.556778,1.851018,-0.561031,0.934283
39,0.162500,0.018826,0.021108,-0.761250,-0.647841,1.712527,-0.632526,0.016065,0.005767,0.018439,-0.727933,-0.685377,1.934256,-0.532337,0.020379,-0.024800,-0.010996,0.830543,0.556294,1.851270,-0.560779,0.934245
40,0.166667,0.019136,0.021207,-0.762226,-0.646681,1.712590,-0.632453,0.016109,0.005845,0.018487,-0.727967,-0.685338,1.934259,-0.532341,0.020376,-0.024387,-0.010725,0.830831,0.555886,1.851566,-0.560541,0.934282
41,0.170833,0.019319,0.021185,-0.763170,-0.645561,1.712672,-0.632343,0.016177,0.005831,0.018485,-0.727939,-0.685368,1.934214,-0.532331,0.020380,-0.024894,-0.009337,0.830956,0.555702,1.852115,-0.560245,0.934298
42,0.175000,0.019603,0.021685,-0.764013,-0.644538,1.712782,-0.632213,0.016298,0.005840,0.018447,-0.728002,-0.685302,1.934215,-0.532331,0.020379,-0.023955,-0.008139,0.831932,0.554300,1.852405,-0.559901,0.934545
43,0.179167,0.019764,0.021963,-0.764917,-0.643451,1.712924,-0.632065,0.016344,0.005860,0.018440,-0.728052,-0.685248,1.934214,-0.532328,0.020377,-0.024677,-0.010047,0.832316,0.553661,1.852628,-0.559734,0.934219
44,0.183333,0.020111,0.022438,-0.765844,-0.642320,1.713059,-0.631919,0.016402,0.005876,0.018435,-0.728112,-0.685185,1.934214,-0.532324,0.020376,-0.025029,-0.010915,0.832695,0.553058,1.852794,-0.559564,0.934001
45,0.187500,0.020538,0.022695,-0.766898,-0.641039,1.713235,-0.631756,0.016487,0.005885,0.018408,-0.728157,-0.685137,1.934212,-0.532330,0.020375,-0.024919,-0.011189,0.832975,0.552635,1.852964,-0.559337,0.933932
46,0.191667,0.021021,0.022073,-0.768103,-0.639601,1.713466,-0.631565,0.016641,0.005903,0.018425,-0.728231,-0.685058,1.934211,-0.532329,0.020374,-0.024762,-0.011195,0.833326,0.552113,1.853171,-0.559072,0.933897
47,0.195833,0.021598,0.021969,-0.769254,-0.638200,1.713677,-0.631403,0.016774,0.005904,0.018403,-0.728284,-0.685003,1.934211,-0.532333,0.020373,-0.024851,-0.011051,0.833331,0.552105,1.853546,-0.558868,0.933913
48,0.200000,0.021820,0.021787,-0.770446,-0.636760,1.713868,-0.631230,0.016866,0.005917,0.018417,-0.728331,-0.684953,1.934214,-0.532327,0.020371,-0.024531,-0.010904,0.833648,0.551644,1.853807,-0.558652,0.933928
49,0.204167,0.022077,0.021675,-0.771846,-0.635056,1.714086,-0.631046,0.016945,0.005934,0.018453,-0.728398,-0.684880,1.934213,-0.532329,0.020371,-0.024261,-0.010480,0.833942,0.551220,1.854049,-0.558444,0.933964
50,0.208333,0.022530,0.021901,-0.773475,-0.633047,1.714266,-0.630881,0.016998,0.005877,0.018447,-0.728443,-0.684833,1.934211,-0.532332,0.020363,-0.023971,-0.009924,0.834246,0.550782,1.854313,-0.558236,0.934010
51,0.212500,0.023001,0.021926,-0.775157,-0.630969,1.714467,-0.630693,0.017080,0.005818,0.018445,-0.728490,-0.684784,1.934209,-0.532332,0.020361,-0.023633,-0.009440,0.834560,0.550329,1.854535,-0.558027,0.934075
52,0.216667,0.023480,0.021980,-0.776970,-0.628715,1.714690,-0.630503,0.017175,0.005795,0.018420,-0.728532,-0.684740,1.934210,-0.532328,0.020353,-0.023375,-0.009142,0.834906,0.549821,1.854748,-0.557823,0.934104
53,0.220833,0.023995,0.022550,-0.778816,-0.626387,1.714950,-0.630326,0.017258,0.005763,0.018423,-0.728583,-0.684685,1.934210,-0.532326,0.020349,-0.022847,-0.008997,0.835545,0.548874,1.854791,-0.557528,0.934162
54,0.225000,0.024715,0.023953,-0.780730,-0.623920,1.715227,-0.630217,0.017277,0.005756,0.018420,-0.728642,-0.684623,1.934212,-0.532331,0.020350,-0.022621,-0.008816,0.835882,0.548373,1.855005,-0.557305,0.934154
