Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.006265,-0.041492,0.977260,0.207853,0.617413,-1.194357,0.007057,-0.018806,-0.039018,0.858675,0.510687,0.806317,-0.930206,0.015121,0.014152,0.039325,-0.926348,-0.374342,0.652214,-1.109851,0.925357
1,0.004167,-0.006228,-0.041618,0.977248,0.207881,0.617413,-1.194365,0.007065,-0.018899,-0.039077,0.858675,0.510678,0.806322,-0.930223,0.015107,0.014230,0.039189,-0.926429,-0.374154,0.652378,-1.109994,0.925394
2,0.008333,-0.006231,-0.041693,0.977241,0.207901,0.617398,-1.194362,0.007064,-0.018853,-0.038991,0.858680,0.510680,0.806316,-0.930221,0.015111,0.014294,0.039093,-0.926522,-0.373932,0.652555,-1.110144,0.925434
3,0.012500,-0.006259,-0.041664,0.977238,0.207920,0.617399,-1.194369,0.007058,-0.018823,-0.038921,0.858704,0.510645,0.806313,-0.930198,0.015121,0.014399,0.038978,-0.926620,-0.373696,0.652730,-1.110283,0.925472
4,0.016667,-0.006236,-0.041719,0.977235,0.207924,0.617393,-1.194374,0.007061,-0.018830,-0.038893,0.858713,0.510632,0.806312,-0.930192,0.015124,0.014564,0.038909,-0.926704,-0.373488,0.652906,-1.110417,0.925499
5,0.020833,-0.006262,-0.041768,0.977226,0.207955,0.617390,-1.194375,0.007064,-0.018832,-0.038823,0.858727,0.510614,0.806313,-0.930186,0.015123,0.014705,0.038856,-0.926782,-0.373294,0.653085,-1.110557,0.925533
6,0.025000,-0.006265,-0.041780,0.977226,0.207952,0.617388,-1.194381,0.007061,-0.018813,-0.038752,0.858743,0.510593,0.806311,-0.930183,0.015123,0.014817,0.038774,-0.926846,-0.373140,0.653272,-1.110703,0.925550
7,0.029167,-0.006275,-0.041909,0.977218,0.207965,0.617383,-1.194382,0.007060,-0.018809,-0.038684,0.858760,0.510570,0.806315,-0.930176,0.015125,0.015006,0.038782,-0.926899,-0.372999,0.653448,-1.110841,0.925552
8,0.033333,-0.006239,-0.042010,0.977212,0.207974,0.617377,-1.194387,0.007066,-0.018816,-0.038633,0.858770,0.510556,0.806312,-0.930193,0.015110,0.015187,0.038803,-0.926960,-0.372839,0.653625,-1.110982,0.925569
9,0.037500,-0.006251,-0.042141,0.977200,0.208001,0.617377,-1.194398,0.007068,-0.018807,-0.038556,0.858791,0.510527,0.806310,-0.930189,0.015114,0.015341,0.038797,-0.927016,-0.372694,0.653789,-1.111105,0.925588
10,0.041667,-0.006217,-0.042092,0.977207,0.207981,0.617365,-1.194405,0.007062,-0.018819,-0.038515,0.858781,0.510546,0.806308,-0.930178,0.015117,0.015568,0.038907,-0.927070,-0.372539,0.653955,-1.111229,0.925600
11,0.045833,-0.006206,-0.042211,0.977192,0.208030,0.617362,-1.194406,0.007059,-0.018774,-0.038388,0.858778,0.510563,0.806296,-0.930158,0.015137,0.015805,0.039064,-0.927112,-0.372407,0.654120,-1.111339,0.925608
12,0.050000,-0.006176,-0.042268,0.977196,0.208000,0.617362,-1.194423,0.007058,-0.018809,-0.038328,0.858800,0.510529,0.806295,-0.930152,0.015146,0.016012,0.039096,-0.927162,-0.372270,0.654329,-1.111474,0.925629
13,0.054167,-0.006198,-0.042333,0.977184,0.208041,0.617360,-1.194433,0.007053,-0.018866,-0.038249,0.858800,0.510534,0.806289,-0.930168,0.015141,0.016299,0.039134,-0.927205,-0.372149,0.654547,-1.111614,0.925635
14,0.058333,-0.006169,-0.042420,0.977184,0.208023,0.617349,-1.194434,0.007059,-0.018814,-0.038126,0.858805,0.510536,0.806280,-0.930142,0.015161,0.016444,0.038719,-0.927374,-0.371764,0.654871,-1.111794,0.925702
15,0.062500,-0.006177,-0.042564,0.977163,0.208094,0.617358,-1.194452,0.007055,-0.018813,-0.038026,0.858797,0.510556,0.806275,-0.930137,0.015176,0.016891,0.038918,-0.927531,-0.371331,0.655166,-1.111953,0.925722
16,0.066667,-0.006106,-0.042780,0.977153,0.208096,0.617348,-1.194466,0.007054,-0.018866,-0.037901,0.858823,0.510521,0.806267,-0.930128,0.015185,0.017283,0.039053,-0.927699,-0.370879,0.655518,-1.112142,0.925742
17,0.070833,-0.006156,-0.042880,0.977130,0.208181,0.617348,-1.194487,0.007043,-0.018828,-0.037719,0.858832,0.510519,0.806261,-0.930121,0.015199,0.017653,0.039017,-0.927912,-0.370330,0.655879,-1.112312,0.925781
18,0.075000,-0.006136,-0.043126,0.977112,0.208218,0.617342,-1.194502,0.007048,-0.018965,-0.037649,0.858858,0.510477,0.806258,-0.930126,0.015204,0.018048,0.039032,-0.928080,-0.369891,0.656227,-1.112494,0.925830
19,0.079167,-0.006075,-0.043261,0.977105,0.208224,0.617330,-1.194528,0.007045,-0.018916,-0.037444,0.858860,0.510490,0.806247,-0.930114,0.015228,0.018778,0.039193,-0.928198,-0.369541,0.656514,-1.112614,0.925824
20,0.083333,-0.006132,-0.043524,0.977069,0.208339,0.617339,-1.194552,0.007037,-0.018989,-0.037351,0.858870,0.510477,0.806244,-0.930108,0.015243,0.019121,0.039146,-0.928325,-0.369208,0.656823,-1.112762,0.925926
21,0.087500,-0.006059,-0.043678,0.977058,0.208357,0.617317,-1.194574,0.007035,-0.019024,-0.037215,0.858894,0.510445,0.806236,-0.930094,0.015260,0.019612,0.039084,-0.928422,-0.368944,0.657106,-1.112883,0.926010
22,0.091667,-0.006086,-0.043985,0.977027,0.208440,0.617309,-1.194602,0.007028,-0.019078,-0.037055,0.858902,0.510441,0.806230,-0.930086,0.015286,0.020107,0.039030,-0.928487,-0.368760,0.657393,-1.113009,0.926093
23,0.095833,-0.006040,-0.044295,0.977011,0.208449,0.617302,-1.194637,0.007027,-0.019091,-0.036862,0.858921,0.510424,0.806220,-0.930076,0.015306,0.020572,0.039109,-0.928520,-0.368643,0.657701,-1.113163,0.926198
24,0.100000,-0.006055,-0.044607,0.976984,0.208510,0.617296,-1.194665,0.007023,-0.019158,-0.036779,0.858942,0.510392,0.806213,-0.930069,0.015331,0.021043,0.039234,-0.928547,-0.368536,0.658020,-1.113312,0.926285
