Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.005580,-0.124107,0.828286,0.546360,1.552027,-1.374342,0.015965,-0.018435,0.014684,-0.722477,-0.690993,1.881774,-1.446442,0.004994,0.084554,-0.012931,-0.835534,-0.542740,1.777203,-1.502390,0.921843
1,0.004167,0.005191,-0.124034,0.828239,0.546451,1.552039,-1.374285,0.015879,-0.018431,0.014721,-0.722414,-0.691059,1.881775,-1.446442,0.005007,0.084360,-0.012682,-0.835721,-0.542489,1.777289,-1.502441,0.921756
2,0.008333,0.004736,-0.123876,0.828222,0.546517,1.552026,-1.374224,0.015792,-0.018498,0.014758,-0.722371,-0.691101,1.881793,-1.446450,0.005011,0.084311,-0.012549,-0.835795,-0.542384,1.777344,-1.502497,0.921662
3,0.012500,0.004374,-0.123608,0.828258,0.546525,1.552031,-1.374160,0.015697,-0.018594,0.014752,-0.722294,-0.691179,1.881802,-1.446453,0.005023,0.084310,-0.012198,-0.835910,-0.542215,1.777364,-1.502527,0.921595
4,0.016667,0.003625,-0.123318,0.828063,0.546893,1.552155,-1.374123,0.015587,-0.018555,0.014727,-0.722272,-0.691203,1.881814,-1.446451,0.005027,0.084263,-0.011904,-0.836032,-0.542041,1.777386,-1.502557,0.921511
5,0.020833,0.003577,-0.123085,0.828194,0.546747,1.552072,-1.374058,0.015533,-0.018657,0.014722,-0.722206,-0.691270,1.881826,-1.446459,0.005046,0.084324,-0.011585,-0.836146,-0.541862,1.777397,-1.502558,0.921414
6,0.025000,0.003275,-0.122969,0.828263,0.546671,1.552044,-1.373989,0.015448,-0.018748,0.014641,-0.722077,-0.691403,1.881848,-1.446466,0.005050,0.084294,-0.011410,-0.836236,-0.541732,1.777427,-1.502561,0.921302
7,0.029167,0.002848,-0.122700,0.828252,0.546750,1.552066,-1.373921,0.015371,-0.018750,0.014651,-0.721987,-0.691497,1.881870,-1.446468,0.005059,0.084173,-0.011067,-0.836379,-0.541537,1.777423,-1.502557,0.921225
8,0.033333,0.002593,-0.122199,0.828247,0.546871,1.552098,-1.373849,0.015277,-0.018863,0.014535,-0.721884,-0.691604,1.881874,-1.446467,0.005067,0.084081,-0.010592,-0.836521,-0.541341,1.777438,-1.502571,0.921127
9,0.037500,0.002190,-0.121835,0.828236,0.546970,1.552122,-1.373780,0.015197,-0.019048,0.014511,-0.721876,-0.691608,1.881893,-1.446467,0.005065,0.083961,-0.010305,-0.836658,-0.541155,1.777431,-1.502536,0.921059
10,0.041667,0.001853,-0.121541,0.828250,0.547016,1.552131,-1.373701,0.015126,-0.019255,0.014412,-0.721823,-0.691659,1.881908,-1.446465,0.005069,0.083926,-0.010130,-0.836743,-0.541031,1.777449,-1.502522,0.920945
11,0.045833,0.001440,-0.121241,0.828228,0.547117,1.552151,-1.373606,0.015050,-0.019140,0.014432,-0.721754,-0.691734,1.881919,-1.446474,0.005068,0.083937,-0.009863,-0.836945,-0.540722,1.777442,-1.502435,0.920858
