Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.003201,-0.042432,0.990662,-0.129527,-0.646459,-0.818787,0.006467,-0.007345,-0.040555,0.999150,0.000604,-0.724234,-0.545764,0.013542,-0.024597,-0.007160,0.951567,-0.306374,-0.696031,-0.717125,0.933496
1,0.004167,-0.003274,-0.042500,0.990657,-0.129545,-0.646454,-0.818785,0.006460,-0.007325,-0.040514,0.999152,0.000621,-0.724236,-0.545763,0.013544,-0.024702,-0.007172,0.951706,-0.305932,-0.696093,-0.717111,0.933472
2,0.008333,-0.003331,-0.042474,0.990659,-0.129539,-0.646457,-0.818777,0.006454,-0.007322,-0.040341,0.999159,0.000675,-0.724247,-0.545772,0.013553,-0.024596,-0.007271,0.951687,-0.305997,-0.696023,-0.717040,0.933451
3,0.012500,-0.003230,-0.042424,0.990664,-0.129520,-0.646473,-0.818769,0.006474,-0.007343,-0.040510,0.999152,0.000680,-0.724233,-0.545764,0.013541,-0.024481,-0.007641,0.951879,-0.305399,-0.696135,-0.717047,0.933379
4,0.016667,-0.003349,-0.042436,0.990662,-0.129528,-0.646474,-0.818770,0.006464,-0.007366,-0.040571,0.999149,0.000688,-0.724234,-0.545763,0.013543,-0.024499,-0.007809,0.952086,-0.304749,-0.696253,-0.717055,0.933337
5,0.020833,-0.003328,-0.042432,0.990663,-0.129518,-0.646476,-0.818771,0.006466,-0.007344,-0.040532,0.999151,0.000692,-0.724235,-0.545761,0.013545,-0.024523,-0.007793,0.952310,-0.304045,-0.696378,-0.717069,0.933295
6,0.025000,-0.003391,-0.042446,0.990659,-0.129547,-0.646480,-0.818773,0.006469,-0.007311,-0.040400,0.999157,0.000725,-0.724243,-0.545772,0.013549,-0.024359,-0.007721,0.952554,-0.303296,-0.696528,-0.717081,0.933293
7,0.029167,-0.003421,-0.042457,0.990657,-0.129553,-0.646481,-0.818771,0.006469,-0.007303,-0.040360,0.999158,0.000744,-0.724243,-0.545768,0.013549,-0.024337,-0.007753,0.952742,-0.302706,-0.696641,-0.717139,0.933262
8,0.033333,-0.003409,-0.042499,0.990656,-0.129549,-0.646483,-0.818767,0.006468,-0.007356,-0.040563,0.999150,0.000733,-0.724235,-0.545759,0.013542,-0.024271,-0.007797,0.952944,-0.302073,-0.696763,-0.717212,0.933233
9,0.037500,-0.003452,-0.042493,0.990654,-0.129565,-0.646489,-0.818760,0.006472,-0.007359,-0.040554,0.999150,0.000761,-0.724233,-0.545752,0.013539,-0.024322,-0.007774,0.953215,-0.301211,-0.696949,-0.717204,0.933193
10,0.041667,-0.003481,-0.042428,0.990662,-0.129524,-0.646488,-0.818764,0.006468,-0.007328,-0.040505,0.999152,0.000814,-0.724233,-0.545750,0.013546,-0.024273,-0.007894,0.953453,-0.300458,-0.697142,-0.717269,0.933153
11,0.045833,-0.003530,-0.042446,0.990656,-0.129565,-0.646490,-0.818765,0.006473,-0.007271,-0.040381,0.999158,0.000867,-0.724239,-0.545756,0.013550,-0.024260,-0.007889,0.953679,-0.299743,-0.697333,-0.717300,0.933118
12,0.050000,-0.003545,-0.042400,0.990658,-0.129564,-0.646495,-0.818765,0.006470,-0.007248,-0.040296,0.999161,0.000895,-0.724240,-0.545752,0.013556,-0.024333,-0.007848,0.953899,-0.299037,-0.697495,-0.717347,0.933077
13,0.054167,-0.003589,-0.042405,0.990657,-0.129565,-0.646502,-0.818762,0.006476,-0.007278,-0.040333,0.999159,0.000927,-0.724238,-0.545747,0.013552,-0.023998,-0.007983,0.954077,-0.298490,-0.697613,-0.717428,0.933074
14,0.058333,-0.003535,-0.042371,0.990664,-0.129528,-0.646507,-0.818760,0.006486,-0.007269,-0.040247,0.999163,0.000965,-0.724236,-0.545745,0.013555,-0.023893,-0.007978,0.954280,-0.297852,-0.697737,-0.717465,0.933060
15,0.062500,-0.003657,-0.042376,0.990658,-0.129566,-0.646507,-0.818766,0.006479,-0.007332,-0.040451,0.999154,0.000938,-0.724222,-0.545735,0.013547,-0.023788,-0.008013,0.954461,-0.297277,-0.697853,-0.717509,0.933057
16,0.066667,-0.003670,-0.042403,0.990657,-0.129563,-0.646510,-0.818768,0.006479,-0.007321,-0.040449,0.999154,0.000955,-0.724223,-0.545734,0.013546,-0.023671,-0.008082,0.954698,-0.296522,-0.698035,-0.717525,0.933025
