Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.023898,-0.006165,0.136429,-0.990342,1.350006,0.360866,0.032360,0.013109,-0.011548,0.285665,-0.958170,1.261651,0.098922,0.032013,-0.011362,0.029132,-0.112876,0.993117,1.318455,0.224057,0.952980
1,0.004167,0.023958,-0.006222,0.136419,-0.990342,1.350001,0.360870,0.032355,0.013137,-0.011591,0.285670,-0.958168,1.261654,0.098926,0.032009,-0.011213,0.029095,-0.112650,0.993145,1.318503,0.224161,0.952953
2,0.008333,0.024021,-0.006219,0.136445,-0.990337,1.350004,0.360875,0.032352,0.013154,-0.011568,0.285693,-0.958161,1.261655,0.098927,0.032017,-0.011212,0.028934,-0.112444,0.993173,1.318572,0.224256,0.952936
3,0.012500,0.024128,-0.006208,0.136440,-0.990335,1.350002,0.360872,0.032351,0.013203,-0.011596,0.285673,-0.958166,1.261658,0.098931,0.032011,-0.011223,0.028731,-0.112220,0.993204,1.318612,0.224353,0.952936
4,0.016667,0.024088,-0.006229,0.136464,-0.990333,1.350002,0.360869,0.032353,0.013223,-0.011598,0.285702,-0.958157,1.261662,0.098930,0.032015,-0.011213,0.028563,-0.112011,0.993233,1.318637,0.224439,0.952942
5,0.020833,0.024146,-0.006206,0.136444,-0.990334,1.350006,0.360872,0.032362,0.013258,-0.011661,0.285691,-0.958159,1.261662,0.098933,0.032014,-0.011153,0.028384,-0.111725,0.993271,1.318679,0.224552,0.952940
6,0.025000,0.024170,-0.006213,0.136436,-0.990335,1.350007,0.360879,0.032356,0.013277,-0.011645,0.285684,-0.958161,1.261662,0.098938,0.032014,-0.011093,0.028157,-0.111345,0.993321,1.318720,0.224658,0.952941
7,0.029167,0.024191,-0.006211,0.136441,-0.990333,1.350004,0.360880,0.032356,0.013333,-0.011658,0.285692,-0.958158,1.261663,0.098940,0.032009,-0.011086,0.027994,-0.111098,0.993353,1.318729,0.224757,0.952937
8,0.033333,0.024245,-0.006227,0.136481,-0.990326,1.350007,0.360879,0.032349,0.013366,-0.011657,0.285688,-0.958159,1.261667,0.098943,0.032011,-0.011193,0.027936,-0.110763,0.993391,1.318722,0.224903,0.952898
9,0.037500,0.024241,-0.006237,0.136442,-0.990332,1.350011,0.360886,0.032349,0.013411,-0.011712,0.285715,-0.958149,1.261671,0.098946,0.032009,-0.010736,0.027728,-0.110495,0.993432,1.318753,0.225019,0.952891
10,0.041667,0.024281,-0.006193,0.136463,-0.990328,1.350010,0.360889,0.032350,0.013426,-0.011714,0.285719,-0.958148,1.261673,0.098951,0.032010,-0.010727,0.027521,-0.110206,0.993470,1.318769,0.225126,0.952893
11,0.045833,0.024363,-0.006185,0.136450,-0.990328,1.350008,0.360890,0.032349,0.013489,-0.011749,0.285715,-0.958148,1.261676,0.098950,0.032010,-0.010640,0.027317,-0.109837,0.993517,1.318773,0.225228,0.952918
12,0.050000,0.024315,-0.006217,0.136467,-0.990327,1.350006,0.360890,0.032345,0.013542,-0.011754,0.285732,-0.958142,1.261679,0.098957,0.032008,-0.010752,0.027130,-0.109475,0.993561,1.318801,0.225338,0.952890
13,0.054167,0.024335,-0.006208,0.136479,-0.990325,1.350011,0.360895,0.032346,0.013572,-0.011773,0.285722,-0.958144,1.261685,0.098959,0.032005,-0.010782,0.026908,-0.109046,0.993614,1.318802,0.225423,0.952889
14,0.058333,0.024297,-0.006186,0.136479,-0.990326,1.350013,0.360902,0.032340,0.013684,-0.011801,0.285732,-0.958139,1.261684,0.098963,0.032005,-0.010827,0.026658,-0.108610,0.993668,1.318805,0.225541,0.952897
15,0.062500,0.024505,-0.006229,0.136489,-0.990319,1.350015,0.360901,0.032330,0.013637,-0.011772,0.285734,-0.958140,1.261685,0.098966,0.032003,-0.010696,0.026406,-0.108107,0.993731,1.318787,0.225655,0.952938
16,0.066667,0.024593,-0.006225,0.136511,-0.990314,1.350018,0.360910,0.032328,0.013722,-0.011809,0.285760,-0.958130,1.261692,0.098968,0.032000,-0.010694,0.026533,-0.107538,0.993789,1.318749,0.225840,0.952865
17,0.070833,0.024682,-0.006219,0.136527,-0.990309,1.350022,0.360911,0.032323,0.013772,-0.011833,0.285751,-0.958132,1.261695,0.098972,0.032000,-0.010310,0.026425,-0.107005,0.993854,1.318774,0.225940,0.952871
18,0.075000,0.024702,-0.006199,0.136534,-0.990308,1.350025,0.360912,0.032327,0.013825,-0.011862,0.285736,-0.958135,1.261698,0.098979,0.032004,-0.010157,0.026402,-0.106547,0.993905,1.318724,0.226086,0.952835
