Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.018340,0.006071,-0.322150,0.946491,-0.330377,1.006860,0.040451,-0.008212,0.009335,-0.460075,0.887793,-0.507327,0.773977,0.038776,-0.002968,-0.055792,0.309682,-0.949197,-0.435980,0.869358,0.963223
1,0.004167,-0.018219,0.006043,-0.322149,0.946494,-0.330380,1.006867,0.040461,-0.008063,0.009266,-0.460086,0.887789,-0.507340,0.773975,0.038783,-0.003014,-0.056021,0.309875,-0.949121,-0.436376,0.868990,0.963213
2,0.008333,-0.018277,0.005987,-0.322111,0.946507,-0.330380,1.006883,0.040482,-0.007888,0.009085,-0.460081,0.887795,-0.507355,0.773970,0.038787,-0.003022,-0.056244,0.310024,-0.949059,-0.436740,0.868604,0.963188
3,0.012500,-0.018221,0.005991,-0.322078,0.946519,-0.330388,1.006892,0.040488,-0.007773,0.009001,-0.460094,0.887791,-0.507366,0.773971,0.038787,-0.003019,-0.056549,0.310159,-0.948997,-0.437064,0.868173,0.963153
4,0.016667,-0.018144,0.005909,-0.322062,0.946526,-0.330392,1.006901,0.040509,-0.007686,0.008969,-0.460072,0.887803,-0.507376,0.773969,0.038793,-0.003091,-0.057078,0.310171,-0.948961,-0.437395,0.867691,0.963141
5,0.020833,-0.018144,0.005907,-0.322035,0.946535,-0.330391,1.006920,0.040517,-0.007545,0.008847,-0.460094,0.887794,-0.507392,0.773968,0.038791,-0.003059,-0.057295,0.310298,-0.948906,-0.437726,0.867206,0.963084
6,0.025000,-0.018178,0.005844,-0.322029,0.946537,-0.330391,1.006933,0.040530,-0.007443,0.008797,-0.460077,0.887804,-0.507399,0.773964,0.038790,-0.003158,-0.057516,0.310536,-0.948815,-0.438076,0.866745,0.963032
7,0.029167,-0.018156,0.005782,-0.322032,0.946537,-0.330394,1.006940,0.040538,-0.007320,0.008696,-0.460069,0.887810,-0.507410,0.773962,0.038795,-0.003158,-0.057666,0.310738,-0.948739,-0.438529,0.866315,0.963049
8,0.033333,-0.018228,0.005782,-0.322033,0.946535,-0.330402,1.006948,0.040551,-0.007058,0.008464,-0.460092,0.887803,-0.507427,0.773957,0.038795,-0.003197,-0.057851,0.310811,-0.948704,-0.438858,0.865854,0.963036
9,0.037500,-0.018210,0.005702,-0.322020,0.946541,-0.330406,1.006960,0.040559,-0.006904,0.008372,-0.460092,0.887805,-0.507442,0.773950,0.038803,-0.003334,-0.058309,0.310880,-0.948653,-0.439118,0.865302,0.963012
10,0.041667,-0.018300,0.005658,-0.322032,0.946535,-0.330410,1.006965,0.040569,-0.006723,0.008264,-0.460075,0.887816,-0.507460,0.773946,0.038802,-0.003428,-0.058493,0.311164,-0.948548,-0.439491,0.864793,0.963000
11,0.045833,-0.018402,0.005610,-0.322018,0.946538,-0.330414,1.006975,0.040599,-0.006625,0.008198,-0.460057,0.887827,-0.507473,0.773946,0.038808,-0.003365,-0.058644,0.311321,-0.948488,-0.439849,0.864255,0.962930
12,0.050000,-0.018407,0.005569,-0.322034,0.946533,-0.330413,1.006981,0.040608,-0.006493,0.008114,-0.460060,0.887827,-0.507490,0.773936,0.038820,-0.003466,-0.058906,0.311587,-0.948384,-0.440150,0.863735,0.962889
