Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.003409,0.020941,-0.965030,-0.261281,1.807557,-1.138793,0.006068,-0.000607,0.015612,-0.840193,-0.542062,2.039052,-0.916653,0.010896,-0.032015,-0.016603,0.877130,0.478897,1.907271,-1.020279,0.929358
1,0.004167,0.003416,0.021014,-0.965020,-0.261309,1.807567,-1.138797,0.006070,-0.000537,0.015678,-0.840195,-0.542057,2.039052,-0.916656,0.010899,-0.032080,-0.016597,0.877106,0.478936,1.907290,-1.020284,0.929363
2,0.008333,0.003432,0.020994,-0.965029,-0.261278,1.807565,-1.138794,0.006079,-0.000533,0.015614,-0.840183,-0.542078,2.039042,-0.916651,0.010910,-0.032168,-0.016720,0.877026,0.479072,1.907283,-1.020310,0.929349
3,0.012500,0.003475,0.020896,-0.965028,-0.261290,1.807566,-1.138798,0.006073,-0.000380,0.015669,-0.840177,-0.542086,2.039051,-0.916653,0.010914,-0.032226,-0.016711,0.876980,0.479153,1.907292,-1.020322,0.929342
4,0.016667,0.003414,0.020864,-0.965035,-0.261267,1.807555,-1.138793,0.006075,-0.000481,0.015635,-0.840173,-0.542093,2.039045,-0.916656,0.010912,-0.032285,-0.016629,0.876968,0.479175,1.907318,-1.020330,0.929346
5,0.020833,0.003390,0.020932,-0.965030,-0.261282,1.807564,-1.138792,0.006077,-0.000411,0.015657,-0.840177,-0.542087,2.039043,-0.916655,0.010922,-0.032335,-0.016636,0.876926,0.479248,1.907340,-1.020339,0.929339
6,0.025000,0.003410,0.020890,-0.965031,-0.261279,1.807568,-1.138804,0.006073,-0.000445,0.015648,-0.840203,-0.542046,2.039047,-0.916654,0.010912,-0.032313,-0.016539,0.876915,0.479272,1.907361,-1.020357,0.929369
7,0.029167,0.003371,0.020888,-0.965030,-0.261286,1.807563,-1.138803,0.006071,-0.000317,0.015677,-0.840154,-0.542121,2.039033,-0.916657,0.010924,-0.032369,-0.016470,0.876916,0.479270,1.907414,-1.020359,0.929367
8,0.033333,0.003398,0.020885,-0.965043,-0.261238,1.807561,-1.138791,0.006072,-0.000420,0.015632,-0.840179,-0.542083,2.039033,-0.916652,0.010916,-0.032504,-0.016442,0.876855,0.479374,1.907426,-1.020381,0.929361
9,0.037500,0.003399,0.020946,-0.965033,-0.261269,1.807558,-1.138794,0.006072,-0.000323,0.015685,-0.840185,-0.542073,2.039042,-0.916652,0.010909,-0.032542,-0.016455,0.876821,0.479433,1.907438,-1.020394,0.929364
